RecordID,MeasurementUnitID,CowKey,Branch,BranchValue,TrainingBackground,SHAPValue
MEAS_R000147,MEAS_UNIT_000147,C004,BatchSessionPredicted,37.5625779662263,38.923435689968294,-0.5207667093815793
MEAS_R000147,MEAS_UNIT_000147,C004,HierarchicalResidualPredicted,37.616212386777,38.91811283222445,-0.7100774773099462
MEAS_R000147,MEAS_UNIT_000147,C004,SourceMemoryPredicted,37.5,38.91842568784033,-0.13345979121823692
MEAS_R000148,MEAS_UNIT_000148,C004,BatchSessionPredicted,37.6314570268518,38.9095405009044,-0.3918001342440256
MEAS_R000148,MEAS_UNIT_000148,C004,HierarchicalResidualPredicted,37.9185283071279,38.913415213232696,-0.6122075651877419
MEAS_R000148,MEAS_UNIT_000148,C004,SourceMemoryPredicted,37.9100242107405,38.91067586592566,-0.11302306446073604
MEAS_R000149,MEAS_UNIT_000149,C004,BatchSessionPredicted,37.7062070648587,38.92476700373594,-0.4945277508749924
MEAS_R000149,MEAS_UNIT_000149,C004,HierarchicalResidualPredicted,37.713387608741,38.92119432332485,-0.6187792093492548
MEAS_R000149,MEAS_UNIT_000149,C004,SourceMemoryPredicted,38.2869592940848,38.925013228009604,-0.0678673446599992
MEAS_R000150,MEAS_UNIT_000150,C004,BatchSessionPredicted,37.7098248326405,38.9359144952343,-0.43621831593249105
MEAS_R000150,MEAS_UNIT_000150,C004,HierarchicalResidualPredicted,37.7809994489105,38.932575796117895,-0.7163365125321002
MEAS_R000150,MEAS_UNIT_000150,C004,SourceMemoryPredicted,37.6210626150471,38.94647468193295,-0.05061122503104408
MEAS_R000151,MEAS_UNIT_000151,C028,BatchSessionPredicted,40.2932870662053,38.92231078269489,0.585826229587491
MEAS_R000151,MEAS_UNIT_000151,C028,HierarchicalResidualPredicted,40.2368766511752,38.92583767657172,0.5529461470487097
MEAS_R000151,MEAS_UNIT_000151,C028,SourceMemoryPredicted,40.2939906650445,38.93218175521054,0.21145109311066096
MEAS_R000152,MEAS_UNIT_000152,C028,BatchSessionPredicted,40.172896410148,38.90580928065268,0.4742907880095669
MEAS_R000152,MEAS_UNIT_000152,C028,HierarchicalResidualPredicted,40.1421946888536,38.90089801334441,0.7712504599838499
MEAS_R000152,MEAS_UNIT_000152,C028,SourceMemoryPredicted,40.1519936049288,38.904804190806296,0.02914302420646091
MEAS_R000153,MEAS_UNIT_000153,C028,BatchSessionPredicted,40.1416369305676,38.919374341900465,-0.06606611197622958
MEAS_R000153,MEAS_UNIT_000153,C028,HierarchicalResidualPredicted,40.1356071054631,38.91719913820587,1.3923874222807058
MEAS_R000153,MEAS_UNIT_000153,C028,SourceMemoryPredicted,40.1064062497325,38.91877341083054,-0.07772492412089449
MEAS_R000154,MEAS_UNIT_000154,C028,BatchSessionPredicted,40.1768959870264,38.91963385621659,0.4818511896368068
MEAS_R000154,MEAS_UNIT_000154,C028,HierarchicalResidualPredicted,40.1438964780049,38.921054421858756,0.5732161344587278
MEAS_R000154,MEAS_UNIT_000154,C028,SourceMemoryPredicted,40.1601591725335,38.91331205663165,0.21684230121068182
MEAS_R000155,MEAS_UNIT_000155,C028,BatchSessionPredicted,39.9480169100867,38.91725581397288,0.3959320658738451
MEAS_R000155,MEAS_UNIT_000155,C028,HierarchicalResidualPredicted,39.771933833481,38.92277423766374,0.47433138371895145
MEAS_R000155,MEAS_UNIT_000155,C028,SourceMemoryPredicted,40.1591016568037,38.92019929896373,0.06352807737776615
MEAS_R000156,MEAS_UNIT_000156,C028,BatchSessionPredicted,40.275488415982,38.9359144952343,0.47659375786551805
MEAS_R000156,MEAS_UNIT_000156,C028,HierarchicalResidualPredicted,40.2177959646649,38.932575796117895,0.7994694712213242
MEAS_R000156,MEAS_UNIT_000156,C028,SourceMemoryPredicted,40.1576006657496,38.94647468193295,0.04624717945409232
MEAS_R000157,MEAS_UNIT_000157,C028,BatchSessionPredicted,40.0182295909494,38.916625986095134,0.4712776160993155
MEAS_R000157,MEAS_UNIT_000157,C028,HierarchicalResidualPredicted,40.083907855336,38.91892984065513,0.756161620802977
MEAS_R000157,MEAS_UNIT_000157,C028,SourceMemoryPredicted,40.0858359638157,38.92006475110401,-0.05805548447583218
MEAS_R000158,MEAS_UNIT_000158,C028,BatchSessionPredicted,40.2769933296516,38.92454922151011,0.18363123966086475
MEAS_R000158,MEAS_UNIT_000158,C028,HierarchicalResidualPredicted,40.1791339338576,38.91914496603078,1.0596267439061342
MEAS_R000158,MEAS_UNIT_000158,C028,SourceMemoryPredicted,40.2660688976805,38.92838345064699,0.05649243861379251
MEAS_R000159,MEAS_UNIT_000159,C028,BatchSessionPredicted,40.0538536574857,38.92476700373594,0.45821683907999905
MEAS_R000159,MEAS_UNIT_000159,C028,HierarchicalResidualPredicted,40.089775801937,38.92119432332485,0.5986834769708631
MEAS_R000159,MEAS_UNIT_000159,C028,SourceMemoryPredicted,39.9863437264007,38.925013228009604,0.11288964600438652
MEAS_R000160,MEAS_UNIT_000160,C028,BatchSessionPredicted,40.1633997763061,38.923435689968294,0.4745036940510477
MEAS_R000160,MEAS_UNIT_000160,C028,HierarchicalResidualPredicted,40.0560185456822,38.91811283222445,0.6206321084335673
MEAS_R000160,MEAS_UNIT_000160,C028,SourceMemoryPredicted,40.1489340005108,38.91842568784033,0.11577862972246973
MEAS_R000161,MEAS_UNIT_000161,C028,BatchSessionPredicted,40.2343065952941,38.923435689968294,0.5016379860147657
MEAS_R000161,MEAS_UNIT_000161,C028,HierarchicalResidualPredicted,40.2341149888474,38.91811283222445,0.7177687777717188
MEAS_R000161,MEAS_UNIT_000161,C028,SourceMemoryPredicted,40.1716527237902,38.91842568784033,0.11791623628981175
MEAS_R000162,MEAS_UNIT_000162,C028,BatchSessionPredicted,40.1962744547802,38.91226411074174,0.05912641615939325
MEAS_R000162,MEAS_UNIT_000162,C028,HierarchicalResidualPredicted,40.2611538789335,38.910023197180905,1.3173348273322487
MEAS_R000162,MEAS_UNIT_000162,C028,SourceMemoryPredicted,40.2465844826824,38.92490491115891,0.004274364999741273
MEAS_R000163,MEAS_UNIT_000163,C028,BatchSessionPredicted,40.3025978650399,38.92476700373594,0.5591646132356961
MEAS_R000163,MEAS_UNIT_000163,C028,HierarchicalResidualPredicted,40.2877487271862,38.92119432332485,0.700108256845899
MEAS_R000163,MEAS_UNIT_000163,C028,SourceMemoryPredicted,40.3095140668372,38.925013228009604,0.14726403304621682
MEAS_R000164,MEAS_UNIT_000164,C008,BatchSessionPredicted,38.2571920289805,38.90511905160711,-0.20554476666997676
MEAS_R000164,MEAS_UNIT_000164,C008,HierarchicalResidualPredicted,38.3287169165524,38.911342637284754,-0.35404905068402537
MEAS_R000164,MEAS_UNIT_000164,C008,SourceMemoryPredicted,38.9966182703501,38.899685525987074,0.011160119831184626
MEAS_R000165,MEAS_UNIT_000165,C008,BatchSessionPredicted,38.1508771273239,38.928613198614045,-0.20836513842088508
MEAS_R000165,MEAS_UNIT_000165,C008,HierarchicalResidualPredicted,38.2651031135633,38.9235325259989,-0.4728672325616067
MEAS_R000165,MEAS_UNIT_000165,C008,SourceMemoryPredicted,37.9718533071798,38.92843408225918,-0.02690960829428123
MEAS_R000166,MEAS_UNIT_000166,C008,BatchSessionPredicted,38.1228498973498,38.9315971341168,-0.33663513443589893
MEAS_R000166,MEAS_UNIT_000166,C008,HierarchicalResidualPredicted,38.1546577722279,38.93603031743349,-0.4682908704246684
MEAS_R000166,MEAS_UNIT_000166,C008,SourceMemoryPredicted,37.9946378183462,38.93632230805884,0.0012029289890332976
MEAS_R000167,MEAS_UNIT_000167,C008,BatchSessionPredicted,38.1425927870271,38.91088053589295,-0.13517555439671602
MEAS_R000167,MEAS_UNIT_000167,C008,HierarchicalResidualPredicted,38.1411335090524,38.90851605759101,-0.6620823241919532
MEAS_R000167,MEAS_UNIT_000167,C008,SourceMemoryPredicted,37.9817281179608,38.90793133003213,0.03088215642700114
MEAS_R000168,MEAS_UNIT_000168,C008,BatchSessionPredicted,38.1767105258312,38.92039043710456,-0.3357867775337394
MEAS_R000168,MEAS_UNIT_000168,C008,HierarchicalResidualPredicted,38.1547599977776,38.92023963878839,-0.36221115349712385
MEAS_R000168,MEAS_UNIT_000168,C008,SourceMemoryPredicted,38.3489165036732,38.91499800662478,-0.05644885694880535
MEAS_R000169,MEAS_UNIT_000169,C008,BatchSessionPredicted,38.1463895693331,38.921753924942365,-0.3074026771158878
MEAS_R000169,MEAS_UNIT_000169,C008,HierarchicalResidualPredicted,38.1532206397427,38.919739064340945,-0.3216905911816993
MEAS_R000169,MEAS_UNIT_000169,C008,SourceMemoryPredicted,38.1173786526169,38.9152778636396,-0.16049803823760922
MEAS_R000170,MEAS_UNIT_000170,C008,BatchSessionPredicted,38.1137862070986,38.92089816784743,0.28565906938808405
MEAS_R000170,MEAS_UNIT_000170,C008,HierarchicalResidualPredicted,38.1497205269127,38.919110684540954,-1.104504258197599
MEAS_R000170,MEAS_UNIT_000170,C008,SourceMemoryPredicted,38.3730264378323,38.91452660443727,0.02455044695770755
MEAS_R000171,MEAS_UNIT_000171,C008,BatchSessionPredicted,38.1610563390066,38.9359144952343,-0.2756791206290299
MEAS_R000171,MEAS_UNIT_000171,C008,HierarchicalResidualPredicted,38.2385982963433,38.932575796117895,-0.43168776709404844
MEAS_R000171,MEAS_UNIT_000171,C008,SourceMemoryPredicted,38.254392149532,38.94647468193295,-0.026427362223808617
MEAS_R000172,MEAS_UNIT_000172,C008,BatchSessionPredicted,38.1395500540186,38.91963385621659,-0.29897051608752273
MEAS_R000172,MEAS_UNIT_000172,C008,HierarchicalResidualPredicted,38.2574648734535,38.921054421858756,-0.3110624417047479
MEAS_R000172,MEAS_UNIT_000172,C008,SourceMemoryPredicted,38.1889928702649,38.91331205663165,-0.12596816175751632
MEAS_R000173,MEAS_UNIT_000173,C008,BatchSessionPredicted,38.2398807494897,38.92089816784743,0.24103075090679305
MEAS_R000173,MEAS_UNIT_000173,C008,HierarchicalResidualPredicted,38.2472791068346,38.919110684540954,-0.9644532504233257
MEAS_R000173,MEAS_UNIT_000173,C008,SourceMemoryPredicted,38.6070077853803,38.91452660443727,0.013942238472592575
MEAS_R000174,MEAS_UNIT_000174,C008,BatchSessionPredicted,38.3272630937657,38.92231078269489,-0.25426737735940724
MEAS_R000174,MEAS_UNIT_000174,C008,HierarchicalResidualPredicted,38.2963774498436,38.92583767657172,-0.26548227309183503
MEAS_R000174,MEAS_UNIT_000174,C008,SourceMemoryPredicted,38.2419867738927,38.93218175521054,-0.1071681072177339
MEAS_R000175,MEAS_UNIT_000175,C008,BatchSessionPredicted,38.1635354118867,38.928613198614045,-0.20497382700758934
MEAS_R000175,MEAS_UNIT_000175,C008,HierarchicalResidualPredicted,38.2193528541019,38.9235325259989,-0.5057239035606464
MEAS_R000175,MEAS_UNIT_000175,C008,SourceMemoryPredicted,38.2030221899636,38.92843408225918,-0.020406588112820433
MEAS_R000176,MEAS_UNIT_000176,C030,BatchSessionPredicted,40.3026622288132,38.921753924942365,0.5474779777926416
MEAS_R000176,MEAS_UNIT_000176,C030,HierarchicalResidualPredicted,39.9940484686544,38.919739064340945,0.4508635621730688
MEAS_R000176,MEAS_UNIT_000176,C030,SourceMemoryPredicted,39.1611110126669,38.9152778636396,0.0494495264659844
MEAS_R000177,MEAS_UNIT_000177,C030,BatchSessionPredicted,40.255271153005,38.91725581397288,0.5139534071970652
MEAS_R000177,MEAS_UNIT_000177,C030,HierarchicalResidualPredicted,40.0360527247694,38.92277423766374,0.6218653452831107
MEAS_R000177,MEAS_UNIT_000177,C030,SourceMemoryPredicted,39.7346933037702,38.92019929896373,0.041765388396940814
MEAS_R000178,MEAS_UNIT_000178,C030,BatchSessionPredicted,40.2998266801191,38.9359144952343,0.4852528281753892
MEAS_R000178,MEAS_UNIT_000178,C030,HierarchicalResidualPredicted,40.216635811281,38.932575796117895,0.7987477993746936
MEAS_R000178,MEAS_UNIT_000178,C030,SourceMemoryPredicted,40.2952114789794,38.94647468193295,0.05150188628005496
MEAS_R000179,MEAS_UNIT_000179,C030,BatchSessionPredicted,40.1581105008029,38.923435689968294,0.4724796186824331
MEAS_R000179,MEAS_UNIT_000179,C030,HierarchicalResidualPredicted,40.2150511739143,38.91811283222445,0.7073710659782102
MEAS_R000179,MEAS_UNIT_000179,C030,SourceMemoryPredicted,40.3248546016082,38.91842568784033,0.13233101374562833
MEAS_R000180,MEAS_UNIT_000180,C030,BatchSessionPredicted,40.2894786513745,38.9334396377332,0.5285931160429175
MEAS_R000180,MEAS_UNIT_000180,C030,HierarchicalResidualPredicted,40.1997734127718,38.93500167297057,0.534589200900696
MEAS_R000180,MEAS_UNIT_000180,C030,SourceMemoryPredicted,40.3002878285252,38.939620077178816,0.26318430730971004
MEAS_R000181,MEAS_UNIT_000181,C030,BatchSessionPredicted,40.270402491161,38.91226411074174,0.06253988175060071
MEAS_R000181,MEAS_UNIT_000181,C030,HierarchicalResidualPredicted,40.1869049193088,38.910023197180905,1.244943058180855
MEAS_R000181,MEAS_UNIT_000181,C030,SourceMemoryPredicted,39.979445744974,38.92490491115891,0.003410427555947956
MEAS_R000182,MEAS_UNIT_000182,C030,BatchSessionPredicted,40.213976479664,38.90511905160711,0.41521465421153736
MEAS_R000182,MEAS_UNIT_000182,C030,HierarchicalResidualPredicted,40.0948084052037,38.911342637284754,0.7191665536531082
MEAS_R000182,MEAS_UNIT_000182,C030,SourceMemoryPredicted,39.8154506135638,38.899685525987074,0.10543442447369843
MEAS_R000183,MEAS_UNIT_000183,C030,BatchSessionPredicted,40.2807197452063,38.92476700373594,0.5502858235680713
MEAS_R000183,MEAS_UNIT_000183,C030,HierarchicalResidualPredicted,40.0379069486863,38.92119432332485,0.5721102118806942
MEAS_R000183,MEAS_UNIT_000183,C030,SourceMemoryPredicted,39.7445809940878,38.925013228009604,0.08717427335728918
MEAS_R000184,MEAS_UNIT_000184,C030,BatchSessionPredicted,40.1860248020476,38.92231078269489,0.5399924332306132
MEAS_R000184,MEAS_UNIT_000184,C030,HierarchicalResidualPredicted,40.1055807149047,38.92583767657172,0.4975705377111721
MEAS_R000184,MEAS_UNIT_000184,C030,SourceMemoryPredicted,40.0729932987621,38.93218175521054,0.1771363413583848
MEAS_R000185,MEAS_UNIT_000185,C030,BatchSessionPredicted,40.2670006678906,38.91725581397288,0.5184589042301444
MEAS_R000185,MEAS_UNIT_000185,C030,HierarchicalResidualPredicted,39.976421200195,38.92277423766374,0.5885558193659914
MEAS_R000185,MEAS_UNIT_000185,C030,SourceMemoryPredicted,40.1970200216314,38.92019929896373,0.06547244434064174
MEAS_R000186,MEAS_UNIT_000186,C030,BatchSessionPredicted,40.3045844299835,38.928613198614045,0.3686397566874509
MEAS_R000186,MEAS_UNIT_000186,C030,HierarchicalResidualPredicted,40.1006545054951,38.9235325259989,0.8453790221381533
MEAS_R000186,MEAS_UNIT_000186,C030,SourceMemoryPredicted,39.7756728320377,38.92843408225918,0.023833703835815182
MEAS_R000187,MEAS_UNIT_000187,C030,BatchSessionPredicted,40.2910208767579,38.9315971341168,0.565850210739185
MEAS_R000187,MEAS_UNIT_000187,C030,HierarchicalResidualPredicted,40.0570836740021,38.93603031743349,0.6718677989919386
MEAS_R000187,MEAS_UNIT_000187,C030,SourceMemoryPredicted,40.0063276616295,38.93632230805884,-0.0013668489523744214
MEAS_R000188,MEAS_UNIT_000188,C030,BatchSessionPredicted,40.3070779408718,38.92000149398395,0.2524349775573076
MEAS_R000188,MEAS_UNIT_000188,C030,HierarchicalResidualPredicted,39.9272846208741,38.91956090984111,0.8324623315511351
MEAS_R000188,MEAS_UNIT_000188,C030,SourceMemoryPredicted,39.1892835449808,38.91548331691603,7.614072975908842e-06
MEAS_R000189,MEAS_UNIT_000189,C030,BatchSessionPredicted,40.3402696098208,38.90511905160711,0.4552791847274389
MEAS_R000189,MEAS_UNIT_000189,C030,HierarchicalResidualPredicted,40.1200112535592,38.911342637284754,0.7344817795644898
MEAS_R000189,MEAS_UNIT_000189,C030,SourceMemoryPredicted,39.4043332274073,38.899685525987074,0.05810140688155306
MEAS_R000190,MEAS_UNIT_000190,C018,BatchSessionPredicted,38.8488359892791,38.91725581397288,-0.026281165092344575
MEAS_R000190,MEAS_UNIT_000190,C018,HierarchicalResidualPredicted,38.7927031020688,38.92277423766374,-0.07265633225196429
MEAS_R000190,MEAS_UNIT_000190,C018,SourceMemoryPredicted,38.6734677504133,38.92019929896373,-0.01265182910393039
MEAS_R000191,MEAS_UNIT_000191,C018,BatchSessionPredicted,38.8220975676394,38.9334396377332,-0.043401886808190175
MEAS_R000191,MEAS_UNIT_000191,C018,HierarchicalResidualPredicted,38.7980936924357,38.93500167297057,-0.05786777614320176
MEAS_R000191,MEAS_UNIT_000191,C018,SourceMemoryPredicted,38.8558715618709,38.939620077178816,-0.016198881003625546
MEAS_R000192,MEAS_UNIT_000192,C018,BatchSessionPredicted,38.8418666896472,38.92231078269489,-0.03437423410567634
MEAS_R000192,MEAS_UNIT_000192,C018,HierarchicalResidualPredicted,38.7966908035625,38.92583767657172,-0.0544692165657658
MEAS_R000192,MEAS_UNIT_000192,C018,SourceMemoryPredicted,38.859761358137,38.93218175521054,-0.011244875851617072
MEAS_R000193,MEAS_UNIT_000193,C018,BatchSessionPredicted,38.8058006366335,38.928613198614045,-0.032903008387472996
MEAS_R000193,MEAS_UNIT_000193,C018,HierarchicalResidualPredicted,38.7978607862358,38.9235325259989,-0.09025424239958506
MEAS_R000193,MEAS_UNIT_000193,C018,SourceMemoryPredicted,38.7935517807703,38.92843408225918,-0.0037943788893266108
MEAS_R000194,MEAS_UNIT_000194,C018,BatchSessionPredicted,38.751662001556,38.90768839001661,0.02103750697813857
MEAS_R000194,MEAS_UNIT_000194,C018,HierarchicalResidualPredicted,38.7755812289327,38.905248207471395,-0.1560996289147649
MEAS_R000194,MEAS_UNIT_000194,C018,SourceMemoryPredicted,38.7212989413991,38.90590609403566,0.0064835410130383705
MEAS_R000195,MEAS_UNIT_000195,C018,BatchSessionPredicted,38.7148781504234,38.923435689968294,-0.07980982999961507
MEAS_R000195,MEAS_UNIT_000195,C018,HierarchicalResidualPredicted,38.8150486862825,38.91811283222445,-0.056212845619245035
MEAS_R000195,MEAS_UNIT_000195,C018,SourceMemoryPredicted,38.7479852313916,38.91842568784033,-0.016036756756303974
MEAS_R000196,MEAS_UNIT_000196,C018,BatchSessionPredicted,38.7511802533743,38.91963385621659,-0.0645605772567751
MEAS_R000196,MEAS_UNIT_000196,C018,HierarchicalResidualPredicted,38.7977693114284,38.921054421858756,-0.05779079487985994
MEAS_R000196,MEAS_UNIT_000196,C018,SourceMemoryPredicted,38.768939584651,38.91331205663165,-0.025108177784183047
MEAS_R000197,MEAS_UNIT_000197,C018,BatchSessionPredicted,38.7663711061814,38.90580928065268,-0.05219391793123211
MEAS_R000197,MEAS_UNIT_000197,C018,HierarchicalResidualPredicted,38.7939910255853,38.90089801334441,-0.06642413945955283
MEAS_R000197,MEAS_UNIT_000197,C018,SourceMemoryPredicted,38.2385560146978,38.904804190806296,-0.015568193975973884
MEAS_R000198,MEAS_UNIT_000198,C018,BatchSessionPredicted,38.7958274638719,38.91725581397288,-0.04664260000924948
MEAS_R000198,MEAS_UNIT_000198,C018,HierarchicalResidualPredicted,38.7875493552862,38.92277423766374,-0.07553515957107783
MEAS_R000198,MEAS_UNIT_000198,C018,SourceMemoryPredicted,38.628140538347,38.92019929896373,-0.014976104796235238
MEAS_R000199,MEAS_UNIT_000199,C018,BatchSessionPredicted,38.8364229425563,38.928613198614045,-0.024698912874986444
MEAS_R000199,MEAS_UNIT_000199,C018,HierarchicalResidualPredicted,38.792198724964,38.9235325259989,-0.09432059058151994
MEAS_R000199,MEAS_UNIT_000199,C018,SourceMemoryPredicted,38.7943458130336,38.92843408225918,-0.0037720419390814383
MEAS_R000200,MEAS_UNIT_000200,C018,BatchSessionPredicted,38.7484684081803,38.9095405009044,-0.04937710942475603
MEAS_R000200,MEAS_UNIT_000200,C018,HierarchicalResidualPredicted,38.7895258177927,38.913415213232696,-0.0762358260717845
MEAS_R000200,MEAS_UNIT_000200,C018,SourceMemoryPredicted,38.5530185626338,38.91067586592566,-0.04039719940035364
MEAS_R000201,MEAS_UNIT_000201,C018,BatchSessionPredicted,38.7675557860259,38.928613198614045,-0.04314927815032321
MEAS_R000201,MEAS_UNIT_000201,C018,HierarchicalResidualPredicted,38.79139903291,38.9235325259989,-0.09489490904502657
MEAS_R000201,MEAS_UNIT_000201,C018,SourceMemoryPredicted,38.4047578948762,38.92843408225918,-0.014731553719913784
MEAS_R000202,MEAS_UNIT_000202,C025,BatchSessionPredicted,39.3878678488133,38.9315971341168,0.18991935477273478
MEAS_R000202,MEAS_UNIT_000202,C025,HierarchicalResidualPredicted,39.3911216518661,38.93603031743349,0.2727445677888468
MEAS_R000202,MEAS_UNIT_000202,C025,SourceMemoryPredicted,39.2989140349165,38.93632230805884,-0.00046318284328312554
MEAS_R000203,MEAS_UNIT_000203,C025,BatchSessionPredicted,39.4214489223247,38.92454922151011,0.06746771086391505
MEAS_R000203,MEAS_UNIT_000203,C025,HierarchicalResidualPredicted,39.3554479421561,38.91914496603078,0.3669224999212616
MEAS_R000203,MEAS_UNIT_000203,C025,SourceMemoryPredicted,39.1426866991348,38.92838345064699,0.009050343738717988
MEAS_R000204,MEAS_UNIT_000204,C025,BatchSessionPredicted,39.3933490533656,38.92454922151011,0.06365238589765174
MEAS_R000204,MEAS_UNIT_000204,C025,HierarchicalResidualPredicted,39.3534358313928,38.91914496603078,0.36523035306051
MEAS_R000204,MEAS_UNIT_000204,C025,SourceMemoryPredicted,39.3434582894876,38.92838345064699,0.017529225503150458
MEAS_R000205,MEAS_UNIT_000205,C025,BatchSessionPredicted,39.3737533969286,38.917546296420596,0.09487423936243591
MEAS_R000205,MEAS_UNIT_000205,C025,HierarchicalResidualPredicted,39.337407116841,38.913102133868996,0.35729521676637255
MEAS_R000205,MEAS_UNIT_000205,C025,SourceMemoryPredicted,39.0490202418283,38.922194363762976,-0.003123897174344478
MEAS_R000206,MEAS_UNIT_000206,C025,BatchSessionPredicted,39.3880403339464,38.91226411074174,0.021908657591858546
MEAS_R000206,MEAS_UNIT_000206,C025,HierarchicalResidualPredicted,39.3650021677477,38.910023197180905,0.44359857393954016
MEAS_R000206,MEAS_UNIT_000206,C025,SourceMemoryPredicted,38.8461640777001,38.92490491115891,-0.00025465102876549194
MEAS_R000207,MEAS_UNIT_000207,C025,BatchSessionPredicted,39.4543588344063,38.9359144952343,0.18445218440216737
MEAS_R000207,MEAS_UNIT_000207,C025,HierarchicalResidualPredicted,39.3489566130581,38.932575796117895,0.2590091252008805
MEAS_R000207,MEAS_UNIT_000207,C025,SourceMemoryPredicted,39.0761731702964,38.94647468193295,0.004952572520463016
MEAS_R000208,MEAS_UNIT_000208,C025,BatchSessionPredicted,39.4200068273922,38.919374341900465,-0.02706034051283766
MEAS_R000208,MEAS_UNIT_000208,C025,HierarchicalResidualPredicted,39.3691240222923,38.91719913820587,0.5164563441210288
MEAS_R000208,MEAS_UNIT_000208,C025,SourceMemoryPredicted,39.309629250947,38.91877341083054,-0.025579656877244682
MEAS_R000209,MEAS_UNIT_000209,C025,BatchSessionPredicted,39.4395808530297,38.9334396377332,0.19729724547740596
MEAS_R000209,MEAS_UNIT_000209,C025,HierarchicalResidualPredicted,39.3320841244819,38.93500167297057,0.16783739212776316
MEAS_R000209,MEAS_UNIT_000209,C025,SourceMemoryPredicted,39.519623773894,38.939620077178816,0.11218599912139514
MEAS_R000210,MEAS_UNIT_000210,C025,BatchSessionPredicted,39.4608437413739,38.91725581397288,0.20880094513792344
MEAS_R000210,MEAS_UNIT_000210,C025,HierarchicalResidualPredicted,39.4258532112378,38.92277423766374,0.2810144840036017
MEAS_R000210,MEAS_UNIT_000210,C025,SourceMemoryPredicted,38.9058926200143,38.92019929896373,-0.0007336137521789503
MEAS_R000211,MEAS_UNIT_000211,C010,BatchSessionPredicted,38.7148274199697,38.91725581397288,-0.07775603147167348
MEAS_R000211,MEAS_UNIT_000211,C010,HierarchicalResidualPredicted,38.7314755826359,38.92277423766374,-0.1068573636686015
MEAS_R000211,MEAS_UNIT_000211,C010,SourceMemoryPredicted,38.7417629150727,38.92019929896373,-0.009149809370451246
MEAS_R000212,MEAS_UNIT_000212,C010,BatchSessionPredicted,38.5746510478178,38.9095405009044,-0.10266131699535354
MEAS_R000212,MEAS_UNIT_000212,C010,HierarchicalResidualPredicted,38.6090360918171,38.913415213232696,-0.18730088784201565
MEAS_R000212,MEAS_UNIT_000212,C010,SourceMemoryPredicted,38.6348773216395,38.91067586592566,-0.031151296744983646
MEAS_R000213,MEAS_UNIT_000213,C010,BatchSessionPredicted,38.6407106804006,38.917546296420596,-0.05757159077331722
MEAS_R000213,MEAS_UNIT_000213,C010,HierarchicalResidualPredicted,38.7061024354546,38.913102133868996,-0.17430858718061343
MEAS_R000213,MEAS_UNIT_000213,C010,SourceMemoryPredicted,38.6918348474735,38.922194363762976,0.005674074195247364
MEAS_R000214,MEAS_UNIT_000214,C010,BatchSessionPredicted,38.5967303367744,38.93646600346175,-0.1632413361841589
MEAS_R000214,MEAS_UNIT_000214,C010,HierarchicalResidualPredicted,38.6116495961944,38.93105451492091,-0.12285140226539484
MEAS_R000214,MEAS_UNIT_000214,C010,SourceMemoryPredicted,38.6092863960803,38.937439481702484,-0.05000212215701541
MEAS_R000215,MEAS_UNIT_000215,C010,BatchSessionPredicted,38.6942872264013,38.9095405009044,-0.06598650523143298
MEAS_R000215,MEAS_UNIT_000215,C010,HierarchicalResidualPredicted,38.7237244895792,38.913415213232696,-0.11672693182915071
MEAS_R000215,MEAS_UNIT_000215,C010,SourceMemoryPredicted,38.6918350273572,38.91067586592566,-0.024717954620869488
MEAS_R000216,MEAS_UNIT_000216,C010,BatchSessionPredicted,38.5883068708909,38.90768839001661,0.0430631702982213
MEAS_R000216,MEAS_UNIT_000216,C010,HierarchicalResidualPredicted,38.6086471717719,38.905248207471395,-0.3570632410055737
MEAS_R000216,MEAS_UNIT_000216,C010,SourceMemoryPredicted,38.6169177706794,38.90590609403566,0.010149485651069141
MEAS_R000217,MEAS_UNIT_000217,C010,BatchSessionPredicted,38.670833104415,38.921753924942365,-0.09948062664502622
MEAS_R000217,MEAS_UNIT_000217,C010,HierarchicalResidualPredicted,38.6703519623702,38.919739064340945,-0.10466217339538678
MEAS_R000217,MEAS_UNIT_000217,C010,SourceMemoryPredicted,38.7001043224698,38.9152778636396,-0.04328232283138626
MEAS_R000218,MEAS_UNIT_000218,C010,BatchSessionPredicted,38.6232507563851,38.92039043710456,-0.13416467804724197
MEAS_R000218,MEAS_UNIT_000218,C010,HierarchicalResidualPredicted,38.620872839606,38.92023963878839,-0.14165496747557063
MEAS_R000218,MEAS_UNIT_000218,C010,SourceMemoryPredicted,38.5868456712298,38.91499800662478,-0.03272289262507826
MEAS_R000219,MEAS_UNIT_000219,C010,BatchSessionPredicted,38.6960773290702,38.9095405009044,-0.06543774415265832
MEAS_R000219,MEAS_UNIT_000219,C010,HierarchicalResidualPredicted,38.7193474036612,38.913415213232696,-0.1194203888402239
MEAS_R000219,MEAS_UNIT_000219,C010,SourceMemoryPredicted,38.6898731050894,38.91067586592566,-0.02493955268228461
MEAS_R000220,MEAS_UNIT_000220,C010,BatchSessionPredicted,38.6379973412411,38.9334396377332,-0.11516539166102734
MEAS_R000220,MEAS_UNIT_000220,C010,HierarchicalResidualPredicted,38.6576970484292,38.93500167297057,-0.11721012810021995
MEAS_R000220,MEAS_UNIT_000220,C010,SourceMemoryPredicted,38.6237856468161,38.939620077178816,-0.06108961257979214
