TargetRowID,TechnicalBaselinePrediction_C,FullPipelinePrediction_C,OfficialOOFPrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,ConditionalVsOfficialDifference_C
274,38.1338753735342,39.13450673011752,39.13450673011752,39.13450673011751,-1.4210854715202004e-14,0.0
275,38.1292644435157,40.15372436792104,40.15372436792104,40.153724367921,-4.263256414560601e-14,0.0
276,38.0964779662713,39.1707800372686,39.1707800372686,39.17078003726861,7.105427357601002e-15,0.0
277,38.085319060949,39.53825879993371,39.53825879993371,39.5382587999337,-7.105427357601002e-15,0.0
278,38.1456217889999,39.52562623997917,39.52562623997917,39.5256262399792,2.8421709430404014e-14,0.0
279,38.4856150940297,40.162986900548496,40.162986900548496,40.162986900548496,0.0,0.0
280,38.3815819929592,39.59309060691188,39.59309060691188,39.59309060691189,1.4210854715202004e-14,0.0
281,38.4922430763119,40.23367464348929,40.23367464348929,40.23367464348931,2.131628207280301e-14,0.0
282,38.4717233428948,39.58690274017714,39.58690274017714,39.586902740177095,-4.263256414560601e-14,0.0
283,38.4838854985733,40.2091687906316,40.2091687906316,40.2091687906316,0.0,0.0
284,38.4201073311616,40.48128783151133,40.48128783151133,40.4812878315113,-2.8421709430404014e-14,0.0
285,38.4345548228288,39.50972900835793,39.50972900835793,39.5097290083579,-2.8421709430404014e-14,0.0
286,38.0747379170441,39.57654117970543,39.57654117970543,39.576541179705394,-3.5527136788005016e-14,0.0
287,38.4680322587923,39.485336129073794,39.485336129073794,39.485336129073794,0.0,0.0
288,38.1981010935856,39.700456742873534,39.700456742873534,39.7004567428735,-3.5527136788005016e-14,0.0
289,38.1993758787139,40.449886779422,40.449886779422,40.44988677942201,7.105427357601002e-15,0.0
290,38.45153395612,39.77693310528528,39.77693310528528,39.7769331052853,2.131628207280301e-14,0.0
291,38.3793557600134,40.44871504336906,40.44871504336906,40.44871504336909,2.131628207280301e-14,0.0
292,38.5098920681206,40.46819248013172,40.46819248013172,40.4681924801317,-2.131628207280301e-14,0.0
293,38.3786832056676,40.37560265442457,40.37560265442457,40.3756026544246,2.8421709430404014e-14,0.0
294,38.5168674634533,39.0737394965044,39.0737394965044,39.0737394965044,0.0,0.0
295,38.1050366955597,39.10315407930406,39.10315407930406,39.1031540793041,3.5527136788005016e-14,0.0
296,38.0528726199916,39.1297004122511,39.1297004122511,39.1297004122511,0.0,0.0
297,38.1872462047836,39.52675447475752,39.52675447475752,39.526754474757496,-2.131628207280301e-14,0.0
298,38.6383009350554,39.49208803299474,39.49208803299474,39.49208803299469,-4.973799150320701e-14,0.0
299,38.0566572790106,39.88617220794381,39.88617220794381,39.8861722079438,-7.105427357601002e-15,0.0
300,38.1492977701809,39.534911749816125,39.534911749816125,39.5349117498161,-2.8421709430404014e-14,0.0
301,38.4562586334743,39.727904708353634,39.727904708353634,39.7279047083536,-3.5527136788005016e-14,0.0
302,38.457450489923,39.63350844075694,39.63350844075694,39.63350844075689,-4.973799150320701e-14,0.0
303,38.2120650223681,39.57082865962544,39.57082865962544,39.5708286596254,-4.263256414560601e-14,0.0
304,38.195839973804,40.297904328562055,40.297904328562055,40.2979043285621,4.263256414560601e-14,0.0
305,38.5047700837787,40.35066153763437,40.35066153763437,40.3506615376344,2.8421709430404014e-14,0.0
306,38.1097825514633,39.58175458342037,39.58175458342037,39.58175458342039,2.131628207280301e-14,0.0
307,38.1093135708334,39.3809631853851,39.3809631853851,39.3809631853851,0.0,0.0
308,38.4470003446075,38.6415889221405,38.6415889221405,38.6415889221405,0.0,0.0
309,38.0765647961318,39.09487559039079,39.09487559039079,39.09487559039079,0.0,0.0
310,38.0604091583761,38.804887294935085,38.804887294935085,38.8048872949351,1.4210854715202004e-14,0.0
311,38.4541635522383,39.050469018903605,39.050469018903605,39.0504690189036,-7.105427357601002e-15,0.0
312,38.0434848047173,38.70346414183898,38.70346414183898,38.70346414183901,2.8421709430404014e-14,0.0
313,38.1468698864404,39.683401766793,39.683401766793,39.68340176679301,7.105427357601002e-15,0.0
314,38.1478288997204,39.63077531139514,39.63077531139514,39.63077531139509,-4.973799150320701e-14,0.0
315,38.2011833106029,38.696917121676336,38.696917121676336,38.6969171216763,-3.5527136788005016e-14,0.0
316,38.1419869461088,39.606023957077895,39.606023957077895,39.6060239570779,7.105427357601002e-15,0.0
317,38.4425957075706,38.98758517532643,38.98758517532643,38.9875851753264,-2.8421709430404014e-14,0.0
318,38.4485516178462,39.65282635145154,39.65282635145154,39.652826351451495,-4.263256414560601e-14,0.0
319,38.0542054913046,39.55880877842709,39.55880877842709,39.55880877842711,1.4210854715202004e-14,0.0
320,38.1132873444104,38.98376079685174,38.98376079685174,38.98376079685171,-2.8421709430404014e-14,0.0
321,38.0934588996769,38.31493767523629,38.31493767523629,38.31493767523629,7.105427357601002e-15,0.0
322,38.4597218279172,38.32775995468516,38.32775995468516,38.3277599546852,3.5527136788005016e-14,0.0
323,38.1019250702512,38.261491038852384,38.261491038852384,38.261491038852405,2.131628207280301e-14,0.0
324,38.1679333581883,38.70970777957372,38.70970777957372,38.7097077795737,-2.131628207280301e-14,0.0
325,38.4538825387743,38.71172825518932,38.71172825518932,38.71172825518929,-2.8421709430404014e-14,0.0
326,38.1240332413505,38.289383381944006,38.289383381944006,38.289383381944006,0.0,0.0
327,38.0308121185305,38.25051382340458,38.25051382340458,38.2505138234046,1.4210854715202004e-14,0.0
328,38.0455467059095,38.74841118093251,38.74841118093251,38.74841118093251,0.0,0.0
329,38.1159380393675,39.50847054028439,39.50847054028439,39.5084705402844,7.105427357601002e-15,0.0
330,38.2929562087417,38.54440950862738,38.54440950862738,38.54440950862741,2.8421709430404014e-14,0.0
331,38.1155139447005,39.5497413709284,39.5497413709284,39.5497413709284,0.0,0.0
332,38.1189989572173,39.32429465574798,39.32429465574798,39.324294655748,2.131628207280301e-14,0.0
333,38.1254114013169,39.18232253530702,39.18232253530702,39.18232253530701,-1.4210854715202004e-14,0.0
334,38.1013833128376,38.544104628932686,38.544104628932686,38.54410462893269,7.105427357601002e-15,0.0
335,38.1826562262038,38.615639140425415,38.615639140425415,38.615639140425394,-2.131628207280301e-14,0.0
336,38.0915187452651,39.01313350693029,39.01313350693029,39.013133506930295,7.105427357601002e-15,0.0
337,38.44867402333,38.84143205673651,38.84143205673651,38.8414320567365,-7.105427357601002e-15,0.0
338,38.0362221808685,39.242293252683375,39.242293252683375,39.2422932526834,2.131628207280301e-14,0.0
339,38.139612661902,39.167718274389614,39.167718274389614,39.16771827438961,-7.105427357601002e-15,0.0
340,38.2267067870017,39.79153628268916,39.79153628268916,39.7915362826892,4.263256414560601e-14,0.0
341,38.027999743388,39.19293445579401,39.19293445579401,39.192934455794,-1.4210854715202004e-14,0.0
342,38.4573329049439,39.72169561181447,39.72169561181447,39.7216956118145,3.5527136788005016e-14,0.0
343,38.0606846336596,38.888011128838045,38.888011128838045,38.888011128838,-4.973799150320701e-14,0.0
344,38.1038911857302,39.78381748556095,39.78381748556095,39.783817485560895,-5.684341886080803e-14,0.0
345,38.030761044676,38.93295205369956,38.93295205369956,38.9329520536996,4.263256414560601e-14,0.0
346,38.1092963340958,39.866586757985495,39.866586757985495,39.866586757985495,0.0,0.0
347,38.6442079089766,39.575884568606526,39.575884568606526,39.57588456860649,-3.5527136788005016e-14,0.0
348,38.4562528673433,39.51079614736948,39.51079614736948,39.510796147369504,2.131628207280301e-14,0.0
349,38.5186704022141,39.53245343465923,39.53245343465923,39.5324534346592,-3.5527136788005016e-14,0.0
350,38.3103629893682,39.50395013901141,39.50395013901141,39.5039501390114,-7.105427357601002e-15,0.0
351,38.1777336384892,40.34494134678594,40.34494134678594,40.34494134678591,-2.8421709430404014e-14,0.0
352,38.0642383557645,39.420077927938,39.420077927938,39.420077927938,0.0,0.0
353,38.2503498137461,39.58934523369181,39.58934523369181,39.58934523369181,0.0,0.0
354,38.2581264160065,40.31415670152776,40.31415670152776,40.3141567015278,4.263256414560601e-14,0.0
355,38.4600264493105,39.7221247513858,39.7221247513858,39.722124751385806,7.105427357601002e-15,0.0
356,38.1924637602868,39.27460221334706,39.27460221334706,39.27460221334709,3.5527136788005016e-14,0.0
357,38.1396099906726,39.07034054879736,39.07034054879736,39.0703405487974,3.5527136788005016e-14,0.0
358,38.0707945564439,38.66765348477578,38.66765348477578,38.6676534847758,2.131628207280301e-14,0.0
359,38.1662595536854,38.73218700827266,38.73218700827266,38.7321870082727,4.263256414560601e-14,0.0
360,38.0504505147592,38.66085476944615,38.66085476944615,38.6608547694461,-4.973799150320701e-14,0.0
361,38.116261783026,39.01708990789916,39.01708990789916,39.0170899078992,3.5527136788005016e-14,0.0
362,38.2056605541726,39.100021529772256,39.100021529772256,39.10002152977231,4.973799150320701e-14,0.0
363,38.1328479534787,38.73273008719494,38.73273008719494,38.7327300871949,-3.5527136788005016e-14,0.0
364,38.1400461252191,39.13374073271113,39.13374073271113,39.1337407327111,-3.5527136788005016e-14,0.0
365,38.183426948601,39.15397154989684,39.15397154989684,39.1539715498968,-3.5527136788005016e-14,0.0
366,38.463905825141,39.12809163340041,39.12809163340041,39.1280916334004,-1.4210854715202004e-14,0.0
367,38.0841609128714,38.42137957169963,38.42137957169963,38.4213795716996,-3.5527136788005016e-14,0.0
368,38.0814312006673,38.41123175904396,38.41123175904396,38.411231759044,4.263256414560601e-14,0.0
369,38.3952005672981,38.35885553061499,38.35885553061499,38.358855530615,7.105427357601002e-15,0.0
370,38.0047244296414,38.15149730663107,38.15149730663107,38.15149730663111,3.5527136788005016e-14,0.0
371,38.0838005300484,38.4744756654698,38.4744756654698,38.47447566546981,7.105427357601002e-15,0.0
372,38.125244511738,38.497932277388266,38.497932277388266,38.49793227738831,4.263256414560601e-14,0.0
373,38.4398141758134,38.16455008100219,38.16455008100219,38.16455008100221,1.4210854715202004e-14,0.0
374,38.1513426096845,39.01381711985557,39.01381711985557,39.0138171198556,3.5527136788005016e-14,0.0
375,38.1502618738265,38.61916225371512,38.61916225371512,38.61916225371509,-2.8421709430404014e-14,0.0
376,38.0363706402441,38.93769491931676,38.93769491931676,38.9376949193168,4.263256414560601e-14,0.0
377,38.2610491194495,40.49747280628085,40.49747280628085,40.4974728062809,5.684341886080803e-14,0.0
378,38.0828477216717,38.43736739670026,38.43736739670026,38.437367396700296,3.5527136788005016e-14,0.0
379,38.3335760933138,38.88536934984072,38.88536934984072,38.8853693498407,-2.131628207280301e-14,0.0
380,38.2639461019095,40.12433641799729,40.12433641799729,40.1243364179973,7.105427357601002e-15,0.0
381,38.027153415171,38.47224714554269,38.47224714554269,38.472247145542696,7.105427357601002e-15,0.0
382,38.2215719886547,40.43111420173955,40.43111420173955,40.4311142017395,-4.973799150320701e-14,0.0
383,38.2585536890711,40.544339411546034,40.544339411546034,40.544339411546005,-2.8421709430404014e-14,0.0
384,38.3533579559247,38.17449983726858,38.17449983726858,38.174499837268606,2.8421709430404014e-14,0.0
385,38.4538644393606,38.32140267582233,38.32140267582233,38.3214026758223,-2.8421709430404014e-14,0.0
386,38.1919996332831,38.2813597016563,38.2813597016563,38.2813597016563,0.0,0.0
387,38.0833852985494,38.18326343921559,38.18326343921559,38.1832634392156,1.4210854715202004e-14,0.0
388,38.3995645336049,38.9974848257986,38.9974848257986,38.9974848257986,0.0,0.0
389,38.1375073232288,38.95951355710191,38.95951355710191,38.95951355710192,7.105427357601002e-15,0.0
390,38.4039229106059,38.951721967203085,38.951721967203085,38.95172196720309,7.105427357601002e-15,0.0
391,38.4605800032314,38.95758220743542,38.95758220743542,38.957582207435394,-2.8421709430404014e-14,0.0
392,38.1871094404379,38.51603096774941,38.51603096774941,38.516030967749394,-1.4210854715202004e-14,0.0
393,38.1109336810626,38.585994850464246,38.585994850464246,38.5859948504642,-4.263256414560601e-14,0.0
394,38.0865453493957,38.47848435006681,38.47848435006681,38.47848435006679,-1.4210854715202004e-14,0.0
395,38.1245191525634,38.52484970922801,38.52484970922801,38.52484970922799,-1.4210854715202004e-14,0.0
396,38.207656723166,38.57121375293536,38.57121375293536,38.571213752935385,2.8421709430404014e-14,0.0
397,38.5211971689045,37.721074258123366,37.721074258123366,37.721074258123394,2.8421709430404014e-14,0.0
398,38.4664448721318,37.70381956018333,37.70381956018333,37.7038195601833,-2.8421709430404014e-14,0.0
399,38.178386611218,37.7377200299681,37.7377200299681,37.7377200299681,0.0,0.0
400,38.0270425056075,37.557792192477386,37.557792192477386,37.5577921924774,1.4210854715202004e-14,0.0
401,38.4235532936125,37.68561476051828,37.68561476051828,37.6856147605183,2.131628207280301e-14,0.0
402,38.4018301550298,37.804617833930855,37.804617833930855,37.8046178339309,4.263256414560601e-14,0.0
403,38.0827919048501,37.7728509770419,37.7728509770419,37.77285097704189,-7.105427357601002e-15,0.0
404,38.0226433490718,37.8944208117239,37.8944208117239,37.894420811723904,7.105427357601002e-15,0.0
405,38.045277853285,37.78669975476072,37.78669975476072,37.7866997547607,-2.131628207280301e-14,0.0
406,38.4491546891486,39.54635720345751,39.54635720345751,39.5463572034575,-1.4210854715202004e-14,0.0
407,38.1145980922189,39.59503282066812,39.59503282066812,39.595032820668095,-2.8421709430404014e-14,0.0
408,38.4154103500461,39.41297983589907,39.41297983589907,39.41297983589909,2.131628207280301e-14,0.0
409,38.454943764468,38.67456975974314,38.67456975974314,38.6745697597431,-4.263256414560601e-14,0.0
410,38.0900914018453,38.17032042882459,38.17032042882459,38.1703204288246,1.4210854715202004e-14,0.0
411,38.2042943501813,38.194532125432616,38.194532125432616,38.1945321254326,-1.4210854715202004e-14,0.0
412,37.9858834879784,38.11691369698181,38.11691369698181,38.11691369698179,-2.131628207280301e-14,0.0
413,38.3439759141837,38.11570128403706,38.11570128403706,38.11570128403711,4.973799150320701e-14,0.0
414,38.0820324926359,38.187762983729705,38.187762983729705,38.187762983729705,0.0,0.0
415,38.2047291037147,39.742958291022624,39.742958291022624,39.7429582910226,-2.131628207280301e-14,0.0
416,38.4071162433745,40.457444766874346,40.457444766874346,40.4574447668743,-4.263256414560601e-14,0.0
417,38.1896759907985,40.462698445992885,40.462698445992885,40.46269844599289,7.105427357601002e-15,0.0
418,38.2272939933088,40.47327240537821,40.47327240537821,40.4732724053782,-1.4210854715202004e-14,0.0
419,38.4278928678749,39.52135783174498,39.52135783174498,39.52135783174501,3.5527136788005016e-14,0.0
420,38.0749207992579,39.60264634364791,39.60264634364791,39.60264634364791,-7.105427357601002e-15,0.0
421,38.4666250979923,39.54081711347908,39.54081711347908,39.5408171134791,2.131628207280301e-14,0.0
422,38.0798564425144,39.67574692172576,39.67574692172576,39.6757469217258,3.5527136788005016e-14,0.0
423,38.4409725030958,38.73485302433805,38.73485302433805,38.73485302433811,5.684341886080803e-14,0.0
424,38.172936891184,38.63162779542884,38.63162779542884,38.6316277954288,-4.263256414560601e-14,0.0
425,38.1801142591071,38.721431778456974,38.721431778456974,38.721431778457,2.8421709430404014e-14,0.0
426,38.1044763957417,38.714035362000764,38.714035362000764,38.7140353620008,3.5527136788005016e-14,0.0
427,38.4603716545872,38.32403914776832,38.32403914776832,38.32403914776829,-2.8421709430404014e-14,0.0
428,38.4676523119078,38.36603780680387,38.36603780680387,38.3660378068039,3.5527136788005016e-14,0.0
429,38.4276688701676,38.39987346611426,38.39987346611426,38.3998734661143,4.263256414560601e-14,0.0
430,38.4526173173104,38.12491677552956,38.12491677552956,38.1249167755296,3.5527136788005016e-14,0.0
431,38.0961335583799,38.18128145068849,38.18128145068849,38.18128145068851,2.131628207280301e-14,0.0
432,38.6404735203809,38.210220081236486,38.210220081236486,38.21022008123651,2.131628207280301e-14,0.0
433,38.0923150050084,38.09956814164461,38.09956814164461,38.0995681416446,-7.105427357601002e-15,0.0
434,38.0798228541287,38.120746773809216,38.120746773809216,38.1207467738092,-1.4210854715202004e-14,0.0
435,38.2113757593403,39.56546291095555,39.56546291095555,39.5654629109555,-4.973799150320701e-14,0.0
436,38.1951920056167,40.300305770011136,40.300305770011136,40.30030577001111,-2.8421709430404014e-14,0.0
437,38.5179314450971,40.30226367274688,40.30226367274688,40.30226367274689,7.105427357601002e-15,0.0
438,38.3506786162396,40.3960576955321,40.3960576955321,40.3960576955321,0.0,0.0
439,38.0287352586766,39.00990491053967,39.00990491053967,39.009904910539696,2.8421709430404014e-14,0.0
440,38.4409202514143,39.10278553377986,39.10278553377986,39.1027855337799,4.263256414560601e-14,0.0
441,38.1289083677657,38.73059275072066,38.73059275072066,38.73059275072071,4.973799150320701e-14,0.0
442,38.0472637640669,39.10713853140445,39.10713853140445,39.107138531404495,4.263256414560601e-14,0.0
443,38.1938067768376,39.122577945626816,39.122577945626816,39.1225779456268,-2.131628207280301e-14,0.0
444,38.1127883950127,39.12693036271354,39.12693036271354,39.1269303627135,-3.5527136788005016e-14,0.0
445,38.1406976923616,39.07915613695136,39.07915613695136,39.079156136951305,-5.684341886080803e-14,0.0
446,38.1184932837861,37.98613855523151,37.98613855523151,37.9861385552315,-1.4210854715202004e-14,0.0
447,38.148904099549,38.330473296683856,38.330473296683856,38.33047329668391,4.973799150320701e-14,0.0
448,38.3655970308874,38.33374011283751,38.33374011283751,38.3337401128375,-7.105427357601002e-15,0.0
449,38.0843439561043,38.28043804022599,38.28043804022599,38.280438040226,1.4210854715202004e-14,0.0
450,38.1939684351969,38.62818267115412,38.62818267115412,38.6281826711541,-2.131628207280301e-14,0.0
451,38.235195427771,38.65908266595222,38.65908266595222,38.65908266595221,-7.105427357601002e-15,0.0
452,38.4553770714242,38.728651828571046,38.728651828571046,38.728651828571,-4.263256414560601e-14,0.0
453,38.1538026338037,38.78411707531313,38.78411707531313,38.7841170753131,-2.8421709430404014e-14,0.0
454,38.1909599898452,38.69431261818576,38.69431261818576,38.6943126181858,3.5527136788005016e-14,0.0
455,38.0929966408081,38.68833739370905,38.68833739370905,38.688337393709,-4.973799150320701e-14,0.0
456,38.1965536780885,38.82201720133478,38.82201720133478,38.8220172013348,2.131628207280301e-14,0.0
457,38.5225020311363,38.56930277188376,38.56930277188376,38.5693027718838,3.5527136788005016e-14,0.0
458,38.1228470247869,39.02061264314517,39.02061264314517,39.0206126431452,2.8421709430404014e-14,0.0
459,38.5206454082932,39.39373567726283,39.39373567726283,39.3937356772628,-2.8421709430404014e-14,0.0
460,38.0312804189144,38.790932997788175,38.790932997788175,38.79093299778821,2.8421709430404014e-14,0.0
461,38.1049950355502,38.7852170188762,38.7852170188762,38.7852170188762,-7.105427357601002e-15,0.0
462,38.3901314154125,38.75720910224448,38.75720910224448,38.757209102244495,1.4210854715202004e-14,0.0
463,38.0487222733585,38.74544365842894,38.74544365842894,38.7454436584289,-4.263256414560601e-14,0.0
464,38.1405311533422,38.76094636630229,38.76094636630229,38.7609463663023,7.105427357601002e-15,0.0
465,38.1296964261985,39.40938018194648,39.40938018194648,39.409380181946496,1.4210854715202004e-14,0.0
466,38.4598563533533,39.52406393746455,39.52406393746455,39.5240639374645,-4.263256414560601e-14,0.0
467,38.136853355078,39.602484665449495,39.602484665449495,39.602484665449495,0.0,0.0
468,38.1971550567987,39.5156963958658,39.5156963958658,39.51569639586579,-1.4210854715202004e-14,0.0
469,38.1690345547758,40.22236047766026,40.22236047766026,40.222360477660295,3.5527136788005016e-14,0.0
470,38.4764136849497,39.59055708000686,39.59055708000686,39.5905570800069,4.263256414560601e-14,0.0
471,38.0760215764364,38.3252779911731,38.3252779911731,38.3252779911731,0.0,0.0
472,38.4681505003702,38.32669623380111,38.32669623380111,38.32669623380111,0.0,0.0
473,38.0422878954732,38.31606102243042,38.31606102243042,38.3160610224304,-2.131628207280301e-14,0.0
474,38.0418184010006,38.19067707524823,38.19067707524823,38.19067707524819,-4.263256414560601e-14,0.0
475,38.4676307507977,38.20045183722284,38.20045183722284,38.2004518372228,-4.263256414560601e-14,0.0
476,38.1216088844319,38.28439655637338,38.28439655637338,38.28439655637341,2.8421709430404014e-14,0.0
477,38.2223579418804,38.21552726378018,38.21552726378018,38.2155272637802,1.4210854715202004e-14,0.0
478,38.2092040663536,38.23593280560741,38.23593280560741,38.235932805607405,-7.105427357601002e-15,0.0
479,38.1620995174178,38.42710968982385,38.42710968982385,38.42710968982391,5.684341886080803e-14,0.0
480,38.098943159961,38.39539879611927,38.39539879611927,38.3953987961193,3.5527136788005016e-14,0.0
481,38.1183072283554,38.3974744240924,38.3974744240924,38.3974744240924,-7.105427357601002e-15,0.0
482,38.0295461409551,38.910764445237206,38.910764445237206,38.91076444523719,-1.4210854715202004e-14,0.0
483,38.1298558252046,38.91648022193691,38.91648022193691,38.916480221936894,-1.4210854715202004e-14,0.0
484,38.2317381795184,39.241073063127,39.241073063127,39.24107306312701,1.4210854715202004e-14,0.0
485,38.5244963074763,38.985284988854914,38.985284988854914,38.98528498885491,-7.105427357601002e-15,0.0
486,38.0373113410505,39.38202028827656,39.38202028827656,39.38202028827659,3.5527136788005016e-14,0.0
487,38.2975407189759,39.372495347533786,39.372495347533786,39.37249534753381,2.131628207280301e-14,0.0
488,38.3903487749767,39.38598698375559,39.38598698375559,39.3859869837556,7.105427357601002e-15,0.0
489,38.5207173895638,39.38615403807055,39.38615403807055,39.38615403807059,4.263256414560601e-14,0.0
490,38.1841109827554,39.29335495821761,39.29335495821761,39.2933549582176,-1.4210854715202004e-14,0.0
491,38.2385947825586,39.43266270830609,39.43266270830609,39.4326627083061,7.105427357601002e-15,0.0
492,38.1893008079577,39.42872532644621,39.42872532644621,39.4287253264462,-1.4210854715202004e-14,0.0
493,38.3252758121778,39.408737170824914,39.408737170824914,39.40873717082491,-7.105427357601002e-15,0.0
494,38.476452233334,38.65451987861657,38.65451987861657,38.6545198786166,2.8421709430404014e-14,0.0
495,38.0644950824095,38.71575823782601,38.71575823782601,38.71575823782601,0.0,0.0
496,38.115349510528,38.70684028568878,38.70684028568878,38.7068402856888,2.131628207280301e-14,0.0
497,38.1125374861113,38.66943321313032,38.66943321313032,38.6694332131303,-2.131628207280301e-14,0.0
498,38.1167985173432,38.68759068265531,38.68759068265531,38.6875906826553,-1.4210854715202004e-14,0.0
499,38.2499915079743,38.675278245241714,38.675278245241714,38.675278245241714,0.0,0.0
500,38.0754042184182,38.573792279181376,38.573792279181376,38.5737922791814,2.131628207280301e-14,0.0
501,38.1900528986437,38.637086797778245,38.637086797778245,38.6370867977782,-4.973799150320701e-14,0.0
502,38.2089633890728,38.68411747717046,38.68411747717046,38.684117477170496,3.5527136788005016e-14,0.0
503,38.1119676598434,38.6195661221405,38.6195661221405,38.619566122140505,7.105427357601002e-15,0.0
504,38.2163975827692,38.991240177406986,38.991240177406986,38.99124017740699,7.105427357601002e-15,0.0
505,38.1020509533418,38.95445944336004,38.95445944336004,38.95445944336,-3.5527136788005016e-14,0.0
506,38.1264213634083,38.6338688707066,38.6338688707066,38.6338688707066,0.0,0.0
507,38.0863810301661,39.83921414107169,39.83921414107169,39.8392141410717,7.105427357601002e-15,0.0
508,38.4791875103902,38.6698909920872,38.6698909920872,38.6698909920872,0.0,0.0
509,38.1800972198722,40.2753135586174,40.2753135586174,40.275313558617405,7.105427357601002e-15,0.0
510,38.5944833570016,40.20832507514194,40.20832507514194,40.20832507514189,-4.973799150320701e-14,0.0
511,38.2553593448069,40.16062570202484,40.16062570202484,40.1606257020248,-4.263256414560601e-14,0.0
512,38.285179583124,40.13952941504468,40.13952941504468,40.1395294150447,2.131628207280301e-14,0.0
513,38.0851066963103,38.32318812939887,38.32318812939887,38.32318812939889,2.131628207280301e-14,0.0
514,38.02924637851,38.396853197382256,38.396853197382256,38.3968531973823,4.263256414560601e-14,0.0
515,38.2112454206942,38.31262577621865,38.31262577621865,38.31262577621861,-4.263256414560601e-14,0.0
516,38.0105243304073,38.274716972891646,38.274716972891646,38.2747169728916,-4.973799150320701e-14,0.0
517,38.4504277280809,38.281265755076106,38.281265755076106,38.281265755076106,0.0,0.0
518,38.1765666034687,40.23029057822883,40.23029057822883,40.2302905782288,-2.8421709430404014e-14,0.0
519,38.2887826288674,40.17493479024818,40.17493479024818,40.17493479024821,2.8421709430404014e-14,0.0
520,38.2695230700465,40.23773587657366,40.23773587657366,40.237735876573694,3.5527136788005016e-14,0.0
