BootstrapID,N,R2,RMSE,MAE,Bias
2315,522,0.8601436904105212,0.2641781732629401,0.15443862511916503,0.004733545665287918
2316,519,0.8890929026341776,0.28404516804174984,0.15018473390638457,0.00372002511460304
2317,521,0.8294015635887363,0.3296245989998542,0.19032321808761496,0.008318485401320672
2318,520,0.7700242734475098,0.32360456557617884,0.1810439576558776,0.005065093183951538
2319,519,0.8390084183438303,0.2818316450282576,0.17036829010730206,-0.0025740985609439384
2320,516,0.7486572638101314,0.31424580405834723,0.1827539426491942,0.0033460701719731545
2321,523,0.8924224543856538,0.2671439946520912,0.153573688319324,-0.009754443468032907
2322,523,0.8009043029326908,0.3373051430100559,0.18512190079782495,-0.00447498558554086
2323,515,0.8776092651807429,0.25582265272070165,0.13605364279436002,0.010666810453785654
2324,519,0.839695771000494,0.27702367284778784,0.15124361715242768,0.012820165856031282
2325,520,0.8196158582359627,0.3162592363678399,0.17962608047521125,-0.004225706129454743
2326,517,0.8603018972135714,0.2654091101025377,0.14339077349319027,-0.004511149472754403
2327,521,0.8671612707862497,0.25807007270007104,0.15784410891934475,0.009692991200606639
2328,518,0.8877938030178856,0.2393009343878853,0.13613501065304748,0.002730018910618718
2329,520,0.7989700124899423,0.3245927652599247,0.18469287325153938,0.0036190282239969974
2330,522,0.8364987381327532,0.31260401134625476,0.18041947505175457,0.006306174872572262
2331,521,0.8661339137253986,0.2721601925861612,0.1604970170727706,-0.011551542214498303
2332,520,0.8607489599819889,0.2833240885856541,0.1575532828715519,-0.011107416073292242
2333,524,0.8299272145732541,0.3154777240850547,0.1630925817596162,0.002334559256955157
2334,516,0.880337839178757,0.2943983303406072,0.1496489567123727,0.005352324103372754
2335,523,0.8112283186458791,0.33746536626628204,0.19627372338533358,0.009071357613987877
2336,525,0.8073643854830819,0.3248344935570857,0.18524124042056456,-0.002458171561757129
2337,521,0.8741233922367933,0.2664632595230922,0.13933816665980317,-0.005170012364131522
2338,521,0.85187034922163,0.29810588096408835,0.1595291471269121,0.0070248397983009876
2339,521,0.8735434532730713,0.27907655648983526,0.15279313501941083,0.0022567249192221466
2340,520,0.7623976495304268,0.36893967213290235,0.21683869867010214,0.009334775621391313
2341,518,0.9063876259173097,0.23484946648334276,0.13376746678556953,0.0005933974601874081
2342,523,0.8695280057732135,0.2704591882457621,0.14864737604739336,-0.0012280182896673693
2343,517,0.9144175660754501,0.20966144223403918,0.11778495506485079,-0.002494533269166825
2344,520,0.8184141968332135,0.2967881232829531,0.163505434780288,0.004596013671067007
2345,520,0.9213991841685198,0.24317248176547387,0.12818775643777983,0.001669136213099602
2346,519,0.8267323808313976,0.3149483276136454,0.1840968033127684,0.003216780556160372
2347,523,0.7970548049234686,0.2813412118065056,0.15837724020928223,-0.00388741463118974
2348,521,0.8881575895518243,0.27733145089602523,0.1506150816808944,-0.0039060848489295514
2349,516,0.8747239824492573,0.28796438420945314,0.15147768560574312,0.0064719316324566515
2350,523,0.872775392790148,0.31110640604219286,0.18544585508948053,0.0020233107369606144
2351,520,0.8742351959146524,0.24249276983628168,0.13640839013233305,0.0018225922323069975
2352,519,0.8689956060856681,0.3072501632169681,0.16357075667372703,-0.00921997915897819
2353,519,0.850026715629741,0.278645936714133,0.17379669069943574,0.007890384945175619
2354,520,0.8851489097389473,0.2584451802327656,0.149160228918994,-0.001850357542089603
2355,521,0.8599899826804569,0.33281288045722235,0.17132522206685097,-0.011663417202845429
2356,524,0.8374476959677319,0.29642847414462703,0.1703385282161309,0.006835562394357236
2357,516,0.8268221449822326,0.3171811175625541,0.15041228481085453,0.0058234829385317675
2358,519,0.8558354261295508,0.2894878125989958,0.15966696508911787,0.003499726245962401
2359,516,0.8667337983625081,0.2742948761142171,0.1462916401521945,-0.003001276263747987
2360,523,0.7775728534734923,0.32033553946463295,0.18391942625418997,0.006507010723397629
2361,520,0.8278380395824941,0.3157227553454034,0.1692785101837393,0.00022505366086234674
2362,522,0.8320955428986745,0.2738220661862264,0.15439632422002714,0.009366987710151766
2363,514,0.8077867321802916,0.26579628781241244,0.15806103666520707,0.003968134981520512
2364,516,0.7529752278099039,0.37066917257577203,0.16783694549416878,0.0050697188270354306
2365,520,0.8479729104042654,0.32566893331178626,0.19535006458737184,0.003744172773501366
2366,515,0.9366440343249194,0.2071727367201168,0.1107505465519172,0.01486464975941341
2367,525,0.7913318882187472,0.31599906919846305,0.17217440912698814,-0.0022562882431304706
2368,518,0.8205376257140644,0.3303701004535171,0.17455133796724173,0.0005109503523803889
2369,523,0.8139582194474486,0.3057161724351174,0.18939609573947128,0.0016156153095777765
2370,519,0.8194485107218079,0.3135546683602475,0.17603161241471654,-0.0011557302137993825
2371,519,0.8536437724809135,0.31320332195487943,0.16245292331805408,0.0006973913821610859
2372,524,0.8462966373935199,0.28248603225376234,0.17051068416894433,0.0073159261476903855
2373,520,0.8604044775401685,0.29804991725913954,0.16496177999877193,-0.0008177628985474045
2374,517,0.8840226037495522,0.29466308655839457,0.17370782498078519,-0.00644207636479669
2375,522,0.7861033680247349,0.3094947201546077,0.1751428467579432,0.0013305376622935103
2376,524,0.8487776185965704,0.2929322732103858,0.17818410648796673,0.01091887647409058
2377,519,0.9034437324475245,0.22852296428642635,0.1286175477864932,0.005946781143985839
2378,520,0.8737658573222825,0.29259960785587347,0.1585662935884015,0.014602071973966646
2379,520,0.8258296003985767,0.30913727602731483,0.15998924169964207,-0.006352252498142318
2380,522,0.8271127591592319,0.32778521573658437,0.1610916291033114,0.008016948126242577
2381,515,0.9017712829341414,0.2321379421580312,0.12866617349213205,-0.0006270683662926667
2382,517,0.8640073047730692,0.25835981358156596,0.1382645580580997,-0.003035903457730798
2383,518,0.8075933455857579,0.3035637047657442,0.1669969667373662,-0.00027550338945516177
2384,518,0.9188321713336606,0.22756393900070734,0.1331690725115136,-0.004037578096859027
2385,514,0.8880710106209556,0.24639898797788792,0.14705103827540014,0.010217215083708313
2386,521,0.8769145019200236,0.25563333195746174,0.1394272278144417,0.0009227026638097246
2387,521,0.8366966715097512,0.28889017961011143,0.16576011926236536,-0.00013031946782175274
2388,522,0.9054427517367568,0.25219379694498706,0.1431610267437725,0.010910601311286664
2389,524,0.8650606729363692,0.27734054043350115,0.15089387762291312,0.005866217535618702
2390,518,0.8811989655199386,0.30631805443177795,0.17389990383878426,-0.0025021995965543767
2391,520,0.8604567361809253,0.29986116761873743,0.16817304805914818,0.005780942135570217
2392,517,0.7130890132667187,0.33365451550947045,0.1804635840646993,0.003789265919149565
2393,518,0.8247315920395419,0.31070306735210124,0.1625110543717535,0.00201504773597362
2394,519,0.8359911985407771,0.2550674423472268,0.14174322539778444,0.004534159513917472
2395,521,0.8786011623326623,0.28390132468365475,0.14411955414872518,-0.006910320543542997
2396,520,0.8047485087963382,0.35988376158640417,0.1692426633425554,0.007872789733126145
2397,521,0.7899936283739769,0.2819476895788466,0.14823593707050775,-0.0018027497962274353
2398,519,0.8638082122292747,0.27678210636994394,0.14700064817946132,0.0012090539461815538
2399,519,0.8221890300541546,0.3153769526366605,0.17601846454253023,0.00457170519049432
2400,521,0.8452822898484704,0.3094375571827342,0.1655862157830947,-0.010136030905064543
2401,522,0.8681558726276535,0.29940537641913273,0.1649070202544344,0.009119413804989849
2402,519,0.7175719223491246,0.33485393594491003,0.18472097505065416,0.001417082565590925
2403,522,0.8360506549483049,0.30692189224883104,0.17163403732944751,-0.0006804957516216021
2404,522,0.8371544711851593,0.3156741319885966,0.18080077172090564,0.00018839035140826347
2405,521,0.7769608555883397,0.36662362401265636,0.21754464725911832,-0.004859615402584648
2406,519,0.8169417356264095,0.33671608761331956,0.18415546394630689,0.0031508931593306855
2407,522,0.7877587619397588,0.32905346364027166,0.18265921270266414,0.004897323986031505
2408,521,0.8836866721332577,0.27499466781077736,0.15517920604393068,-0.001306671718092395
2409,517,0.7928024207291464,0.3005880569635005,0.17074505013689759,0.005193817201716517
2410,526,0.8888604633104848,0.29104006194432264,0.16657653484879276,-0.015082156505873908
2411,523,0.7451110468117046,0.3278489006999583,0.17607591975593634,-0.0004032473970120942
2412,520,0.934656442603174,0.23137305884673273,0.13253821341388508,0.005378607726753105
2413,527,0.7317622762380172,0.38048100183765743,0.21103227256817805,0.0015536459704283963
2414,514,0.852274159092877,0.27989593990707684,0.15668173810516248,0.004690347176565486
2415,521,0.8991782370711916,0.26974349795790925,0.13766776975391465,0.0014032480274248898
2416,524,0.8370195780416627,0.29510762102184834,0.16361288718926428,0.0021995581123734034
2417,520,0.789176951431758,0.3429538746561011,0.19554738378682635,-0.007051632267696944
2418,515,0.8034041770699442,0.3256906908602977,0.16352613469737765,0.0010579731566666437
2419,521,0.7557494677641494,0.31456027719089524,0.16329534873732302,-0.0016920461120034252
2420,514,0.8271431277937079,0.3054485590335749,0.15835544843866187,0.00368306900265638
2421,518,0.7602960167441974,0.33952119912718043,0.15798984003631789,0.001129974156188246
2422,520,0.7867378836231224,0.3686380286323347,0.20857494041739794,-0.010260920036141359
2423,520,0.8655456817850151,0.29717498629397887,0.16683539667634653,-0.0009857731462577437
2424,518,0.7417666190340331,0.32801287007001556,0.19283703544441474,0.002176757829068861
2425,522,0.8739326797141695,0.26662358667567143,0.15574574345638678,0.0029614469154231756
2426,519,0.8406864904820931,0.28298877350661333,0.16130266043127425,1.1345013786842365e-05
2427,525,0.842057849177455,0.24551688520455958,0.13703625753002668,-0.00418355686081561
2428,523,0.8166808329088898,0.29131651043122664,0.1623983197628235,0.0020236935317271116
2429,521,0.8309743343574941,0.29530699994139353,0.1638249819361084,0.004463002291517618
2430,518,0.8278897379131369,0.25116838797404145,0.14854568870259668,0.011775735722095847
2431,521,0.8800547812429369,0.27280717441716223,0.1356719075561304,-0.00524224669614457
2432,517,0.8420083333263434,0.28957234024539463,0.15897136604295448,0.008970475640356081
2433,520,0.7719951515971852,0.341118346463216,0.17236932109603662,0.003087118194961063
2434,523,0.7891351512843809,0.33683846293710146,0.19482452366974645,-0.0004048202341110331
2435,523,0.873901216449322,0.29360400470700343,0.16604597043834546,-0.006288005195100495
2436,522,0.792224090914962,0.36892619064009335,0.20453658498979713,-0.0013078551521216622
2437,523,0.776292838639282,0.3589162031588633,0.2147683418363776,-0.005035384928424859
2438,523,0.7507437535282652,0.3796711846579931,0.19896113270245125,0.00397584606237886
2439,518,0.8236843833269145,0.2846975492457651,0.15839681357701818,0.006334812530122074
2440,521,0.8566054599572596,0.28668039004089513,0.15052401119690123,-0.002787507736485668
2441,518,0.8120929373975599,0.321889888453295,0.16733918819986035,0.006624779232306475
2442,518,0.8481870045549731,0.26472820236954364,0.14232691883397922,0.006942724983737381
2443,520,0.8752959349034967,0.27618405993021666,0.15658673181124624,0.00902925965531024
2444,518,0.8436444417178879,0.2773098635581245,0.14113068390415512,-0.004833359055404693
2445,521,0.8696465306447418,0.3075598934155007,0.15650619280894415,-0.0013091414704286355
2446,522,0.8074669361099306,0.3205898950961319,0.1811463336844811,5.615287326699961e-05
2447,520,0.9052842560497402,0.25062536076901587,0.1517757540777019,-0.005304127868469781
2448,517,0.8999457642514448,0.24446108019348264,0.13718644855458997,-0.0034738448727717384
2449,523,0.8802066464423269,0.2563265519313902,0.13686013418511525,0.005391672025224862
2450,518,0.8471045101062356,0.2634403145239279,0.14859921947331522,0.005654664835775502
2451,531,0.7054979198811285,0.3862229120228911,0.20882267010590713,-0.00048147728327758906
2452,516,0.8127833856653823,0.3301870132257416,0.1751108447341927,-0.0027938127401625577
2453,517,0.6959155355501403,0.3321598424249057,0.18367251773529616,0.0058235187390743215
2454,519,0.8726629000216135,0.32431346269072997,0.16866724980360015,-0.003247893931942994
2455,522,0.8291455621411611,0.32207995012055257,0.19306923181074045,0.0001798376637105589
2456,518,0.847091771843592,0.27125796177992584,0.1400089902268631,0.006777021610216279
2457,519,0.8596080322472508,0.28430912465130825,0.16641447108717933,0.003559861755670321
2458,525,0.8291303276660944,0.3215480674603613,0.17588664834890946,-0.003461070913503964
2459,515,0.8767599480905749,0.25106242064494033,0.1469641244413818,-0.003154891257381675
2460,519,0.7274021716615718,0.3154851988016995,0.16666436464039033,0.0005168737057688098
2461,523,0.7813906445511756,0.34809807353541644,0.1936201878532487,-0.005924034320667956
2462,517,0.8382810380990051,0.3088591088678596,0.1522177407940788,-0.0018432859919252972
2463,518,0.7850555480706101,0.34029735343957557,0.1748520758062543,0.008321189549111124
2464,517,0.806987907421592,0.3240532748677653,0.13684161105862433,-0.0012486531000739033
2465,520,0.8489236628309559,0.27452330535931047,0.1501581125211801,0.002089905526214167
2466,521,0.766050329146607,0.30867170401217364,0.1713959690216713,0.006076439863452678
2467,516,0.8377416690053787,0.30342323699142365,0.15428878303499785,0.0033691388919209774
2468,520,0.8815845449858628,0.27789888031880533,0.15226987989788868,-0.004295838681536492
2469,518,0.8654059712489793,0.2531825861964606,0.1493268265892531,0.0074672154726165485
2470,520,0.89346213693829,0.25596688894984315,0.1349264702743487,-0.007213831490944049
2471,519,0.8421712984471559,0.26486153466946116,0.1391208004821633,0.001356272651798318
2472,516,0.8412291359196921,0.3045456453875569,0.15665885548054398,-0.0012172382807280407
2473,517,0.8813497150625575,0.25873798207581067,0.15011430052977873,-0.002835288915948469
2474,522,0.8265551300536316,0.30385895663603135,0.15737616561087978,0.0009017522253366973
2475,519,0.9475778733995541,0.18355928184282458,0.10352453493505047,0.008429036324317137
2476,517,0.8449075816399645,0.30797154692266354,0.15776275230660963,0.0007752743873009648
2477,519,0.8524892414104612,0.30840039069691616,0.15307445483117227,0.0029492531751247166
2478,520,0.7648063217682477,0.3142588929508016,0.15581061434610127,-0.003565030716779506
2479,531,0.7574882782080058,0.34066631794804647,0.18197054930323556,-0.004618992309663804
2480,524,0.7875073165694446,0.3553515373372948,0.19161958862618514,-0.003527449390597586
2481,520,0.8368257673176692,0.2941508626555641,0.16269863208366908,-0.0004907301214577258
2482,523,0.8988826770695401,0.23898390014437773,0.14336409540066372,0.0025613424687667453
2483,521,0.8525832320269533,0.3034474837643633,0.1697122003139706,-0.0028422489837932755
2484,516,0.8430155807579407,0.28227305415669485,0.14316028228964356,0.013205963651207825
2485,525,0.8374140991048624,0.3162991924088927,0.17679807937687678,-0.005440331280211099
2486,522,0.8793980102015029,0.2779574087564589,0.16021609441112394,0.0009210230241897279
2487,522,0.8841489095320701,0.2843348621664603,0.1662473132822775,0.0058818572753880595
2488,521,0.812388140102885,0.3199163454493714,0.1650626715037197,9.760943185671907e-05
2489,518,0.806723514319295,0.3337855336760648,0.17713378342220817,-0.0011600579732561778
2490,518,0.8574045237967335,0.28407111784769906,0.14807975123021536,0.0005202489552050925
2491,517,0.9067495962092773,0.23100037316842145,0.12271888797015879,0.005290144958837521
2492,517,0.8718177642831686,0.26419361753279885,0.13262128652996988,-0.0008224619878511377
2493,522,0.8924574080500074,0.27809329564571844,0.15685858860960533,-0.007338813441211848
2494,520,0.8908698523760089,0.2681796391545446,0.14603197423792486,-0.012529878559126094
2495,526,0.8511426268333951,0.27870875982481025,0.14890122124607424,0.002119805240385256
2496,525,0.8920099152744414,0.2763301290596612,0.15838583004546908,-0.007442676564345231
2497,519,0.849943612878393,0.3158702474847272,0.1824066503853316,0.00409548590720313
2498,518,0.8824848533857259,0.2904905516519893,0.15459427413791593,0.003344992724163653
2499,516,0.7945043522314673,0.32924727821611754,0.17794184288729453,-0.009070509775338846
2500,521,0.7236047163479656,0.33916524781390817,0.18684167739836863,0.0052812851833029615
2501,518,0.8629303620445741,0.25529741515609566,0.1417440154640068,0.005935273788467603
2502,521,0.8409966299272198,0.27724824185402597,0.14993111512972043,0.0055808991415916675
2503,520,0.8192863307016338,0.34063952306799855,0.18782332504790653,0.008648335931903768
2504,519,0.8972984538978372,0.2445847606274554,0.13809631863643576,-0.0007165441518748873
2505,524,0.8207679701136854,0.3164004079571974,0.17469816605427926,-0.0029049943641510094
2506,521,0.8596153130934772,0.2842369520284471,0.16359173121442416,0.00343125285961801
2507,523,0.876609974214991,0.2808480291030396,0.16181895532047913,0.016662640252153305
2508,523,0.8519992497408229,0.31021454837675216,0.16386347376023397,0.005552610026649571
2509,517,0.8333656369496154,0.27730647735200586,0.14789974739284922,0.009507441405344456
2510,519,0.8790683394019404,0.26561348197269713,0.15390398073491404,0.009393046072595038
2511,517,0.8484654047074252,0.2976381119731742,0.15814969061989498,0.0058103703890977085
2512,526,0.8284930560175188,0.2699199838956104,0.154262068859594,-0.0015802845565329562
2513,517,0.8727474236149565,0.2788854431963726,0.149789134615643,0.001584668806249963
2514,517,0.8455222286490598,0.31537391783933155,0.17958819595552997,0.0005951188364224755
2515,519,0.8912910023344264,0.26815144574433153,0.14816298715747925,0.0032853789406916273
2516,519,0.8457182914190122,0.24620715047458805,0.14197532424237017,-0.0021751138626056894
2517,524,0.7703087441783131,0.35073629417721014,0.20730417596827316,0.004229613498128995
2518,516,0.8660551051573956,0.2455266734010692,0.1412669760404646,0.0010815582291787747
2519,514,0.9091622826603356,0.22780816336598345,0.12313000604723398,0.005061763906735666
2520,519,0.83857142178725,0.2904592349437918,0.15445207254319399,0.005438388016377625
2521,522,0.9167070024749414,0.24237702640341968,0.14009068606808028,0.00040368814658131965
2522,524,0.8285045517387222,0.3321377935157303,0.18585076514645926,0.009513329186144396
2523,521,0.7434317632603518,0.3480740278760257,0.19187780292305184,0.0077275171800570705
2524,515,0.9013632428083986,0.22374714599242126,0.12510670089212372,-0.0013539865669045664
2525,527,0.8406668458868135,0.30478404338225856,0.18082161326304239,-0.013295568044758333
2526,518,0.8407838404281894,0.2859671231857715,0.15045452921964644,0.012164388994198841
2527,521,0.8415093396696735,0.28175774118284297,0.15701676345188562,0.0017185540326909907
2528,521,0.845746580409555,0.28446963926753355,0.15413996257552853,-0.016813762085121007
2529,520,0.9233407795323417,0.2557552983573669,0.13072459769411313,0.0019387839489453996
2530,516,0.9121732490508454,0.2368603744092974,0.1279227772184593,-0.00717075368083517
2531,525,0.8424665097545166,0.33200646185831584,0.17242709581691634,-0.002898168285786328
2532,519,0.8683809629815171,0.30418967385722057,0.15068259410695564,0.004429033886095966
2533,517,0.8480286602066598,0.278175158720875,0.14493359485922133,0.0029368669155335446
2534,522,0.8550893435396112,0.26992619351861413,0.15304701011873004,-0.006538648144211981
2535,520,0.8519190021940505,0.2979049279732924,0.16063173205459913,-0.0069237977460352125
2536,518,0.8281260824763872,0.30152777478346826,0.14899595441168412,0.00402077026994071
2537,527,0.6916059939975632,0.34147302052895223,0.2070948170021423,0.0008710345864053117
2538,519,0.8642716628550681,0.2687263076203994,0.1555573674902872,0.006471885602973316
2539,520,0.8621698605910186,0.3049549179468116,0.15675171084571526,-0.0008779451735559444
2540,522,0.8961875696071594,0.2602107439409387,0.13270809770076236,0.00848524453347957
2541,515,0.8747930337663636,0.29290931773478296,0.15959695427749637,0.0012828969630538556
2542,518,0.7933609362821206,0.29788503137650707,0.16442996940195911,0.004719354934527556
2543,520,0.8712983915798715,0.2629582259998362,0.13893713762123705,0.0017700243335964042
2544,518,0.9104982719766027,0.2452262744208727,0.13457180989624318,-0.007311597593427572
2545,522,0.9037494468650563,0.2511289045059271,0.13922286622039376,0.005676687509358121
2546,519,0.7951464066937258,0.3353082758710422,0.19481196864951336,0.0018845513411498475
2547,523,0.8204201346781739,0.3022703693026226,0.17147373143005332,0.002275194500968419
2548,518,0.7977969904187552,0.31380072147684124,0.16470573283559864,0.003057795254892327
2549,517,0.8357972919953748,0.27354834897333297,0.1504143885312844,0.005984314521091279
2550,517,0.7316929121041744,0.34392903225087973,0.17119879979253955,0.009875289587152093
2551,524,0.8455885389762959,0.3201748987850294,0.1687712385753232,-0.0045056873324999455
2552,519,0.8169403268497718,0.318975089058917,0.16057635960865527,0.007543099039416731
2553,525,0.836028523406029,0.28377623534455915,0.14682452594556322,-0.004980933381867663
2554,519,0.8011001772057886,0.2748884042171668,0.13023631303911998,0.00019316811036288297
2555,522,0.8329141472860645,0.30899476253358105,0.18323705662410708,0.005679003076306102
2556,522,0.8095282241104811,0.29764471026352707,0.1590964549941566,0.011973286165972586
2557,527,0.870491823471047,0.2886279570607756,0.17073802950010988,-0.005811264379644368
2558,517,0.5698945670047946,0.3594709337011774,0.2169123754588583,0.011567239088485557
2559,524,0.8755143152807386,0.27479572266659097,0.15084742920404012,-0.0014009564640046204
2560,521,0.8895604984956985,0.2539777844928787,0.15638663011835377,-0.0031293814086085525
2561,521,0.7764775705155342,0.3152240586580479,0.17025075019763064,0.002567340386334231
2562,516,0.852464616338235,0.3245747313639621,0.15843762721474453,-0.0010853640236065322
2563,522,0.8164422007784156,0.3352290571804922,0.1784280377671476,-0.00151728858956601
2564,519,0.7677352593706332,0.3397139551414781,0.18723264718578703,-0.0036950447429749404
2565,519,0.7814555304794439,0.28963663778658555,0.1581019999938888,-0.0009243306578536742
2566,519,0.8378589865788981,0.2896459584987987,0.15975328888872423,0.002945226385731226
2567,521,0.7848888821720326,0.31922994197780774,0.16514340239656827,-0.0013745612582334063
2568,524,0.753208271221977,0.34179916156969653,0.2042771177091917,-0.002511635516841909
2569,520,0.8228310992382422,0.25031575401748535,0.14544793611988938,0.007174696950706788
2570,516,0.8593938746582318,0.2705416166224952,0.1436442036498498,0.011226582544143505
2571,519,0.8868989088511308,0.272948364243545,0.15832085500476076,0.010357217312988316
2572,524,0.8695956109254162,0.28198964969700907,0.14962583575503527,-0.00047728834135000233
2573,524,0.8321344475842298,0.2690386656354399,0.1526568946030452,-0.0040763177481182855
2574,519,0.8993272301117194,0.2681044175710928,0.14093140788422778,0.0003504641262480407
2575,532,0.8070414963882164,0.33257951574305006,0.19933570170437573,0.00013027871464761214
2576,523,0.8365211135303374,0.3222278745124709,0.17737326414744423,-0.0043923928093688135
2577,517,0.834379665409786,0.30265673014016753,0.16940521376175735,0.0018121981039122756
2578,524,0.8735314096839852,0.26554564273290326,0.13393451854636795,-0.0038626386422940745
2579,519,0.8335751589889562,0.28865951091114767,0.16793691594810176,0.007318821241562318
2580,519,0.8645843728996643,0.2755466697594872,0.13613829207567155,0.009184912823412425
2581,522,0.9001366648193774,0.2533663049921996,0.13817565649692673,0.00018406969769334456
2582,524,0.8207719566312235,0.32487382799721537,0.176127135760077,-0.00433260376201977
2583,516,0.9062795879471418,0.25047786122956,0.1358373743524728,0.00801744860885414
2584,519,0.7833617759511485,0.31996673869689635,0.17135953676495386,0.0007334002604563544
2585,519,0.9037302247480695,0.2632732176562421,0.14937427462712347,0.002086884470939584
2586,520,0.7282783023309018,0.3462518821010659,0.19952946382005401,0.0031644852257140216
2587,520,0.8081835391120794,0.3125802237249186,0.17260676481734633,0.0030865925736898786
2588,520,0.8656322860542406,0.3097393553453438,0.15873151766613758,-0.007712050453814889
2589,525,0.8118954127128226,0.3335743032834441,0.19200092763524473,-0.00381429562000519
2590,520,0.8622559188971812,0.2833576803901806,0.16231108935348484,0.004715454232366043
2591,521,0.8756640197862194,0.28026081808880254,0.14890952085228454,0.006890981900366993
2592,519,0.8805898139625551,0.278226046577788,0.15270006355031354,-0.004396048246196209
2593,523,0.8395691760878702,0.2822569683244502,0.15707176049697152,0.007539862880584498
2594,526,0.8795351066130683,0.2721398997024823,0.154118807096351,-0.0012402792329752887
2595,516,0.8721903807229981,0.28923111836012955,0.1591220411000587,0.011694385560903348
2596,522,0.8703616737027593,0.2795419157719893,0.1548681561499019,0.007256724764633743
2597,517,0.8770943406937299,0.22713879768132908,0.12158476584223223,0.0029108216903544143
2598,525,0.8338337478777128,0.3112383479685646,0.1702681097726884,-0.00016835627428085737
2599,518,0.8668459122273268,0.29123491436684656,0.15344481291401618,-0.0018279437536942798
2600,519,0.8216139996715052,0.2875529578520531,0.13254573808009298,0.0027969971321912044
2601,516,0.8645735911107657,0.28959001617937086,0.15800569505451295,0.0030473280921132825
2602,521,0.8187746352121107,0.33017171056480066,0.16729076476626006,-0.005400458774748493
2603,519,0.8324204231736656,0.32487736441290743,0.16500534085123328,0.007655821318251662
2604,519,0.8488642864364028,0.28376260108495466,0.16558033701470673,-0.007631093233386126
2605,525,0.8898974057112718,0.24800978155963926,0.13141961849187142,-0.005021762778395276
2606,521,0.8776698160536529,0.2976944692160106,0.16326889636678535,-0.001350437889553801
2607,515,0.7796111056585562,0.2823381727911997,0.16954535519742536,0.014080581408954919
2608,522,0.8928934661890974,0.2627882667036684,0.13854135201142784,-0.0016401327472034355
2609,521,0.8076537230866686,0.32142804361675775,0.1836755806397085,-0.002565177110548427
2610,524,0.7633914948193341,0.34677656706903864,0.1666010111831156,0.0001727654673618016
2611,522,0.8230198039056964,0.31049245612608745,0.16970024437051118,0.001083548525132746
2612,513,0.7493721361237913,0.33570922631336303,0.17208960248371702,0.0013977615170131497
2613,519,0.8243313351384769,0.3248442804313796,0.16932634145620773,-0.004439568251000201
2614,522,0.8881383485503737,0.2598525457011582,0.14781133092095702,-0.004900508095588074
2615,515,0.8934895684411832,0.25787905620005586,0.13382581065223512,-0.003068979701250937
2616,518,0.8734685854203924,0.2851241042389276,0.14665834811858697,0.005766707244426141
2617,521,0.8496386911663557,0.29443886000909814,0.16507154477011418,0.012101181930308697
2618,523,0.8544545033081236,0.2943970072819367,0.1510682384312433,-0.004391067504148905
2619,520,0.8874554976658174,0.2519304173262389,0.1435394489908678,-0.0011230788491561775
2620,522,0.7696291016385786,0.33450553543126493,0.167190618093273,0.007950218921317118
2621,524,0.8052469711225408,0.3237147598650133,0.18243020698292725,0.0005756187982525866
2622,523,0.7755301771131242,0.3314431363315302,0.1981966566969401,0.001205022013130109
2623,525,0.8757959160812955,0.2876434139167606,0.1599924008327971,-0.00043065217051743536
2624,517,0.8153196909270015,0.27426099753482264,0.16377225523983543,0.003280435493702703
2625,520,0.8724917853481579,0.28150993857573203,0.15107155728432103,0.009941778226044876
2626,518,0.8062996305979016,0.27220630907181015,0.1523477428053343,0.012333744644759908
2627,517,0.8021491657434267,0.34407880656268536,0.1790941017959287,-0.0005358039446262552
2628,521,0.788488508441541,0.3293955236976199,0.19301683063249622,-0.0038337026896853527
2629,518,0.8913437852881421,0.2618975348533625,0.11133735407748355,0.0009392851600541524
2630,512,0.8930449127958074,0.2579085254659035,0.13059185765803571,0.012235568883595282
2631,523,0.7401909415364856,0.32359443627039153,0.1666975066811112,-0.007767868065384928
2632,517,0.913651170260664,0.23797197704831816,0.13632165206180252,0.0008722045667427774
2633,516,0.9139243576467194,0.22737191950559446,0.10663361309735965,0.00470679321606637
2634,518,0.8969640373921764,0.2558280972981139,0.13856565698441672,-0.0027274885078269816
2635,517,0.8934135677051891,0.2704206704679227,0.1480697981770498,0.0044312834867368265
2636,520,0.8283790981911839,0.29389943185297107,0.1569726846886258,0.008509811327149387
2637,520,0.8575922253438837,0.2915352723710813,0.1720951234124293,0.006162062587370525
2638,520,0.7645508666516647,0.3415428183991088,0.1886789341560906,0.0034794267381170374
2639,515,0.8529136949289979,0.2917186372439308,0.17692962733784257,0.0034959753661948493
2640,522,0.8653647075233423,0.27663079643627064,0.1556550623545471,0.0023380492298439243
2641,517,0.9060591177509676,0.2551009204032183,0.12585465948982982,0.010475294744081981
2642,517,0.8009021905934391,0.33433632286641085,0.18283642659771915,0.005643331830964533
2643,518,0.8054223346691791,0.27049702290225724,0.16794095141936824,-0.0005439202040385036
2644,524,0.8341640779222242,0.3238262840015462,0.19136670287280436,0.005328160531828546
2645,519,0.858468231808239,0.27644651944833787,0.1530182510734297,0.006143254685743895
2646,518,0.8981822853069235,0.25494033304770486,0.14374431734127704,-0.00225047830244853
2647,520,0.8914122921006774,0.2451929453769875,0.1396403044088382,0.00076961954680708
2648,521,0.7927272826012581,0.33221179898293957,0.19515452179163187,-0.001908968063400072
2649,523,0.8673890240241242,0.2801363458834603,0.15584149962143487,-0.006441899767834495
