PermutationID,R2
895,-1.2020546087954815
896,-0.9282090269522207
897,-0.891422715238221
898,-0.7747590944479408
899,-0.8136954754199994
900,-0.44377739276445105
901,-0.7524132987301542
902,-0.8654055112246701
903,-1.149788441313866
904,-0.5488541082922829
905,-1.1617014174657894
906,-0.8347815809252415
907,-0.7420395935629138
908,-0.8149909099939421
909,-0.977632927846634
910,-1.0402044156222856
911,-1.044830236669982
912,-1.318946551145487
913,-1.0703043763522433
914,-1.0843470003126363
915,-0.7763760162632563
916,-0.5540203225476408
917,-0.5929485520569815
918,-0.7671326150701037
919,-0.9244659449520352
920,-1.0298878989070057
921,-0.720650456534363
922,-1.0930818922026617
923,-0.5474524234202625
924,-1.5073721228348345
925,-0.5038098983186314
926,-0.8502913855308256
927,-0.46493014159815726
928,-0.9131055345612193
929,-0.8011826883222448
930,-0.7898677192541328
931,-0.8758289146395639
932,-0.7277759144590401
933,-0.7348236543743845
934,-0.7844715525422699
935,-0.9212105749870476
936,-0.8848155970838627
937,-0.7472989017012568
938,-0.07112104408607856
939,-0.6726719277273874
940,-0.5103463464112832
941,-0.43767023869307753
942,-1.0431240052473285
943,-0.8312210518718071
944,-1.2861924664940037
945,-0.9376134700442766
946,-0.7514167645824668
947,-0.5573189278017618
948,-0.900762080998869
949,-0.9564650091120854
950,-0.4989447011797452
951,-0.9983347989527365
952,-0.8521371758642744
953,-1.1553834065211985
954,-1.2260021100275642
955,-0.6199463822877596
956,-1.0020436825438592
957,-0.8190660552685454
958,-0.8005650077609363
959,-0.7241693264480318
960,-0.8483940573118698
961,-0.6469291897381164
962,-1.312251036240327
963,-0.7747163356283084
964,-1.0462277612091668
965,-1.1529344399555952
966,-1.2067590161569353
967,-0.988542060094636
968,-1.003100942063674
969,-0.43139950308112684
970,-0.618109973005575
971,-0.6827111387664608
972,-1.3292086086379586
973,-1.2759983608091559
974,-0.8855914977086397
975,-0.6720066276280503
976,-0.15059313794643248
977,-1.0073394887311249
978,-0.7745669315263068
979,-0.7891698371559963
980,-0.7498730368056341
981,-0.6977521788989403
982,-0.792260393972694
983,-1.3892247781658984
984,-0.8528352340020859
985,-0.7529300918553667
986,-1.0182239249054805
987,-0.7592398343647906
988,-0.7679024311973444
989,-0.5465494299180413
990,-1.3144218503407377
991,-0.8102075750780409
992,-0.8488032505485503
993,-1.3183018143792795
994,-0.5493161411135916
995,-0.5575200449018587
996,-0.7273995913704259
997,-0.5678948143297073
998,-0.960716756596655
999,-0.7446849418497086
1000,-0.5052160271032913
1001,-0.8622438843703688
1002,-1.4909758888638787
1003,-0.5375055032582172
1004,-0.5808269591014064
1005,-0.5997617849360288
1006,-1.0249300171584523
1007,-0.7265023368515258
1008,-0.9320326025035006
1009,-0.75181023002978
1010,-1.335463690763803
1011,-0.9309231916746836
1012,-0.46608274160089325
1013,-1.159883391383715
1014,-0.7914246996899388
1015,-0.6915697839186381
1016,-0.9048844607746551
1017,-0.5719177256474561
1018,-0.8610528443680965
1019,-1.004915411585607
1020,-0.8243795722400316
1021,-1.027834496681209
1022,-0.9922288797320964
1023,-0.3957078052396985
1024,-0.9101710664021143
1025,-0.5695137363637575
1026,-0.9253587701619665
1027,-1.3710474340745726
1028,-0.6423107326061406
1029,-1.5589740999256585
1030,-1.1196320572238703
1031,-1.0057245118297473
1032,-0.3699602293101698
1033,-0.9014937884783012
1034,-0.38298625744057335
1035,-1.0759362049306183
1036,-0.579317232709565
1037,-0.9096887741076163
1038,-0.8727297834231789
1039,-0.8003097241302237
1040,-0.8764233161796489
1041,-1.090639393279031
1042,-0.8475565562657872
1043,-1.046742542275671
1044,-0.994530129175353
1045,-0.9820160505384519
1046,-1.0036161821992895
1047,-0.5230283140767606
1048,-1.2238800169056274
1049,-0.7697113487217067
1050,-0.6173496368943623
1051,-0.8665518332358777
1052,-0.5161063597345079
1053,-1.0387612511947277
1054,-0.5287575427272255
1055,-0.520677062307364
1056,-0.7115673394381108
1057,-1.1109643346868854
1058,-0.6077070870727028
1059,-0.6274525656288836
1060,-0.5116553817249245
1061,-0.46472111007979366
1062,-0.4010434744021403
1063,-0.6768844980258155
1064,-0.8422223844189849
1065,-1.0990601843066967
1066,-0.5821040922853453
1067,-1.2418146851497767
1068,-0.8153691208463909
1069,-0.6657822411492476
1070,-0.7578919237018791
1071,-1.5485675328817554
1072,-0.8261989439931128
1073,-0.8235772954883274
1074,-0.7591164082161239
1075,-1.1527681585286929
1076,-0.6544020394490502
1077,-0.5063726243263109
1078,-1.0119335156668234
1079,-1.0318707782105188
1080,-0.45887731291639366
1081,-1.0583864964627478
1082,-0.4443155752489727
1083,-0.5243233821964233
1084,-0.5639847149920802
