TargetRowID,CowID,Ear,Air,Time,EarAirGap,SHAP_Ear,SHAP_Air,SHAP_Time,SHAP_CowID
125,14,31.1,8.0,13,23.1,0.1582688124817248,-0.0068688993986434,-0.2251447148624248,0.0671955127706406
126,14,31.1,8.0,13,23.1,0.1588927159400111,-0.0045266200822743,-0.2251447148624243,0.0625538429888935
127,14,32.8,9.3,13,23.5,0.0241381894409832,-0.053645950129517,-0.1370347128299176,0.0471834753746491
128,14,32.8,9.3,13,23.5,0.0773194712168994,-0.0504566369692168,-0.1496637041016827,0.034018356133
129,14,33.8,8.8,14,25.0,0.2321048802482188,-0.002017876077982,0.0,0.0649190754847666
130,14,33.8,8.8,14,25.0,0.229076003467199,-0.0016088005582481,0.0,0.086295925562549
131,14,30.7,11.2,15,19.5,-0.0043499743472098,0.0569183864664915,0.1148765924160261,0.0611599830242912
132,14,30.7,11.2,15,19.5,-0.0333731776821082,0.0658526958424907,0.1136302379913575,0.0398630238812576
133,14,33.9,9.1,15,24.8,-0.1760196555675577,-2.19305480750146e-05,0.0011489580640594,0.0192039060212749
134,14,33.9,9.1,15,24.8,0.1173324466156078,0.0301845698326245,0.0227396291860243,0.0590480264702405
135,14,32.3,9.0,19,23.3,0.4865288978516263,0.1133799179564256,0.1137772674948915,0.046528629104659
136,14,32.3,9.0,19,23.3,0.4772230373639849,0.1133390610724666,0.1137772672212668,0.041584478204383
137,14,32.5,6.0,21,26.5,0.1841085145203985,0.2094302605389503,0.3235694005946321,0.0827440193886156
138,14,32.5,6.0,21,26.5,0.0994246141882359,0.1159482871506334,0.4871762368540331,0.0759006370557008
139,14,32.7,5.5,23,27.2,-0.3526928244844817,-0.0313992373686827,-0.0773349541109323,-0.000535608193901
140,14,32.7,5.5,23,27.2,0.012333457361849,0.0184043410214679,-0.125577449465401,0.018948848521384
141,15,28.6,5.4,0,23.2,-0.0083734129227165,-0.0087975067366154,0.0276440827505991,-0.000635209419966
142,15,28.6,5.4,0,23.2,-0.3913940488455818,-0.0335209549984671,0.0536135750363495,-0.0166187599632987
143,15,33.9,8.0,13,25.9,0.0139815119925662,0.0096338100552818,0.1410080097412157,0.0536589868964322
144,15,33.9,8.0,13,25.9,-0.0123383413880062,0.026119185029076,0.1365159161633264,0.0293178824435091
145,15,33.9,11.2,15,22.7,-0.0571215879411,-0.2600329631895312,-0.0003985585338318,-0.0046442997059331
146,15,33.9,11.2,15,22.7,0.0147132815567492,-0.0082563030059846,0.0169652239096981,0.0345807793395316
147,15,30.6,9.0,19,21.6,-0.0929902846504582,-0.0235526043728254,-0.0790324475405768,0.0041344689546581
148,15,30.6,9.0,19,21.6,-0.102881018463707,-0.023414662640226,-0.0791275984773414,0.001359163172274
