Seed,RecordID,RowID,CowKey,Ear_C,Air_C,Time_hour,EarAirGap_C,SHAP_Ear_temperature_C,SHAP_Ambient_temperature_C,SHAP_Time_diurnal_C,SHAP_Cow_identity_C,TechnicalBaselinePrediction_C,ConditionalFullPipelinePrediction_C,ReconstructedPrediction_C,AdditivityDifference_C,OfficialOOFPrediction_C,ConditionalVsOfficialDifference_C,RawTechnicalBaselinePrediction_C,RawFullPipelinePrediction_C,ReplayAnchorCorrection_C
20260607,MEAS_R000286,286,C009,37.2,35.4,14,1.8,0.027134870021517,0.0454182902563153,-0.0251184418789669,1.45436854426243,38.0747379170441,39.57654117970543,39.576541179705394,-3.552713678800501e-14,39.57654117970543,0.0,38.0856947680895,39.5874980307508,-0.0109568510453713
20260811,MEAS_R000287,287,C009,39.3,38.8,15,0.5,-0.0021796434917102,-0.0823805580088409,-0.0169392329722922,1.11880330475434,38.4680322587923,39.485336129073794,39.485336129073794,0.0,39.485336129073794,0.0,38.4673646243855,39.484668494667,0.0006676344067955
20260523,MEAS_R000288,288,C009,36.1,32.8,19,3.3,0.0099741775447424,-0.0395656476321093,0.0685293656936589,1.46341775368161,38.1981010935856,39.700456742873534,39.7004567428735,-3.552713678800501e-14,39.700456742873534,0.0,38.1910160108316,39.6933716601195,0.0070850827540311
20260811,MEAS_R000289,289,C009,36.4,32.3,21,4.1,0.0939246743515335,0.203092306434149,0.363800595426383,1.58969332449604,38.1993758787139,40.449886779422,40.44988677942201,7.105427357601002e-15,40.449886779422,0.0,38.1951559728516,40.4456668735597,0.0042199058622927
20260701,MEAS_R000290,290,C009,36.7,33.0,21,3.7,-0.028145438523234,0.0816058368192163,0.122032117592415,1.1499066332769,38.45153395612,39.77693310528528,39.7769331052853,2.1316282072803006e-14,39.77693310528528,0.0,38.4495764852254,39.7749756343907,0.001957470894581
20260811,MEAS_R000291,291,C009,33.4,26.5,23,6.9,0.164004781228083,0.111406724987784,0.186268069241851,1.60767970789798,38.3793557600134,40.44871504336906,40.448715043369084,2.1316282072803006e-14,40.44871504336906,0.0,38.3586299223196,40.4279892056753,0.0207258376937602
20260607,MEAS_R000292,292,C009,34.6,29.6,24,5.0,0.145891968144369,0.0386487634335815,0.159691037234065,1.61406864319908,38.5098920681206,40.46819248013172,40.4681924801317,-2.1316282072803006e-14,40.46819248013172,0.0,38.5132187301306,40.4715191421417,-0.0033266620099823
20260811,MEAS_R000293,293,C012,34.1,30.2,1,3.9,0.159287644912833,0.117203561783468,0.149552780871849,1.57087546118885,38.3786832056676,40.37560265442457,40.3756026544246,2.842170943040401e-14,40.37560265442457,0.0,38.3445728882485,40.3414923370055,0.0341103174190707
20260903,MEAS_R000294,294,C012,37.0,35.0,13,2.0,-0.152864052602157,-0.18048106577216,-0.145080113632941,1.03529726505836,38.5168674634533,39.0737394965044,39.0737394965044,0.0,39.0737394965044,0.0,38.5216972090738,39.0785692421249,-0.0048297456205048
20260811,MEAS_R000295,295,C012,36.6,35.0,14,1.6,-0.0565199217111013,0.0309973606892851,-0.0806391435534834,1.1042790883197,38.1050366955597,39.10315407930406,39.1031540793041,3.552713678800501e-14,39.10315407930406,0.0,38.1040356270456,39.10215301079,0.0010010685140642
20260701,MEAS_R000296,296,C012,37.9,36.9,15,1.0,-0.0075147579091504,-0.0679028583303337,-0.0772906810920671,1.22953608959105,38.0528726199916,39.1297004122511,39.1297004122511,0.0,39.1297004122511,0.0,38.0469267463018,39.1237545385613,0.0059458736897966
20260523,MEAS_R000297,297,C012,38.4,37.9,15,0.5,-0.0147797044126599,-0.0361459181213733,-0.0102772411034599,1.40071113361139,38.1872462047836,39.52675447475752,39.526754474757496,-2.1316282072803006e-14,39.52675447475752,0.0,38.1913517584136,39.5308600283875,-0.0041055536299836
20260903,MEAS_R000298,298,C012,38.9,38.8,18,0.100000000000001,-0.146496046928993,-0.0629270660550247,-0.0877959677982266,1.15100617872154,38.6383009350554,39.49208803299474,39.49208803299469,-4.973799150320701e-14,39.49208803299474,0.0,38.6375148549273,39.4913019528666,0.0007860801281438
20260607,MEAS_R000299,299,C012,37.4,36.0,19,1.4,0.119191350526084,0.0429797383077659,0.409535974169817,1.25780786592953,38.0566572790106,39.88617220794381,39.8861722079438,-7.105427357601002e-15,39.88617220794381,0.0,38.0545402567628,39.884055185696,0.002117022247809
20260607,MEAS_R000300,300,C012,37.7,36.2,19,1.5,-0.000520074167803,-0.0911757296339856,0.183036731078367,1.29427305235862,38.1492977701809,39.534911749816125,39.5349117498161,-2.842170943040401e-14,39.534911749816125,0.0,38.1464679474708,39.532081927106,0.002829822710126
20260701,MEAS_R000301,301,C012,37.5,35.7,20,1.8,-0.0046693137855407,0.121939636671891,0.127668953826174,1.02670679816678,38.4562586334743,39.727904708353634,39.7279047083536,-3.552713678800501e-14,39.727904708353634,0.0,38.4583703481979,39.7300164230772,-0.0021117147235685
20260523,MEAS_R000302,302,C012,36.8,35.0,21,1.8,0.0152365252579383,0.0396366021969398,0.128350809270858,0.992834014108158,38.457450489923,39.63350844075694,39.63350844075689,-4.973799150320701e-14,39.63350844075694,0.0,38.4563155054277,39.6323734562616,0.0011349844953443
20260903,MEAS_R000303,303,C012,38.2,36.8,21,1.40000000000001,0.0352238159409737,-0.0282483698963259,0.217236569761108,1.13455162145154,38.2120650223681,39.57082865962544,39.5708286596254,-4.263256414560601e-14,39.57082865962544,0.0,38.214216129961,39.5729797672183,-0.0021511075928586
20260607,MEAS_R000304,304,C012,36.2,34.3,22,1.90000000000001,0.0854050905817919,0.142913517193207,0.269890105049009,1.60385564193409,38.195839973804,40.297904328562055,40.2979043285621,4.263256414560601e-14,40.297904328562055,0.0,38.193388694504,40.2954530492621,0.0024512792999544
20260701,MEAS_R000305,305,C012,35.0,32.7,23,2.3,0.0739051584936832,0.188226840844167,0.202705693986699,1.38105376053115,38.5047700837787,40.35066153763437,40.3506615376344,2.842170943040401e-14,40.35066153763437,0.0,38.5042103597015,40.3501018135572,0.0005597240771706
20260701,MEAS_R000306,306,C006,30.1,23.5,1,6.6,0.066670159343498,0.0761232605445835,0.278156162186431,1.05102244988258,38.1097825514633,39.58175458342037,39.58175458342039,2.1316282072803006e-14,39.58175458342037,0.0,38.1433679542052,39.6153399861623,-0.0335854027419273
20260811,MEAS_R000307,307,C006,35.1,31.4,13,3.7,0.0943396450501173,0.100907984231699,0.0075122317620331,1.06888975350785,38.1093135708334,39.3809631853851,39.3809631853851,0.0,39.3809631853851,0.0,38.1270981771739,39.3987477917256,-0.0177846063404985
20260701,MEAS_R000308,308,C006,35.8,32.5,13,3.3,-0.089760210972532,0.005626683308885,-0.0882678158433166,0.366989921039967,38.4470003446075,38.6415889221405,38.6415889221405,0.0,38.6415889221405,0.0,38.4461732751047,38.6407618526377,0.0008270695027974
20260811,MEAS_R000309,309,C006,35.3,31.8,14,3.5,0.0067280550807413,0.060102464648376,-0.0274626972756072,0.978942971805491,38.0765647961318,39.09487559039079,39.09487559039079,0.0,39.09487559039079,0.0,38.12622590507,39.144536699329,-0.0496611089382171
20260701,MEAS_R000310,310,C006,37.4,36.1,15,1.3,0.0074821799834327,-0.04699071775032,-0.0822481870063996,0.866234861332283,38.0604091583761,38.804887294935085,38.8048872949351,1.4210854715202004e-14,38.804887294935085,0.0,38.0446415808479,38.7891197174069,0.0157675775281874
20260523,MEAS_R000311,311,C006,38.1,36.5,15,1.6,-0.0276114723142336,0.0251637559810683,-0.0294668363898503,0.628220019388315,38.4541635522383,39.050469018903605,39.0504690189036,-7.105427357601002e-15,39.050469018903605,0.0,38.4550838329177,39.051389299583,-0.000920280679395
20260701,MEAS_R000312,312,C006,35.3,32.1,19,3.2,-0.0395837063162989,-0.100299934365583,0.0139065954991011,0.785956382304485,38.0434848047173,38.70346414183898,38.70346414183901,2.842170943040401e-14,38.70346414183898,0.0,38.0283193744544,38.6882987115761,0.0151654302628756
20260701,MEAS_R000313,313,C006,36.4,33.4,19,3.0,0.092356756397009,0.14224658475806,0.153813970971544,1.14811456822599,38.1468698864404,39.683401766793,39.683401766793004,7.105427357601002e-15,39.683401766793,0.0,38.1962316747674,39.73276355512,-0.0493617883270048
20260523,MEAS_R000314,314,C006,34.4,30.8,21,3.6,0.0526596138535993,0.0320543507941338,0.193192816863949,1.20503963016301,38.1478288997204,39.63077531139514,39.63077531139509,-4.973799150320701e-14,39.63077531139514,0.0,38.1572906876544,39.6402370993291,-0.009461787933958
20260903,MEAS_R000315,315,C006,35.3,31.5,21,3.8,-0.116691034318375,-0.155053756193958,0.0932223538352244,0.674256247750508,38.2011833106029,38.696917121676336,38.6969171216763,-3.552713678800501e-14,38.696917121676336,0.0,38.2016288070092,38.6973626180826,-0.0004454964062645
20260701,MEAS_R000316,316,C006,34.0,29.9,22,4.1,0.0514460731381406,0.0794719619594755,0.303927041383675,1.02919193448781,38.1419869461088,39.606023957077895,39.6060239570779,7.105427357601002e-15,39.606023957077895,0.0,38.139433282405,39.6034702933741,0.002553663703793
20260701,MEAS_R000317,317,C006,35.1,30.6,22,4.5,-0.0326638591880316,0.0356262725130006,0.0514486800845676,0.490578374346268,38.4425957075706,38.98758517532643,38.9875851753264,-2.842170943040401e-14,38.98758517532643,0.0,38.4459355956423,38.9909250633981,-0.0033398880716717
20260811,MEAS_R000318,318,C006,33.3,28.0,23,5.3,0.0390892220036771,0.088755797849758,0.0725114633172754,1.00391825043459,38.4485516178462,39.65282635145154,39.652826351451495,-4.263256414560601e-14,39.65282635145154,0.0,38.451693464074,39.6559681976793,-0.0031418462277557
20260607,MEAS_R000319,319,C006,32.8,27.7,24,5.1,0.0858528994500656,0.0631761687698328,0.241152123633483,1.11442209526912,38.0542054913046,39.55880877842709,39.55880877842711,1.4210854715202004e-14,39.55880877842709,0.0,38.0554213768977,39.5600246640202,-0.0012158855931048
20260701,MEAS_R000320,320,C015,31.7,26.6,1,5.1,0.032575104831583,0.0348823050249827,0.204906480396569,0.598109562188168,38.1132873444104,38.98376079685174,38.98376079685171,-2.842170943040401e-14,38.98376079685174,0.0,38.1156475615917,38.986121014033,-0.0023602171812626
20260811,MEAS_R000321,321,C015,34.7,32.0,12,2.7,-0.010944957345334,-0.0074271099667508,-0.0889486818736505,0.328799524745133,38.0934588996769,38.31493767523629,38.314937675236294,7.105427357601002e-15,38.31493767523629,0.0,38.0748509280481,38.2963297036075,0.0186079716287963
20260811,MEAS_R000322,322,C015,34.7,32.2,12,2.5,-0.0747381699476488,-0.139387811500984,-0.0987920748903838,0.180956183107016,38.4597218279172,38.32775995468516,38.3277599546852,3.552713678800501e-14,38.32775995468516,0.0,38.4573721995701,38.3254103263381,0.0023496283470549
20260701,MEAS_R000323,323,C015,34.6,32.1,13,2.5,-0.032035741679375,0.000495720294842,-0.0921651642673578,0.283271154253091,38.1019250702512,38.261491038852384,38.261491038852405,2.1316282072803006e-14,38.261491038852384,0.0,38.0922956687405,38.2518616373417,0.0096294015106863
20260607,MEAS_R000324,324,C015,34.9,32.4,13,2.5,0.0494059284660159,0.0777669789442985,-0.0464623259171493,0.461063839892233,38.1679333581883,38.70970777957372,38.7097077795737,-2.1316282072803006e-14,38.70970777957372,0.0,38.0908063511986,38.632580772584,0.0771270069897199
20260523,MEAS_R000325,325,C015,36.6,35.5,14,1.1,-0.0593905757343756,-0.0116455003601927,-0.0440447426130076,0.372926535122574,38.4538825387743,38.71172825518932,38.71172825518929,-2.842170943040401e-14,38.71172825518932,0.0,38.4533812486049,38.7112269650199,0.0005012901694243
20260523,MEAS_R000326,326,C015,36.9,35.6,14,1.3,-0.0616016972067577,-0.103507631420891,-0.0989276234454752,0.429387092666627,38.1240332413505,38.289383381944006,38.289383381944006,0.0,38.289383381944006,0.0,38.108826997188,38.2741771377815,0.0152062441625063
20260701,MEAS_R000327,327,C015,36.5,34.8,15,1.7,-0.0210900314089682,-0.0868201406886004,-0.0993170658969002,0.426928942868566,38.0308121185305,38.25051382340458,38.250513823404596,1.4210854715202004e-14,38.25051382340458,0.0,38.0253387133272,38.2450404182013,0.0054734052032827
20260701,MEAS_R000328,328,C015,36.9,35.3,15,1.6,0.035575376325033,-0.0298615125958168,-0.0276248365313171,0.7247754478251,38.0455467059095,38.74841118093251,38.74841118093251,0.0,38.74841118093251,0.0,38.064878226355,38.767742701378,-0.0193315204454905
20260523,MEAS_R000329,329,C015,35.8,33.3,18,2.5,0.130278803230691,0.102496165308342,0.234959530532725,0.924798001845142,38.1159380393675,39.50847054028439,39.5084705402844,7.105427357601002e-15,39.50847054028439,0.0,38.1210993993319,39.5136319002488,-0.0051613599644042
20260607,MEAS_R000330,330,C015,35.5,33.2,19,2.3,0.0126132579245173,-0.140609476392948,-0.0371008405048983,0.416550358859033,38.2929562087417,38.54440950862738,38.54440950862741,2.842170943040401e-14,38.54440950862738,0.0,38.3263885448269,38.5778418447126,-0.0334323360852196
20260701,MEAS_R000331,331,C015,35.5,33.1,19,2.4,0.130405919787367,0.130387683855699,0.316443375677884,0.85699044690695,38.1155139447005,39.5497413709284,39.5497413709284,0.0,39.5497413709284,0.0,38.1120854537344,39.5463128799623,0.0034284909660939
20260811,MEAS_R000332,332,C015,35.6,33.0,20,2.6,0.0568759580014409,0.135130305058874,0.277113056447942,0.73617637902244,38.1189989572173,39.32429465574798,39.324294655748,2.1316282072803006e-14,39.32429465574798,0.0,38.1328031428164,39.3380988413471,-0.0138041855991204
20260523,MEAS_R000333,333,C015,34.6,30.4,21,4.2,0.0881229066752838,0.0258780611320528,0.169916981897834,0.772993184284935,38.1254114013169,39.18232253530702,39.18232253530701,-1.4210854715202004e-14,39.18232253530702,0.0,38.1524455997442,39.2093567337343,-0.0270341984272804
20260701,MEAS_R000334,334,C015,35.1,32.4,21,2.7,-0.0311008806150254,-0.0021720288369267,0.190241542455774,0.285752683091274,38.1013833128376,38.544104628932686,38.54410462893269,7.105427357601002e-15,38.544104628932686,0.0,38.0898787680008,38.5326000840959,0.0115045448367894
20260701,MEAS_R000335,335,C015,34.2,30.8,22,3.4,-0.0530803871338078,-0.0234408800556754,-0.0313192321346948,0.540823413545775,38.1826562262038,38.615639140425415,38.615639140425394,-2.1316282072803006e-14,38.615639140425415,0.0,38.1615753060163,38.5945582202379,0.0210809201875151
20260607,MEAS_R000336,336,C015,35.0,31.4,22,3.6,0.0051663298411733,0.060546285345876,0.253538784551191,0.602363361926956,38.0915187452651,39.01313350693029,39.013133506930295,7.105427357601002e-15,39.01313350693029,0.0,38.08906648965,39.0106812513152,0.0024522556150898
20260701,MEAS_R000337,337,C015,33.8,29.5,23,4.3,-0.0155600085665656,0.0719525112497313,0.092632938924068,0.243732591799268,38.44867402333,38.84143205673651,38.8414320567365,-7.105427357601002e-15,38.84143205673651,0.0,38.4530824521803,38.8458404855868,-0.0044084288502901
20260607,MEAS_R000338,338,C007,35.7,29.0,1,6.7,-0.0093607303193443,-0.0509042314471753,0.138573122738858,1.12776291084256,38.0362221808685,39.242293252683375,39.242293252683396,2.1316282072803006e-14,39.242293252683375,0.0,38.0353357911209,39.2414068629358,0.0008863897475777
20260701,MEAS_R000339,339,C007,36.5,32.1,12,4.4,0.0267288199454079,0.032122971036807,-0.0396059895498233,1.00885981105521,38.139612661902,39.167718274389614,39.16771827438961,-7.105427357601002e-15,39.167718274389614,0.0,38.1160505316512,39.1441561441388,0.0235621302508164
20260903,MEAS_R000340,340,C007,37.4,32.8,12,4.6,0.117830781383726,0.0439213180260426,0.055585241404593,1.34749215487314,38.2267067870017,39.79153628268916,39.7915362826892,4.263256414560601e-14,39.79153628268916,0.0,38.2214783732872,39.7863078689747,0.0052284137144553
20260903,MEAS_R000341,341,C007,36.5,31.7,13,4.8,-0.0889803664364421,-0.0895270224881741,-0.0901732900844241,1.43361539141504,38.027999743388,39.19293445579401,39.192934455793996,-1.4210854715202004e-14,39.19293445579401,0.0,38.0298000762765,39.1947347886825,-0.001800332888493
20260903,MEAS_R000342,342,C007,37.4,33.3,13,4.1,0.0705142437500162,0.0866241163097001,0.100731360420117,1.00649298639077,38.4573329049439,39.72169561181447,39.7216956118145,3.552713678800501e-14,39.72169561181447,0.0,38.4573746008094,39.72173730768,-4.16958655335975e-05
20260701,MEAS_R000343,343,C007,37.1,33.5,14,3.6,0.0272699324559191,-0.0695506398571162,-0.0789729070500158,0.948580109629617,38.0606846336596,38.888011128838045,38.888011128837995,-4.973799150320701e-14,38.888011128838045,0.0,38.0405524933787,38.8678789885571,0.0201321402809427
20260607,MEAS_R000344,344,C007,39.2,37.2,14,2.0,0.133687106562708,0.140595060517576,0.01832531928314,1.38731881346727,38.1038911857302,39.78381748556095,39.783817485560895,-5.684341886080802e-14,39.78381748556095,0.0,38.1088168540495,39.7887431538802,-0.0049256683192524
20260701,MEAS_R000345,345,C007,38.3,35.7,15,2.59999999999999,0.0429910929715677,0.0195993092800334,-0.0674691871730661,0.907069793945068,38.030761044676,38.93295205369956,38.9329520536996,4.263256414560601e-14,38.93295205369956,0.0,38.0571965993939,38.9593876084175,-0.026435554717942
20260523,MEAS_R000346,346,C007,38.9,35.9,15,3.0,0.100465641235539,0.099869149760177,0.0507539629435758,1.50620166995041,38.1092963340958,39.866586757985495,39.866586757985495,0.0,39.866586757985495,0.0,38.1105524353289,39.8678428592186,-0.0012561012331033
20260903,MEAS_R000347,347,C007,37.6,33.4,18,4.2,-0.0384666478032933,0.0453211154478718,0.016463608165175,0.90835858382014,38.6442079089766,39.575884568606526,39.57588456860649,-3.552713678800501e-14,39.575884568606526,0.0,38.6298536014958,39.5615302611257,0.0143543074808292
20260701,MEAS_R000348,348,C007,37.6,34.2,19,3.4,-0.018599975669515,0.101325880629451,0.102708998268416,0.86910837679785,38.4562528673433,39.51079614736948,39.510796147369504,2.1316282072803006e-14,39.51079614736948,0.0,38.4548492479507,39.5093925279769,0.0014036193925761
20260903,MEAS_R000349,349,C007,36.9,33.8,20,3.1,0.0184154106494739,-0.0183750460966928,0.101657980500957,0.912084687391359,38.5186704022141,39.53245343465923,39.532453434659196,-3.552713678800501e-14,39.53245343465923,0.0,38.5195293208544,39.5333123532995,-0.0008589186402687
20260607,MEAS_R000350,350,C007,36.9,32.4,21,4.5,0.0804787626417506,-0.0620465464912853,0.0723313881285682,1.10282354536417,38.3103629893682,39.50395013901141,39.5039501390114,-7.105427357601002e-15,39.50395013901141,0.0,38.3560903176967,39.5496774673399,-0.0457273283284891
20260811,MEAS_R000351,351,C007,37.7,33.1,21,4.6,0.175472930974726,0.147622765340125,0.353145170422193,1.49096684155966,38.1777336384892,40.34494134678594,40.34494134678591,-2.842170943040401e-14,40.34494134678594,0.0,38.1306934798496,40.2979011881463,0.0470401586396463
20260607,MEAS_R000352,352,C007,35.0,28.7,22,6.3,0.043790153859059,0.0180210315014584,0.210137572619692,1.08389081419329,38.0642383557645,39.420077927938,39.420077927938,0.0,39.420077927938,0.0,38.0894108955258,39.4452504676993,-0.0251725397613001
20260811,MEAS_R000353,353,C007,35.2,30.1,22,5.1,0.126516557094659,0.0309662521742258,0.0727433357504423,1.10876927492638,38.2503498137461,39.58934523369181,39.58934523369181,0.0,39.58934523369181,0.0,38.2490964905072,39.5880919104529,0.001253323238906
20260523,MEAS_R000354,354,C007,37.2,31.8,22,5.4,0.165553079955506,0.106748600775091,0.212722091919992,1.57100651287071,38.2581264160065,40.31415670152776,40.3141567015278,4.263256414560601e-14,40.31415670152776,0.0,38.2240143516519,40.2800446371732,0.0341120643545665
20260523,MEAS_R000355,355,C007,34.9,27.6,23,7.3,0.0504941429651176,0.0688758703603168,0.0131836392642176,1.12954464948565,38.4600264493105,39.7221247513858,39.722124751385806,7.105427357601002e-15,39.7221247513858,0.0,38.4593348759998,39.7214331780751,0.0006915733106964
20260903,MEAS_R000356,356,C007,34.6,27.1,24,7.5,-0.0192688977976996,-0.0604966296321662,0.104340987663351,1.05756299282682,38.1924637602868,39.27460221334706,39.274602213347094,3.552713678800501e-14,39.27460221334706,0.0,38.2097641153562,39.2919025684165,-0.0173003550694446
20260701,MEAS_R000357,357,C013,29.3,20.6,1,8.7,0.0188049846158241,0.0068844044075078,0.194291082635728,0.71075008646574,38.1396099906726,39.07034054879736,39.0703405487974,3.552713678800501e-14,39.07034054879736,0.0,38.138170474238,39.0689010323628,0.0014395164345515
20260701,MEAS_R000358,358,C013,34.7,30.0,12,4.7,0.0290243365233357,0.0056566464889188,-0.0417506712273828,0.603928616547033,38.0707945564439,38.66765348477578,38.6676534847758,2.1316282072803006e-14,38.66765348477578,0.0,38.0658842531699,38.6627431815018,0.0049103032739807
20260701,MEAS_R000359,359,C013,35.2,30.9,13,4.3,-0.0369195962363822,0.0032229027679336,-0.0693640988978993,0.668988246953651,38.1662595536854,38.73218700827266,38.7321870082727,4.263256414560601e-14,38.73218700827266,0.0,38.1733265856213,38.7392540402086,-0.0070670319359393
20260701,MEAS_R000360,360,C013,34.8,30.3,19,4.5,-0.0017711810022985,-0.0730660770974142,0.033536603336767,0.651704909449851,38.0504505147592,38.66085476944615,38.660854769446104,-4.973799150320701e-14,38.66085476944615,0.0,38.0375673046593,38.6479715593462,0.0128832100999432
20260523,MEAS_R000361,361,C013,35.8,32.1,19,3.7,-0.0101217976738835,0.00681924815015,0.223943799765699,0.680186874631235,38.116261783026,39.01708990789916,39.0170899078992,3.552713678800501e-14,39.01708990789916,0.0,38.094855397274,38.9956835221472,0.021406385751952
20260523,MEAS_R000362,362,C013,34.5,29.7,21,4.8,-0.0062295272642671,0.0095589745489495,0.0958699903133642,0.795161538001649,38.2056605541726,39.100021529772256,39.100021529772306,4.973799150320701e-14,39.100021529772256,0.0,38.2119758806041,39.1063368562038,-0.0063153264315403
20260607,MEAS_R000363,363,C013,34.8,29.8,21,5.0,-0.0685614454865338,-0.104051620430667,0.15630417223975,0.616191027393651,38.1328479534787,38.73273008719494,38.7327300871949,-3.552713678800501e-14,38.73273008719494,0.0,38.1274807961464,38.7273629298626,0.005367157332337
20260523,MEAS_R000364,364,C013,33.8,27.6,22,6.2,0.0152857900354502,-0.0084919745404477,0.163978449324868,0.822922342672132,38.1400461252191,39.13374073271113,39.1337407327111,-3.552713678800501e-14,39.13374073271113,0.0,38.1389165408862,39.1326111483782,0.0011295843329293
20260701,MEAS_R000365,365,C013,33.0,25.7,23,7.3,0.0153851547655831,0.0380937351710339,0.0596691975015169,0.857396513857665,38.183426948601,39.15397154989684,39.1539715498968,-3.552713678800501e-14,39.15397154989684,0.0,38.1912325588844,39.1617771601802,-0.0078056102833628
20260701,MEAS_R000366,366,C013,32.9,25.3,24,7.6,-0.0017027588946264,0.0668077838657914,0.114517701958841,0.484563081329391,38.463905825141,39.12809163340041,39.128091633400395,-1.4210854715202004e-14,39.12809163340041,0.0,38.4717550839442,39.1359408922036,-0.0078492588031906
20260811,MEAS_R000367,367,C024,36.1,34.0,12,2.1,-0.0813281688785257,-0.0255652566999404,-0.11046922847266,0.554581312879325,38.0841609128714,38.42137957169963,38.421379571699596,-3.552713678800501e-14,38.42137957169963,0.0,38.097269012683,38.4344876715112,-0.0131080998115678
20260811,MEAS_R000368,368,C024,36.0,33.2,13,2.8,-0.078370843860009,-0.0320134507781251,-0.118010319061893,0.558195172076724,38.0814312006673,38.41123175904396,38.411231759044,4.263256414560601e-14,38.41123175904396,0.0,38.0960970102062,38.4258975685829,-0.0146658095389398
20260811,MEAS_R000369,369,C024,36.9,34.5,13,2.4,-0.046648431512135,0.0016434615916143,-0.080565549091166,0.089225482328585,38.3952005672981,38.35885553061499,38.358855530614996,7.105427357601002e-15,38.35885553061499,0.0,38.399886747921,38.3635417112379,-0.0046861806229117
20260811,MEAS_R000370,370,C024,36.0,33.0,14,3.0,-0.0312345454427743,-0.0405391792299756,-0.103630040722992,0.322176642385443,38.0047244296414,38.15149730663107,38.15149730663111,3.552713678800501e-14,38.15149730663107,0.0,38.0639255030016,38.2106983799913,-0.059201073360228
20260811,MEAS_R000371,371,C024,37.1,35.1,14,2.0,-0.0677684435003491,-0.0025003503344323,-0.109939718625532,0.570883647881718,38.0838005300484,38.4744756654698,38.474475665469804,7.105427357601002e-15,38.4744756654698,0.0,38.0929576138606,38.483632749282,-0.0091570838122052
20260523,MEAS_R000372,372,C024,37.7,36.2,15,1.5,-0.0478318134842658,-0.119737058310733,-0.0962026772986485,0.636459314743953,38.125244511738,38.497932277388266,38.49793227738831,4.263256414560601e-14,38.497932277388266,0.0,38.1189213954415,38.4916091610918,0.006323116296464
20260523,MEAS_R000373,373,C024,38.2,37.2,15,1.0,-0.186441179933042,-0.134746945700556,-0.188998255943059,0.234922286765459,38.4398141758134,38.16455008100219,38.164550081002204,1.4210854715202004e-14,38.16455008100219,0.0,38.4395504131976,38.1642863183864,0.0002637626157877
20260607,MEAS_R000374,374,C024,37.7,35.7,19,2.0,0.0413473254245436,-0.0359240799242405,0.220169308333691,0.63688195633711,38.1513426096845,39.01381711985557,39.0138171198556,3.552713678800501e-14,39.01381711985557,0.0,38.1479429638084,39.0104174739795,0.0033996458760725
20260523,MEAS_R000375,375,C024,36.7,33.9,20,2.8,-0.086245473797885,-0.161060844209883,0.0674078672836647,0.648798830612698,38.1502618738265,38.61916225371512,38.61916225371509,-2.842170943040401e-14,38.61916225371512,0.0,38.1133922186236,38.5822925985122,0.0368696552029206
20260607,MEAS_R000376,376,C024,37.9,35.1,20,2.8,0.0178790405712661,-0.0649474360644149,0.299106557684618,0.649286116881234,38.0363706402441,38.93769491931676,38.937694919316804,4.263256414560601e-14,38.93769491931676,0.0,38.0337414936027,38.9350657726754,0.0026291466413539
20260607,MEAS_R000377,377,C024,35.4,31.9,21,3.5,0.251083761586102,0.210866538923816,0.518977548099649,1.25549583822183,38.2610491194495,40.49747280628085,40.4974728062809,5.684341886080802e-14,40.49747280628085,0.0,38.2659835544195,40.5024072412509,-0.0049344349700462
20260523,MEAS_R000378,378,C024,36.5,33.6,21,2.9,-0.0865155398655351,-0.130742539201584,0.154457298884385,0.417320455211333,38.0828477216717,38.43736739670026,38.437367396700296,3.552713678800501e-14,38.43736739670026,0.0,38.0807949462491,38.4353146212777,0.0020527754225625
20260607,MEAS_R000379,379,C024,38.1,35.1,21,3.0,-0.004620796551516,-0.182267931602401,0.0397736712325667,0.69890831344825,38.3335760933138,38.88536934984072,38.8853693498407,-2.1316282072803006e-14,38.88536934984072,0.0,38.3352717138438,38.8870649703707,-0.0016956205299862
20260607,MEAS_R000380,380,C024,35.9,32.3,22,3.6,0.136752352576658,0.186132755577692,0.324351724646392,1.21315348328706,38.2639461019095,40.12433641799729,40.1243364179973,7.105427357601002e-15,40.12433641799729,0.0,38.2155620064262,40.075952322514,0.0483840954832928
20260903,MEAS_R000381,381,C024,36.3,33.3,22,3.0,-0.170039779846218,-0.187186937841817,0.141813201105565,0.660507246954165,38.027153415171,38.47224714554269,38.472247145542696,7.105427357601002e-15,38.47224714554269,0.0,38.0264984434498,38.4715921738215,0.0006549717211896
20260607,MEAS_R000382,382,C024,35.2,30.6,23,4.6,0.189884109818018,0.202559189557483,0.340851143796701,1.4762477699126,38.2215719886547,40.43111420173955,40.4311142017395,-4.973799150320701e-14,40.43111420173955,0.0,38.2144125719813,40.4239547850661,0.0071594166734456
20260607,MEAS_R000383,383,C024,34.0,28.8,24,5.2,0.277621845917769,0.200707522385684,0.480915218700101,1.32654113547135,38.2585536890711,40.544339411546034,40.544339411546005,-2.842170943040401e-14,40.544339411546034,0.0,38.2581710256383,40.5439567481132,0.0003826634328305
20260607,MEAS_R000384,384,C001,31.9,7.2,12,24.7,0.0022963612215238,-0.0006985226224595,0.0014619165406912,-0.181917873795857,38.3533579559247,38.17449983726858,38.174499837268606,2.842170943040401e-14,38.17449983726858,0.0,38.3621052509746,38.1832471323185,-0.0087472950499147
