Ear_surface_temperature_C,Local_ambient_temperature_C,Measured_core_temperature_C,Predicted_core_temperature_C,Raw_temperature_gap_C,Residual_measured_minus_predicted_C,Raw_absolute_error_C,Compensated_absolute_error_C,Bland_Altman_mean_C
31.5,5.0,38.7,38.77537351701987,7.200000000000003,-0.0753735170198695,7.200000000000003,0.0753735170198695,38.73768675850994
33.8,8.8,38.6,38.621791442255805,4.800000000000004,-0.021791442255803872,4.800000000000004,0.021791442255803872,38.6108957211279
33.9,9.1,38.5,38.54744134086578,4.600000000000001,-0.047441340865781,4.600000000000001,0.047441340865781,38.523720670432894
32.5,6.0,39.1,39.082655314504095,6.600000000000001,0.01734468549590673,6.600000000000001,0.01734468549590673,39.09132765725205
28.6,5.4,38.3,38.31082891033814,9.699999999999996,-0.010828910338140929,9.699999999999996,0.010828910338140929,38.30541445516907
33.9,11.2,38.6,38.35010570240735,4.700000000000003,0.2498942975926539,4.700000000000003,0.2498942975926539,38.47505285120367
32.2,6.9,38.0,38.02499056693632,5.799999999999997,-0.024990566936317293,5.799999999999997,0.024990566936317293,38.012495283468155
31.1,6.0,38.6,38.63121225742864,7.5,-0.031212257428641976,7.5,0.031212257428641976,38.61560612871432
31.8,5.5,38.8,38.7949616536876,6.9999999999999964,0.005038346312396413,6.9999999999999964,0.005038346312396413,38.797480826843795
25.3,5.0,38.3,38.2897915323878,12.999999999999996,0.010208467612194738,12.999999999999996,0.010208467612194738,38.2948957661939
32.5,8.0,38.7,38.655674712359904,6.200000000000003,0.04432528764009902,6.200000000000003,0.04432528764009902,38.67783735617995
32.9,9.0,38.3,38.29435768697459,5.399999999999999,0.005642313025404633,5.399999999999999,0.005642313025404633,38.297178843487295
31.1,5.4,38.2,38.186722200154975,7.100000000000001,0.013277799845027971,7.100000000000001,0.013277799845027971,38.19336110007749
32.1,5.5,38.5,38.44781124062696,6.399999999999999,0.05218875937303835,6.399999999999999,0.05218875937303835,38.47390562031348
30.4,5.0,38.5,38.40012717007584,8.100000000000001,0.09987282992415913,8.100000000000001,0.09987282992415913,38.450063585037924
31.0,6.1,38.0,38.01223901574672,7.0,-0.01223901574672226,7.0,0.01223901574672226,38.006119507873365
32.0,6.9,38.2,38.14855084880598,6.200000000000003,0.051449151194020715,6.200000000000003,0.051449151194020715,38.17427542440299
32.7,9.3,38.1,38.04947386420285,5.399999999999999,0.05052613579714915,5.399999999999999,0.05052613579714915,38.07473693210143
31.2,6.0,39.2,39.12111815885682,8.000000000000004,0.0788818411431862,8.000000000000004,0.0788818411431862,39.16055907942841
30.4,5.0,38.3,38.479213191866606,7.899999999999999,-0.17921319186660867,7.899999999999999,0.17921319186660867,38.3896065959333
32.6,6.1,39.4,39.400051760586166,6.799999999999997,-5.17605861674042e-05,6.799999999999997,5.17605861674042e-05,39.400025880293086
31.7,6.9,39.2,39.18394946369671,7.5000000000000036,0.016050536303289675,7.5000000000000036,0.016050536303289675,39.19197473184836
33.7,8.8,38.6,38.63092618513617,4.899999999999999,-0.03092618513616685,4.899999999999999,0.03092618513616685,38.615463092568085
32.4,11.2,39.1,39.084915959400085,6.700000000000003,0.015084040599916193,6.700000000000003,0.015084040599916193,39.09245797970004
29.6,10.9,38.1,38.48287424577914,8.5,-0.3828742457791421,8.5,0.3828742457791421,38.291437122889576
33.3,9.3,38.5,38.47592448514436,5.200000000000003,0.024075514855638858,5.200000000000003,0.024075514855638858,38.48796224257218
32.0,9.0,39.0,38.99269762454037,7.0,0.007302375459630639,7.0,0.007302375459630639,38.996348812270185
30.8,6.1,39.5,39.524232016843,8.7,-0.024232016843001247,8.7,0.024232016843001247,39.5121160084215
33.9,9.3,38.8,38.79083533429164,4.899999999999999,0.009164665708354391,4.899999999999999,0.009164665708354391,38.79541766714582
33.1,6.8,38.2,38.17327926904043,5.100000000000001,0.026720730959574723,5.100000000000001,0.026720730959574723,38.18663963452022
32.1,5.4,38.4,38.380012420282085,6.299999999999997,0.019987579717913206,6.299999999999997,0.019987579717913206,38.39000621014104
31.3,6.9,38.3,38.27257433886266,6.9999999999999964,0.02742566113733602,6.9999999999999964,0.02742566113733602,38.28628716943133
30.5,5.5,38.1,38.06017279849919,7.600000000000001,0.0398272015008132,7.600000000000001,0.0398272015008132,38.080086399249595
29.5,5.4,38.9,38.89461124790133,9.399999999999999,0.005388752098667737,9.399999999999999,0.005388752098667737,38.897305623950665
32.7,5.5,38.2,38.1889187242713,5.5,0.011081275728699325,5.5,0.011081275728699325,38.19445936213565
31.1,6.0,38.6,38.60573338399938,7.5,-0.005733383999377395,7.5,0.005733383999377395,38.602866691999694
33.3,11.2,38.0,37.97607708847266,4.700000000000003,0.02392291152734316,4.700000000000003,0.02392291152734316,37.98803854423633
31.1,5.4,38.2,38.17774085906558,7.100000000000001,0.02225914093442327,7.100000000000001,0.02225914093442327,38.18887042953279
32.7,9.3,38.1,38.06743301941092,5.399999999999999,0.03256698058908114,5.399999999999999,0.03256698058908114,38.08371650970546
31.2,6.0,39.2,39.18244279005759,8.000000000000004,0.017557209942410168,8.000000000000004,0.017557209942410168,39.1912213950288
33.8,5.4,39.4,39.41163283530069,5.600000000000001,-0.011632835300694921,5.600000000000001,0.011632835300694921,39.40581641765034
33.3,5.5,39.3,39.30665837155076,6.0,-0.00665837155076332,6.0,0.00665837155076332,39.30332918577538
31.5,30.0,38.9,39.1310975158856,7.399999999999999,-0.231097515885601,7.399999999999999,0.231097515885601,39.015548757942796
38.1,37.8,39.4,39.152327632486696,1.2999999999999972,0.24767236751330302,1.2999999999999972,0.24767236751330302,39.27616381624335
36.7,34.5,39.6,39.3517712866371,2.8999999999999986,0.24822871336289865,2.8999999999999986,0.24822871336289865,39.47588564331855
37.0,35.5,39.5,39.1789364049349,2.5,0.3210635950650982,2.5,0.3210635950650982,39.33946820246745
37.1,35.5,40.2,40.02848549399892,3.1000000000000014,0.1715145060010812,3.1000000000000014,0.1715145060010812,40.114242746999466
37.0,35.2,40.2,40.10636919998353,3.200000000000003,0.09363080001647006,3.200000000000003,0.09363080001647006,40.15318459999177
36.1,32.8,39.5,39.5054427290806,3.3999999999999986,-0.0054427290805989514,3.3999999999999986,0.0054427290805989514,39.5027213645403
38.4,37.9,39.7,39.31611020989677,1.3000000000000043,0.38388979010323254,1.3000000000000043,0.38388979010323254,39.50805510494838
35.0,32.7,40.5,40.275595184817455,5.5,0.2244048151825453,5.5,0.2244048151825453,40.38779759240873
38.1,36.5,39.7,38.91205613618936,1.6000000000000014,0.7879438638106393,1.6000000000000014,0.7879438638106393,39.30602806809468
35.1,30.6,39.9,39.11396978895426,4.799999999999997,0.7860302110457411,4.799999999999997,0.7860302110457411,39.50698489447713
36.9,35.3,38.0,38.77852378146013,1.1000000000000014,-0.7785237814601302,1.1000000000000014,0.7785237814601302,38.38926189073007
35.5,33.2,38.5,38.62042611221817,3.0,-0.12042611221816912,3.0,0.12042611221816912,38.560213056109085
33.8,29.5,39.1,39.01260297425459,5.300000000000004,0.08739702574541042,5.300000000000004,0.08739702574541042,39.0563014871273
37.1,33.5,39.3,38.91914238355077,2.1999999999999957,0.38085761644922655,2.1999999999999957,0.38085761644922655,39.10957119177539
37.6,33.4,39.5,39.61524250335813,1.8999999999999986,-0.11524250335813235,1.8999999999999986,0.11524250335813235,39.557621251679066
36.9,32.4,39.3,39.67636483150443,2.3999999999999986,-0.3763648315044321,2.3999999999999986,0.3763648315044321,39.48818241575221
34.7,30.0,38.7,38.76609148761501,4.0,-0.0660914876150045,4.0,0.0660914876150045,38.73304574380751
34.8,29.8,38.5,38.932836712991886,3.700000000000003,-0.432836712991886,3.700000000000003,0.432836712991886,38.71641835649594
37.1,35.1,38.3,38.76812821286149,1.1999999999999957,-0.46812821286149386,1.1999999999999957,0.46812821286149386,38.53406410643075
37.7,36.2,38.2,38.77575418212693,0.5,-0.5757541821269285,0.5,0.5757541821269285,38.48787709106347
37.9,35.1,38.9,39.0207464207883,1.0,-0.12074642078830067,1.0,0.12074642078830067,38.96037321039415
