RecordID,CowKey,Source,RowID,SourceRowID,EarTemperature_C,CoreReferenceTemperature_C,AmbientTemperature_C,MeasurementTime_hour,SourceType,EarStatus,SourceWeight,MeasurementUnitID,AcquisitionSession,OuterFold_20260523,OuterFold_20260607,OuterFold_20260701,OuterFold_20260811,OuterFold_20260903,SeqInCowSource,CowSourceN,EarLag1_C,EarLag2_C,AmbientLag1_C,EarDelta1_C,AmbientDelta1_C,TimeSin,TimeCos,ThermalLoad,EarAirGap_C,HotFlag,NightFlag
MEAS_R000183,C030,S01,183,183,34.2,40.2,8.3,16.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000183,0,2,5,3,5,1,13,17,30.0,30.6,2.5,4.200000000000003,5.800000000000001,-0.8660254037844385,-0.5000000000000004,0.0,25.900000000000002,0,0
MEAS_R000184,C030,S01,184,184,32.5,40.2,11.7,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000184,0,5,4,1,3,4,10,17,31.7,32.3,11.8,0.8000000000000007,-0.10000000000000142,-0.2588190451025208,-0.9659258262890683,0.0,20.8,0,0
MEAS_R000185,C030,S01,185,185,32.8,40.2,8.5,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000185,0,1,3,5,1,3,14,17,34.2,30.0,8.3,-1.4000000000000057,0.1999999999999993,-1.0,-1.8369701987210297e-16,0.0,24.299999999999997,0,0
MEAS_R000186,C030,S01,186,186,32.2,40.2,3.5,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000186,0,4,1,5,2,5,15,17,32.8,34.2,8.5,-0.5999999999999943,-5.0,-0.8660254037844386,0.5000000000000001,0.0,28.700000000000003,0,1
MEAS_R000187,C030,S01,187,187,32.2,40.2,7.9,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000187,0,5,1,3,1,4,16,17,32.2,32.8,3.5,0.0,4.4,-0.7071067811865477,0.7071067811865474,0.0,24.300000000000004,0,1
MEAS_R000188,C030,S01,188,188,30.6,40.1,3.0,0.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000188,0,3,2,4,5,2,1,17,30.6,30.6,3.0,0.0,0.0,0.0,1.0,0.0,27.6,0,1
MEAS_R000189,C030,S01,189,189,27.8,40.2,6.9,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000189,0,3,3,1,2,2,17,17,32.2,32.2,7.9,-4.400000000000002,-1.0,-0.7071067811865477,0.7071067811865474,0.0,20.9,0,1
MEAS_R000190,C018,S01,190,190,30.4,38.8,3.9,2.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000190,0,1,4,5,1,1,3,17,34.1,32.4,4.0,-3.700000000000003,-0.10000000000000009,0.49999999999999994,0.8660254037844387,0.0,26.5,0,1
MEAS_R000191,C018,S01,191,191,32.3,38.8,6.6,9.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000191,0,2,2,4,4,4,5,17,30.7,30.4,2.9,1.5999999999999979,3.6999999999999997,0.7071067811865476,-0.7071067811865475,0.0,25.699999999999996,0,0
MEAS_R000192,C018,S01,192,192,30.8,38.8,4.4,9.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000192,0,5,4,4,4,2,6,17,32.3,30.7,6.6,-1.4999999999999964,-2.1999999999999993,0.7071067811865476,-0.7071067811865475,0.0,26.4,0,0
MEAS_R000193,C018,S01,193,193,32.6,38.8,5.3,9.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000193,0,4,5,1,3,2,7,17,30.8,32.3,4.4,1.8000000000000007,0.8999999999999995,0.7071067811865476,-0.7071067811865475,0.0,27.3,0,0
MEAS_R000194,C018,S01,194,194,32.9,38.8,8.8,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000194,0,5,3,5,5,4,12,17,32.5,32.7,5.4,0.3999999999999986,3.4000000000000004,-0.7071067811865471,-0.7071067811865479,0.0,24.099999999999998,0,0
MEAS_R000195,C018,S01,195,195,32.9,38.8,6.5,11.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000195,0,3,1,1,4,2,9,17,32.7,32.6,4.6,0.19999999999999574,1.9000000000000004,0.258819045102521,-0.9659258262890682,0.0,26.4,0,0
MEAS_R000196,C018,S01,196,196,32.7,38.8,11.7,11.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000196,0,2,5,2,5,3,10,17,32.9,32.7,6.5,-0.19999999999999574,5.199999999999999,0.258819045102521,-0.9659258262890682,0.0,21.000000000000004,0,0
MEAS_R000197,C018,S01,197,197,34.9,38.8,13.7,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000197,0,5,1,2,2,5,16,17,31.0,33.0,7.5,3.8999999999999986,6.199999999999999,-1.0,-1.8369701987210297e-16,0.0,21.2,0,0
MEAS_R000198,C018,S01,198,198,36.0,38.8,10.6,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000198,0,1,1,3,1,3,17,17,34.9,31.0,13.7,1.1000000000000014,-3.0999999999999996,-1.0,-1.8369701987210297e-16,0.0,25.4,0,0
MEAS_R000199,C018,S01,199,199,31.0,38.8,7.5,16.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000199,0,4,2,3,3,1,15,17,33.0,34.0,8.8,-2.0,-1.3000000000000007,-0.8660254037844385,-0.5000000000000004,0.0,23.5,0,0
MEAS_R000200,C018,S01,200,200,32.4,38.8,7.5,0.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000200,0,1,3,4,1,2,1,17,32.4,32.4,7.5,0.0,0.0,0.0,1.0,0.0,24.9,0,1
MEAS_R000201,C018,S01,201,201,34.1,38.8,4.0,0.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000201,0,4,3,3,2,3,2,17,32.4,32.4,7.5,1.7000000000000028,-3.5,0.0,1.0,0.0,30.1,0,1
MEAS_R000202,C025,S01,202,202,29.2,39.4,13.6,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000202,0,2,1,3,2,4,7,17,31.5,30.9,15.8,-2.3000000000000007,-2.200000000000001,-0.4999999999999997,-0.8660254037844388,0.0,15.6,0,0
MEAS_R000203,C025,S01,203,203,29.5,39.5,16.5,10.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000203,0,3,4,3,4,3,3,17,31.4,31.3,11.4,-1.8999999999999986,5.1,0.49999999999999994,-0.8660254037844387,0.0,13.0,0,0
MEAS_R000204,C025,S01,204,204,31.5,39.5,16.8,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000204,0,3,5,1,4,1,8,17,29.2,31.5,13.6,2.3000000000000007,3.200000000000001,-0.4999999999999997,-0.8660254037844388,0.0,14.7,0,0
MEAS_R000205,C025,S01,205,205,31.2,39.4,21.3,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000205,0,4,5,5,5,1,10,17,31.9,31.5,24.5,-0.6999999999999993,-3.1999999999999993,-0.7071067811865471,-0.7071067811865479,0.19411764705882356,9.899999999999999,0,0
MEAS_R000206,C025,S01,206,206,31.9,39.4,24.5,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000206,0,5,1,5,1,5,9,17,31.5,29.2,16.8,0.3999999999999986,7.699999999999999,-0.4999999999999997,-0.8660254037844388,0.38235294117647056,7.399999999999999,0,0
MEAS_R000207,C025,S01,207,207,29.8,39.4,14.9,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000207,0,2,1,2,1,2,16,17,30.0,31.1,8.4,-0.1999999999999993,6.5,-0.25881904510252157,0.9659258262890681,0.0,14.9,0,1
MEAS_R000208,C025,S01,208,208,31.4,39.4,14.3,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000208,0,5,2,4,3,3,17,17,29.8,30.0,14.9,1.5999999999999979,-0.5999999999999996,-0.25881904510252157,0.9659258262890681,0.0,17.099999999999998,0,1
MEAS_R000209,C025,S01,209,209,31.3,39.5,12.4,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000209,0,4,2,3,4,3,1,17,31.3,31.3,12.4,0.0,0.0,0.25881904510252074,0.9659258262890683,0.0,18.9,0,1
MEAS_R000210,C025,S01,210,210,30.0,39.4,8.4,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000210,0,1,4,1,1,2,15,17,31.1,30.9,11.3,-1.1000000000000014,-2.9000000000000004,-0.7071067811865477,0.7071067811865474,0.0,21.6,0,1
MEAS_R000211,C010,S01,211,211,35.0,38.7,28.5,2.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000211,1,1,4,2,1,4,1,4,35.0,35.0,28.5,0.0,0.0,0.49999999999999994,0.8660254037844387,0.6176470588235294,6.5,0,1
MEAS_R000212,C010,S01,212,212,37.5,38.6,32.6,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000212,2,3,1,4,1,2,3,4,39.0,37.8,34.2,-1.5,-1.6000000000000014,-0.4999999999999997,-0.8660254037844388,0.8588235294117648,4.899999999999999,1,0
MEAS_R000213,C010,S01,213,213,37.8,38.7,34.3,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000213,4,2,5,1,4,2,3,4,39.6,38.4,36.7,-1.8000000000000043,-2.4000000000000057,-0.2588190451025208,-0.9659258262890683,0.9588235294117645,3.5,1,0
MEAS_R000214,C010,S01,214,214,35.5,38.6,31.2,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000214,2,4,3,2,2,2,4,4,37.5,39.0,32.6,-2.0,-1.4000000000000021,-0.4999999999999997,-0.8660254037844388,0.776470588235294,4.300000000000001,1,0
MEAS_R000215,C010,S01,215,215,38.4,38.7,33.8,11.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000215,4,1,5,4,3,1,1,4,38.4,38.4,33.8,0.0,0.0,0.258819045102521,-0.9659258262890682,0.9294117647058822,4.600000000000001,1,0
MEAS_R000216,C010,S01,216,216,37.8,38.6,33.0,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000216,2,3,2,3,5,4,1,4,37.8,37.8,33.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.8823529411764706,4.799999999999997,1,0
MEAS_R000217,C010,S01,217,217,39.6,38.7,36.7,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000217,4,3,1,2,3,5,2,4,38.4,38.4,33.8,1.2000000000000028,2.9000000000000057,1.2246467991473532e-16,-1.0,1.0,2.8999999999999986,1,0
MEAS_R000218,C010,S01,218,218,39.0,38.6,34.2,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000218,2,5,2,3,2,1,2,4,37.8,37.8,33.0,1.2000000000000028,1.2000000000000028,1.2246467991473532e-16,-1.0,0.9529411764705884,4.799999999999997,1,0
MEAS_R000219,C010,S01,219,219,38.5,38.7,37.4,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000219,4,3,3,4,3,1,4,4,37.8,39.6,34.3,0.7000000000000028,3.1000000000000014,-1.0,-1.8369701987210297e-16,1.0,1.1000000000000014,1,0
MEAS_R000220,C010,S01,220,220,38.0,38.6,32.9,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000220,5,2,2,2,2,1,4,4,35.9,37.2,32.6,2.1000000000000014,0.29999999999999716,-0.8660254037844386,0.5000000000000001,0.876470588235294,5.100000000000001,1,1
MEAS_R000221,C010,S01,221,221,37.2,38.6,33.7,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000221,5,4,5,3,1,2,2,4,37.3,37.3,32.3,-0.09999999999999432,1.4000000000000057,-1.0,-1.8369701987210297e-16,0.923529411764706,3.5,1,0
MEAS_R000222,C010,S01,222,222,37.3,38.6,32.3,17.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000222,5,5,1,1,5,4,1,4,37.3,37.3,32.3,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.8411764705882351,5.0,1,0
MEAS_R000223,C010,S01,223,223,37.3,38.7,31.9,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000223,1,2,4,5,4,5,2,4,35.0,35.0,28.5,2.299999999999997,3.3999999999999986,-0.8660254037844386,0.5000000000000001,0.8176470588235293,5.399999999999999,1,1
MEAS_R000224,C010,S01,224,224,38.7,38.7,32.6,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000224,3,2,3,3,3,5,2,2,36.2,36.2,31.3,2.5,1.3000000000000007,-0.5000000000000004,0.8660254037844384,0.8588235294117648,6.100000000000001,1,1
MEAS_R000225,C019,S01,225,225,31.5,39.5,25.1,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000225,1,4,5,3,1,4,6,7,35.4,34.4,30.8,-3.8999999999999986,-5.699999999999999,-0.25881904510252157,0.9659258262890681,0.4176470588235295,6.399999999999999,0,1
MEAS_R000226,C019,S01,226,226,36.8,39.5,31.0,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000226,4,1,1,1,4,1,1,4,36.8,36.8,31.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.7647058823529411,5.799999999999997,1,0
MEAS_R000227,C019,S01,227,227,36.8,39.4,36.9,17.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000227,2,5,4,4,5,3,2,2,36.2,36.2,36.9,0.5999999999999943,0.0,-0.9659258262890683,-0.25881904510252063,1.0,-0.10000000000000142,1,0
MEAS_R000228,C019,S01,228,228,38.9,39.5,41.3,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000228,4,4,3,2,4,4,2,4,36.8,36.8,31.0,2.1000000000000014,10.299999999999997,-0.4999999999999997,-0.8660254037844388,1.0,-2.3999999999999986,1,0
MEAS_R000229,C019,S01,229,229,35.4,39.4,34.3,16.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000229,3,3,2,1,1,3,1,2,35.4,35.4,34.3,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.9588235294117645,1.1000000000000014,1,0
MEAS_R000230,C019,S01,230,230,35.7,39.5,34.8,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000230,1,1,5,5,3,2,3,7,35.6,34.1,31.1,0.10000000000000142,3.6999999999999957,-0.9659258262890684,0.2588190451025203,0.9882352941176469,0.9000000000000057,1,0
MEAS_R000231,C019,S01,231,231,37.1,39.6,30.5,0.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000231,5,3,3,4,1,3,1,2,37.1,37.1,30.5,0.0,0.0,0.0,1.0,0.7352941176470589,6.600000000000001,1,1
MEAS_R000232,C019,S01,232,232,34.1,39.5,25.0,0.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000232,1,4,1,4,5,5,1,7,34.1,34.1,25.0,0.0,0.0,0.0,1.0,0.4117647058823529,9.100000000000001,0,1
MEAS_R000233,C019,S01,233,233,35.6,39.5,31.1,2.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000233,1,1,4,1,5,1,2,7,34.1,34.1,25.0,1.5,6.100000000000001,0.49999999999999994,0.8660254037844387,0.7705882352941177,4.5,1,1
MEAS_R000234,C019,S01,234,234,31.6,39.5,21.1,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000234,1,2,5,5,2,2,7,7,31.5,35.4,25.1,0.10000000000000142,-4.0,-0.25881904510252157,0.9659258262890681,0.18235294117647066,10.5,0,1
MEAS_R000235,C019,S01,235,235,35.4,39.5,34.0,16.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000235,4,5,1,5,2,5,3,4,38.9,36.8,41.3,-3.5,-7.299999999999997,-0.8660254037844385,-0.5000000000000004,0.9411764705882353,1.3999999999999986,1,0
MEAS_R000236,C019,S01,236,236,36.2,39.4,36.9,11.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000236,2,2,2,2,2,1,1,2,36.2,36.2,36.9,0.0,0.0,0.258819045102521,-0.9659258262890682,1.0,-0.6999999999999957,1,0
MEAS_R000237,C019,S01,237,237,39.7,39.5,36.3,16.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000237,4,5,3,3,4,2,4,4,35.4,38.9,34.0,4.300000000000004,2.299999999999997,-0.8660254037844385,-0.5000000000000004,1.0,3.4000000000000057,1,0
MEAS_R000238,C005,S01,238,238,29.7,37.8,26.0,3.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000238,1,3,3,2,5,2,4,6,32.4,31.1,27.2,-2.6999999999999993,-1.1999999999999993,0.7071067811865476,0.7071067811865476,0.47058823529411764,3.6999999999999993,0,1
MEAS_R000239,C005,S01,239,239,34.1,37.8,33.9,11.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000239,2,5,2,2,2,1,1,5,34.1,34.1,33.9,0.0,0.0,0.258819045102521,-0.9659258262890682,0.9352941176470587,0.20000000000000284,1,0
MEAS_R000240,C005,S01,240,240,35.4,37.9,31.0,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000240,4,4,5,3,3,3,1,3,35.4,35.4,31.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.7647058823529411,4.399999999999999,1,0
MEAS_R000241,C005,S01,241,241,36.0,37.8,31.3,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000241,2,4,1,1,3,5,3,5,39.1,34.1,35.0,-3.1000000000000014,-3.6999999999999993,-0.7071067811865471,-0.7071067811865479,0.7823529411764706,4.699999999999999,1,0
MEAS_R000242,C005,S01,242,242,38.4,37.9,33.6,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000242,4,2,1,3,1,1,3,3,36.5,35.4,34.0,1.8999999999999986,-0.3999999999999986,-1.0,-1.8369701987210297e-16,0.9176470588235295,4.799999999999997,1,0
MEAS_R000243,C005,S01,243,243,39.1,37.8,35.0,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000243,2,1,2,4,2,3,2,5,34.1,34.1,33.9,5.0,1.1000000000000014,-0.4999999999999997,-0.8660254037844388,1.0,4.100000000000001,1,0
MEAS_R000244,C005,S01,244,244,34.3,38.2,33.6,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000244,3,3,4,3,1,2,2,2,34.6,34.6,31.0,-0.30000000000000426,2.6000000000000014,-0.7071067811865477,0.7071067811865474,0.9176470588235295,0.6999999999999957,1,1
MEAS_R000245,C005,S01,245,245,36.8,38.0,31.9,17.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000245,5,1,1,5,4,5,2,2,34.1,34.1,32.1,2.6999999999999957,-0.20000000000000284,-0.9659258262890683,-0.25881904510252063,0.8176470588235293,4.899999999999999,1,0
MEAS_R000246,C005,S01,246,246,35.4,37.8,29.3,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000246,1,3,2,1,4,4,5,6,29.7,32.4,26.0,5.699999999999999,3.3000000000000007,-0.8660254037844386,0.5000000000000001,0.6647058823529413,6.099999999999998,0,1
MEAS_R000247,C005,S01,247,247,34.6,38.2,31.0,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000247,3,1,1,3,1,4,1,2,34.6,34.6,31.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.7647058823529411,3.6000000000000014,1,0
MEAS_R000248,C005,S01,248,248,33.6,37.8,31.4,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000248,1,2,4,1,5,2,6,6,35.4,29.7,29.3,-1.7999999999999972,2.099999999999998,-0.7071067811865477,0.7071067811865474,0.7882352941176469,2.200000000000003,1,1
MEAS_R000249,C005,S01,249,249,34.1,38.0,32.1,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000249,5,2,3,1,2,1,1,2,34.1,34.1,32.1,0.0,0.0,0.25881904510252074,0.9659258262890683,0.8294117647058824,2.0,1,1
MEAS_R000250,C005,S01,250,250,34.0,37.8,27.5,0.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000250,1,4,2,4,4,3,1,6,34.0,34.0,27.5,0.0,0.0,0.0,1.0,0.5588235294117647,6.5,0,1
MEAS_R000251,C005,S01,251,251,32.4,37.8,27.2,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000251,1,3,5,2,3,3,3,6,31.1,34.0,21.0,1.2999999999999972,6.199999999999999,0.25881904510252074,0.9659258262890683,0.5411764705882353,5.199999999999999,0,1
MEAS_R000252,C017,S01,252,252,34.4,40.1,30.1,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000252,1,2,5,5,5,2,1,4,34.4,34.4,30.1,0.0,0.0,0.25881904510252074,0.9659258262890683,0.7117647058823531,4.299999999999997,1,1
MEAS_R000253,C017,S01,253,253,31.5,38.9,30.0,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000253,2,2,3,5,2,4,1,3,31.5,31.5,30.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.7058823529411765,1.5,1,0
MEAS_R000254,C017,S01,254,254,38.1,39.4,37.8,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000254,4,1,1,3,1,5,1,3,38.1,38.1,37.8,0.0,0.0,-0.2588190451025208,-0.9659258262890683,1.0,0.30000000000000426,1,0
MEAS_R000255,C017,S01,255,255,36.1,39.2,33.9,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000255,2,1,2,1,4,5,2,3,31.5,31.5,30.0,4.600000000000001,3.8999999999999986,-0.4999999999999997,-0.8660254037844388,0.9352941176470587,2.200000000000003,1,0
MEAS_R000256,C017,S01,256,256,38.2,39.0,37.7,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000256,4,5,5,2,1,3,2,3,38.1,38.1,37.8,0.10000000000000142,-0.09999999999999432,-0.7071067811865471,-0.7071067811865479,1.0,0.5,1,0
MEAS_R000257,C017,S01,257,257,36.6,39.3,34.5,18.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000257,5,4,5,5,5,1,1,4,36.6,36.6,34.5,0.0,0.0,-1.0,-1.8369701987210297e-16,0.9705882352941176,2.1000000000000014,1,0
MEAS_R000258,C017,S01,258,258,35.9,39.1,33.0,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000258,3,4,1,4,2,5,1,4,35.9,35.9,33.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.8823529411764706,2.8999999999999986,1,0
MEAS_R000259,C017,S01,259,259,36.7,39.6,34.5,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000259,5,2,4,1,2,2,2,4,36.6,36.6,34.5,0.10000000000000142,0.0,-0.9659258262890684,0.2588190451025203,0.9705882352941176,2.200000000000003,1,0
MEAS_R000260,C017,S01,260,260,36.7,39.4,34.4,20.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000260,5,3,1,4,3,1,3,4,36.7,36.6,34.5,0.0,-0.10000000000000142,-0.8660254037844386,0.5000000000000001,0.9647058823529411,2.3000000000000043,1,1
MEAS_R000261,C017,S01,261,261,35.5,39.9,33.1,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000261,1,2,4,4,3,4,2,4,34.4,34.4,30.1,1.1000000000000014,3.0,-0.7071067811865477,0.7071067811865474,0.8882352941176471,2.3999999999999986,1,1
MEAS_R000262,C017,S01,262,262,36.0,39.3,32.9,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000262,5,5,3,3,3,4,4,4,36.7,36.7,34.4,-0.7000000000000028,-1.5,-0.7071067811865477,0.7071067811865474,0.876470588235294,3.1000000000000014,1,1
MEAS_R000263,C017,S01,263,263,36.6,39.4,33.9,21.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000263,3,1,2,1,1,3,2,4,35.9,35.9,33.0,0.7000000000000028,0.8999999999999986,-0.7071067811865477,0.7071067811865474,0.9352941176470587,2.700000000000003,1,1
MEAS_R000264,C017,S01,264,264,35.3,40.0,32.3,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000264,1,4,3,2,4,1,3,4,35.5,34.4,33.1,-0.20000000000000284,-0.8000000000000043,-0.5000000000000004,0.8660254037844384,0.8411764705882351,3.0,1,1
MEAS_R000265,C017,S01,265,265,36.2,39.5,32.9,22.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000265,3,3,2,2,4,2,3,4,36.6,35.9,33.9,-0.3999999999999986,-1.0,-0.5000000000000004,0.8660254037844384,0.876470588235294,3.3000000000000043,1,1
MEAS_R000266,C017,S01,266,266,34.8,39.8,31.4,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000266,1,3,4,3,5,1,4,4,35.3,35.5,32.3,-0.5,-0.8999999999999986,-0.25881904510252157,0.9659258262890681,0.7882352941176469,3.3999999999999986,1,1
MEAS_R000267,C017,S01,267,267,35.7,39.4,31.9,23.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000267,3,5,1,1,1,3,4,4,36.2,36.6,32.9,-0.5,-1.0,-0.25881904510252157,0.9659258262890681,0.8176470588235293,3.8000000000000043,1,1
MEAS_R000268,C020,S01,268,268,32.0,39.6,27.4,1.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000268,1,5,5,4,3,5,1,5,32.0,32.0,27.4,0.0,0.0,0.25881904510252074,0.9659258262890683,0.5529411764705882,4.600000000000001,0,1
MEAS_R000269,C020,S01,269,269,35.9,38.6,33.4,12.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000269,2,3,4,4,4,2,1,2,35.9,35.9,33.4,0.0,0.0,1.2246467991473532e-16,-1.0,0.9058823529411764,2.5,1,0
MEAS_R000270,C020,S01,270,270,35.8,39.2,34.1,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000270,4,4,1,1,5,2,1,3,35.8,35.8,34.1,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.9470588235294118,1.6999999999999957,1,0
MEAS_R000271,C020,S01,271,271,36.2,38.8,33.7,13.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000271,2,2,2,1,4,1,2,2,35.9,35.9,33.4,0.30000000000000426,0.30000000000000426,-0.2588190451025208,-0.9659258262890683,0.923529411764706,2.5,1,0
MEAS_R000272,C020,S01,272,272,37.7,39.1,36.9,14.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000272,4,1,5,2,2,3,2,3,35.8,35.8,34.1,1.9000000000000057,2.799999999999997,-0.4999999999999997,-0.8660254037844388,1.0,0.8000000000000043,1,0
MEAS_R000273,C020,S01,273,273,36.6,39.1,35.0,15.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000273,4,4,2,3,5,4,3,3,37.7,35.8,36.9,-1.1000000000000014,-1.8999999999999986,-0.7071067811865471,-0.7071067811865479,1.0,1.6000000000000014,1,0
MEAS_R000274,C020,S01,274,274,37.0,39.5,35.5,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000274,5,2,1,5,1,1,1,3,37.0,37.0,35.5,0.0,0.0,-0.9659258262890684,0.2588190451025203,1.0,1.5,1,0
MEAS_R000275,C020,S01,275,275,37.1,40.2,35.5,19.0,measurement_group_1,measurement_status_1,1.0,MEAS_UNIT_000275,3,1,1,5,2,4,1,5,37.1,37.1,35.5,0.0,0.0,-0.9659258262890684,0.2588190451025203,1.0,1.6000000000000014,1,0
