Actual,Predicted,Method,Residual,AbsoluteError
38.5,38.5315347367017,Fixed dual fusion,-0.03153473670170115,0.03153473670170115
38.9,38.2176471619419,Fixed dual fusion,0.682352838058101,0.682352838058101
38.9,38.2175850589481,Fixed dual fusion,0.6824149410518956,0.6824149410518956
39.2,39.1483511762805,Fixed dual fusion,0.05164882371950341,0.05164882371950341
38.7,38.6547886034821,Fixed dual fusion,0.045211396517899516,0.045211396517899516
38.6,38.7027277258067,Fixed dual fusion,-0.10272772580670164,0.10272772580670164
38.8,38.7984584021542,Fixed dual fusion,0.001541597845793774,0.001541597845793774
38.3,38.3386780329822,Fixed dual fusion,-0.03867803298220451,0.03867803298220451
38.1,38.1619243768919,Fixed dual fusion,-0.061924376891902,0.061924376891902
38.7,38.6559306759017,Fixed dual fusion,0.04406932409830233,0.04406932409830233
39.5,39.3265409559543,Fixed dual fusion,0.17345904404569978,0.17345904404569978
38.0,38.0497108358832,Fixed dual fusion,-0.04971083588319658,0.04971083588319658
38.3,38.3221085854749,Fixed dual fusion,-0.022108585474903464,0.022108585474903464
38.5,38.4726162747695,Fixed dual fusion,0.027383725230500033,0.027383725230500033
38.0,38.0594724184611,Fixed dual fusion,-0.059472418461098187,0.059472418461098187
37.5,37.6287466898431,Fixed dual fusion,-0.12874668984309778,0.12874668984309778
37.5,37.6226558704271,Fixed dual fusion,-0.1226558704271028,0.1226558704271028
38.0,38.0237471459677,Fixed dual fusion,-0.02374714596769678,0.02374714596769678
39.0,39.3238325962548,Fixed dual fusion,-0.3238325962548032,0.3238325962548032
38.3,38.3514474932519,Fixed dual fusion,-0.051447493251899346,0.051447493251899346
38.3,38.5773344909287,Fixed dual fusion,-0.2773344909287019,0.2773344909287019
38.8,38.5670075005388,Fixed dual fusion,0.23299249946119716,0.23299249946119716
39.0,39.0100372792643,Fixed dual fusion,-0.010037279264302867,0.010037279264302867
39.9,39.8130336748143,Fixed dual fusion,0.08696632518569913,0.08696632518569913
39.4,39.3770343202931,Fixed dual fusion,0.022965679706899778,0.022965679706899778
38.1,38.2178762404693,Fixed dual fusion,-0.11787624046930034,0.11787624046930034
38.1,38.1055827175608,Fixed dual fusion,-0.005582717560798756,0.005582717560798756
38.8,38.8297360716286,Fixed dual fusion,-0.029736071628605032,0.029736071628605032
38.4,38.4091163471528,Fixed dual fusion,-0.009116347152804849,0.009116347152804849
38.3,38.2349044065138,Fixed dual fusion,0.06509559348619831,0.06509559348619831
39.7,39.6694255387005,Fixed dual fusion,0.030574461299501365,0.030574461299501365
39.6,39.552828701285,Fixed dual fusion,0.04717129871499992,0.04717129871499992
39.2,39.1949567582909,Fixed dual fusion,0.005043241709103086,0.005043241709103086
38.1,38.1943107716634,Fixed dual fusion,-0.09431077166340174,0.09431077166340174
38.5,38.9054818575718,Fixed dual fusion,-0.4054818575718002,0.4054818575718002
38.5,38.5301395035949,Fixed dual fusion,-0.030139503594902806,0.030139503594902806
38.0,38.0368384287565,Fixed dual fusion,-0.036838428756496455,0.036838428756496455
38.0,38.0417107475165,Fixed dual fusion,-0.04171074751649684,0.04171074751649684
38.2,38.2087722206898,Fixed dual fusion,-0.008772220689799326,0.008772220689799326
38.6,38.6246865481144,Fixed dual fusion,-0.024686548114395634,0.024686548114395634
38.5,38.5623716018881,Fixed dual fusion,-0.062371601888102646,0.062371601888102646
39.1,39.0828330611145,Fixed dual fusion,0.017166938885502248,0.017166938885502248
38.7,38.6533705790559,Fixed dual fusion,0.046629420944100275,0.046629420944100275
39.4,39.3147040374928,Fixed dual fusion,0.08529596250719607,0.08529596250719607
38.7,38.6377213288751,Fixed dual fusion,0.0622786711249006,0.0622786711249006
39.5,39.3351236108393,Fixed dual fusion,0.16487638916070324,0.16487638916070324
38.3,38.3237361045304,Fixed dual fusion,-0.02373610453039987,0.02373610453039987
38.5,38.502775062514,Fixed dual fusion,-0.002775062513997284,0.002775062513997284
38.5,38.4579724796273,Fixed dual fusion,0.042027520372698746,0.042027520372698746
38.0,38.0027184777435,Fixed dual fusion,-0.0027184777434996477,0.0027184777434996477
39.2,39.1559131590808,Fixed dual fusion,0.04408684091920634,0.04408684091920634
38.8,38.5243794164111,Fixed dual fusion,0.2756205835888963,0.2756205835888963
39.1,39.0527398224475,Fixed dual fusion,0.047260177552502114,0.047260177552502114
40.1,40.054703815209,Fixed dual fusion,0.04529618479099895,0.04529618479099895
39.4,39.3892603059803,Fixed dual fusion,0.010739694019697765,0.010739694019697765
39.9,39.8340569711527,Fixed dual fusion,0.06594302884730041,0.06594302884730041
39.5,39.4167082375065,Fixed dual fusion,0.08329176249350212,0.08329176249350212
39.6,39.8925691884542,Fixed dual fusion,-0.2925691884542019,0.2925691884542019
39.2,38.9872387731917,Fixed dual fusion,0.21276122680830412,0.21276122680830412
40.4,40.0994111190377,Fixed dual fusion,0.30058888096230163,0.30058888096230163
39.5,39.5883404357371,Fixed dual fusion,-0.08834043573710204,0.08834043573710204
40.4,40.4064746585572,Fixed dual fusion,-0.006474658557202417,0.006474658557202417
39.4,39.4958180992565,Fixed dual fusion,-0.09581809925650475,0.09581809925650475
39.0,39.0034705635914,Fixed dual fusion,-0.0034705635913994115,0.0034705635913994115
39.5,39.8553879224247,Fixed dual fusion,-0.35538792242469697,0.35538792242469697
40.6,40.3622468904893,Fixed dual fusion,0.23775310951069883,0.23775310951069883
38.5,38.6910287485488,Fixed dual fusion,-0.1910287485488027,0.1910287485488027
38.9,39.5523106135726,Fixed dual fusion,-0.6523106135726024,0.6523106135726024
39.6,39.6865557896065,Fixed dual fusion,-0.0865557896064999,0.0865557896064999
38.9,39.3223347729332,Fixed dual fusion,-0.42233477293320476,0.42233477293320476
38.5,38.693564133223,Fixed dual fusion,-0.19356413322299915,0.19356413322299915
39.2,39.2424103789282,Fixed dual fusion,-0.04241037892819577,0.04241037892819577
39.7,39.1631474125562,Fixed dual fusion,0.5368525874438035,0.5368525874438035
39.8,39.6120994237234,Fixed dual fusion,0.18790057627659706,0.18790057627659706
38.5,38.9800238000496,Fixed dual fusion,-0.4800238000496009,0.4800238000496009
40.0,39.5738524007954,Fixed dual fusion,0.4261475992045973,0.4261475992045973
39.7,39.8152495879085,Fixed dual fusion,-0.11524958790849382,0.11524958790849382
38.6,38.7285019387891,Fixed dual fusion,-0.12850193878909977,0.12850193878909977
38.6,38.597889072964,Fixed dual fusion,0.002110927036000021,0.002110927036000021
38.0,38.3300579510149,Fixed dual fusion,-0.33005795101490065,0.33005795101490065
38.2,38.7100749488553,Fixed dual fusion,-0.5100749488552978,0.5100749488552978
40.4,40.3404659532797,Fixed dual fusion,0.0595340467203016,0.0595340467203016
39.2,38.8642855851248,Fixed dual fusion,0.3357144148752056,0.3357144148752056
38.1,38.1456962423248,Fixed dual fusion,-0.04569624232480152,0.04569624232480152
38.3,38.2936939091039,Fixed dual fusion,0.00630609089609635,0.00630609089609635
38.5,38.4837530603813,Fixed dual fusion,0.016246939618703493,0.016246939618703493
38.4,38.4094047257854,Fixed dual fusion,-0.009404725785401524,0.009404725785401524
38.3,38.3344373764094,Fixed dual fusion,-0.034437376409400144,0.034437376409400144
38.5,38.5214111117426,Fixed dual fusion,-0.021411111742601463,0.021411111742601463
38.0,38.1302962562922,Fixed dual fusion,-0.13029625629219765,0.13029625629219765
39.5,39.4444902947422,Fixed dual fusion,0.05550970525779775,0.05550970525779775
38.8,38.8145300430926,Fixed dual fusion,-0.014530043092605638,0.014530043092605638
39.0,39.0018344514161,Fixed dual fusion,-0.0018344514161015013,0.0018344514161015013
38.9,38.9390854785205,Fixed dual fusion,-0.03908547852049793,0.03908547852049793
39.6,39.5808720973584,Fixed dual fusion,0.019127902641599803,0.019127902641599803
38.2,38.1797495038707,Fixed dual fusion,0.02025049612930019,0.02025049612930019
38.1,38.1296956350232,Fixed dual fusion,-0.029695635023195166,0.029695635023195166
38.5,38.4429469509129,Fixed dual fusion,0.05705304908710218,0.05705304908710218
38.5,38.5324383225052,Fixed dual fusion,-0.03243832250520029,0.03243832250520029
38.4,38.4769185597133,Fixed dual fusion,-0.07691855971329886,0.07691855971329886
38.0,38.0281412773461,Fixed dual fusion,-0.02814127734610139,0.02814127734610139
39.2,39.0249021173458,Fixed dual fusion,0.17509788265419957,0.17509788265419957
38.3,38.285464594316,Fixed dual fusion,0.01453540568400058,0.01453540568400058
38.4,38.363472224114,Fixed dual fusion,0.03652777588600031,0.03652777588600031
38.2,38.2066499169882,Fixed dual fusion,-0.006649916988195059,0.006649916988195059
38.1,38.1059666187446,Fixed dual fusion,-0.005966618744601249,0.005966618744601249
41.5,40.9074414179157,Fixed dual fusion,0.5925585820843011,0.5925585820843011
38.7,38.7469260838408,Fixed dual fusion,-0.046926083840794774,0.046926083840794774
38.6,38.6404416214154,Fixed dual fusion,-0.04044162141539687,0.04044162141539687
38.5,38.4952943826913,Fixed dual fusion,0.0047056173087014486,0.0047056173087014486
38.2,38.3369445600335,Fixed dual fusion,-0.13694456003349842,0.13694456003349842
38.5,38.5164805373665,Fixed dual fusion,-0.016480537366497572,0.016480537366497572
39.1,39.07291876957,Fixed dual fusion,0.027081230429999437,0.027081230429999437
38.6,38.6403388588889,Fixed dual fusion,-0.04033885888890154,0.04033885888890154
38.9,38.8345005856495,Fixed dual fusion,0.06549941435049789,0.06549941435049789
38.0,38.1120371347313,Fixed dual fusion,-0.1120371347313025,0.1120371347313025
38.3,38.3413320495059,Fixed dual fusion,-0.04133204950590397,0.04133204950590397
39.4,39.1439279055866,Fixed dual fusion,0.2560720944133976,0.2560720944133976
38.1,38.1179805056047,Fixed dual fusion,-0.017980505604697328,0.017980505604697328
38.1,38.1673203440597,Fixed dual fusion,-0.06732034405970211,0.06732034405970211
39.0,38.8335961134517,Fixed dual fusion,0.16640388654830218,0.16640388654830218
39.5,39.2454212408246,Fixed dual fusion,0.25457875917540207,0.25457875917540207
38.2,38.2004248896874,Fixed dual fusion,-0.00042488968739462507,0.00042488968739462507
38.5,38.4425876331721,Fixed dual fusion,0.05741236682789719,0.05741236682789719
38.2,38.1686052302643,Fixed dual fusion,0.0313947697357051,0.0313947697357051
38.0,38.0345214007209,Fixed dual fusion,-0.03452140072089804,0.03452140072089804
38.0,38.006209671269,Fixed dual fusion,-0.006209671268997852,0.006209671268997852
39.0,39.1061115578934,Fixed dual fusion,-0.10611155789339932,0.10611155789339932
38.8,38.7715702578131,Fixed dual fusion,0.028429742186894202,0.028429742186894202
38.3,38.3536787398189,Fixed dual fusion,-0.05367873981890625,0.05367873981890625
39.0,38.9810241611326,Fixed dual fusion,0.018975838867397954,0.018975838867397954
39.0,38.9691165662193,Fixed dual fusion,0.030883433780701353,0.030883433780701353
39.1,39.0671428504066,Fixed dual fusion,0.032857149593404245,0.032857149593404245
39.0,38.9831320949813,Fixed dual fusion,0.016867905018699503,0.016867905018699503
39.1,39.3031857487333,Fixed dual fusion,-0.2031857487332971,0.2031857487332971
38.4,38.9872351334844,Fixed dual fusion,-0.5872351334843984,0.5872351334843984
38.2,38.9219920701821,Fixed dual fusion,-0.7219920701820968,0.7219920701820968
38.7,38.7,Fixed dual fusion,0.0,0.0
38.5,38.5,Fixed dual fusion,0.0,0.0
38.0,38.0,Fixed dual fusion,0.0,0.0
39.2,39.2,Fixed dual fusion,0.0,0.0
38.9,38.9,Fixed dual fusion,0.0,0.0
40.0,40.0,Fixed dual fusion,0.0,0.0
38.1,38.1,Fixed dual fusion,0.0,0.0
38.1,38.1,Fixed dual fusion,0.0,0.0
38.4,38.4,Fixed dual fusion,0.0,0.0
38.9,38.9,Fixed dual fusion,0.0,0.0
38.2,38.2,Fixed dual fusion,0.0,0.0
38.3,38.3,Fixed dual fusion,0.0,0.0
38.7,38.7,Fixed dual fusion,0.0,0.0
38.5,38.5,Fixed dual fusion,0.0,0.0
39.1,39.1,Fixed dual fusion,0.0,0.0
38.9,38.9,Fixed dual fusion,0.0,0.0
38.8,38.8,Fixed dual fusion,0.0,0.0
38.1,38.1,Fixed dual fusion,0.0,0.0
39.0,39.0,Fixed dual fusion,0.0,0.0
38.2,38.2,Fixed dual fusion,0.0,0.0
38.0,38.0,Fixed dual fusion,0.0,0.0
38.0,38.0,Fixed dual fusion,0.0,0.0
39.0,39.2,Fixed dual fusion,-0.20000000000000284,0.20000000000000284
38.6,38.6,Fixed dual fusion,0.0,0.0
39.1,39.2,Fixed dual fusion,-0.10000000000000142,0.10000000000000142
39.9,39.9,Fixed dual fusion,0.0,0.0
39.3,39.4176673713007,Fixed dual fusion,-0.11766737130070481,0.11766737130070481
39.3,39.6354829090249,Fixed dual fusion,-0.3354829090249041,0.3354829090249041
39.4,39.240578518662,Fixed dual fusion,0.1594214813380006,0.1594214813380006
39.1,39.1919883586961,Fixed dual fusion,-0.09198835869609923,0.09198835869609923
39.1,39.1392708702182,Fixed dual fusion,-0.03927087021819631,0.03927087021819631
40.2,40.1730714564184,Fixed dual fusion,0.02692854358160446,0.02692854358160446
39.5,39.4717111055664,Fixed dual fusion,0.02828889443360083,0.02828889443360083
40.8,40.2430619022197,Fixed dual fusion,0.5569380977802965,0.5569380977802965
39.5,39.4846532312518,Fixed dual fusion,0.015346768748202066,0.015346768748202066
39.8,39.5380755097917,Fixed dual fusion,0.261924490208294,0.261924490208294
40.0,39.4171485634733,Fixed dual fusion,0.5828514365267026,0.5828514365267026
39.8,39.3810033060105,Fixed dual fusion,0.4189966939894987,0.4189966939894987
38.5,39.2329995264682,Fixed dual fusion,-0.7329995264681983,0.7329995264681983
40.0,39.4253741464854,Fixed dual fusion,0.5746258535145969,0.5746258535145969
38.2,38.3648795826774,Fixed dual fusion,-0.16487958267740055,0.16487958267740055
38.3,38.6662645174079,Fixed dual fusion,-0.366264517407906,0.366264517407906
39.0,39.3927713207691,Fixed dual fusion,-0.39277132076909993,0.39277132076909993
38.4,38.7366548864044,Fixed dual fusion,-0.33665488640440344,0.33665488640440344
40.1,39.0078682396109,Fixed dual fusion,1.0921317603891012,1.0921317603891012
39.7,38.9318879095503,Fixed dual fusion,0.768112090449705,0.768112090449705
39.2,38.8629840560851,Fixed dual fusion,0.3370159439149063,0.3370159439149063
40.2,38.9029048644236,Fixed dual fusion,1.2970951355764058,1.2970951355764058
39.3,38.9378655326299,Fixed dual fusion,0.36213446737009747,0.36213446737009747
39.2,39.1368426498837,Fixed dual fusion,0.06315735011630608,0.06315735011630608
38.4,38.37784230314,Fixed dual fusion,0.02215769685999902,0.02215769685999902
38.7,39.0862131781944,Fixed dual fusion,-0.3862131781943958,0.3862131781943958
38.5,38.657111697643,Fixed dual fusion,-0.15711169764300337,0.15711169764300337
40.2,40.3557411926018,Fixed dual fusion,-0.15574119260179486,0.15574119260179486
38.2,38.1107093078976,Fixed dual fusion,0.08929069210240215,0.08929069210240215
38.4,38.1157481322625,Fixed dual fusion,0.28425186773749544,0.28425186773749544
38.5,38.4908748391426,Fixed dual fusion,0.009125160857401227,0.009125160857401227
38.5,38.3175988740014,Fixed dual fusion,0.18240112599860225,0.18240112599860225
38.5,38.3178903212018,Fixed dual fusion,0.18210967879819862,0.18210967879819862
38.5,38.5035867942015,Fixed dual fusion,-0.0035867942015030962,0.0035867942015030962
39.0,38.9615290204276,Fixed dual fusion,0.038470979572402086,0.038470979572402086
38.2,38.2892343774494,Fixed dual fusion,-0.08923437744939378,0.08923437744939378
39.5,39.5038053070954,Fixed dual fusion,-0.0038053070953978363,0.0038053070953978363
39.1,39.0969792887423,Fixed dual fusion,0.0030207112577045336,0.0030207112577045336
39.2,39.1809122406416,Fixed dual fusion,0.01908775935840623,0.01908775935840623
38.9,38.9129603037695,Fixed dual fusion,-0.012960303769503412,0.012960303769503412
38.1,38.1143256695715,Fixed dual fusion,-0.014325669571498167,0.014325669571498167
38.1,38.1400529626194,Fixed dual fusion,-0.04005296261939861,0.04005296261939861
38.5,38.4630972967221,Fixed dual fusion,0.036902703277903015,0.036902703277903015
38.5,38.5188096694024,Fixed dual fusion,-0.01880966940240114,0.01880966940240114
38.9,38.831813633834,Fixed dual fusion,0.06818636616599605,0.06818636616599605
38.3,38.294192019958,Fixed dual fusion,0.005807980042000338,0.005807980042000338
38.0,38.0401596537981,Fixed dual fusion,-0.04015965379809927,0.04015965379809927
38.0,38.0242493353988,Fixed dual fusion,-0.024249335398799587,0.024249335398799587
38.3,38.2821100844518,Fixed dual fusion,0.017889915548195745,0.017889915548195745
38.3,38.2791339781001,Fixed dual fusion,0.020866021899898612,0.020866021899898612
38.1,38.0892636592072,Fixed dual fusion,0.01073634079280339,0.01073634079280339
38.9,38.9014682292236,Fixed dual fusion,-0.0014682292236045669,0.0014682292236045669
38.6,38.6418981634529,Fixed dual fusion,-0.041898163452898984,0.041898163452898984
38.6,38.6306377065111,Fixed dual fusion,-0.03063770651110076,0.03063770651110076
38.5,38.6846950194778,Fixed dual fusion,-0.18469501947780032,0.18469501947780032
38.5,38.5765940309939,Fixed dual fusion,-0.0765940309939026,0.0765940309939026
38.6,38.3247080550147,Fixed dual fusion,0.2752919449852982,0.2752919449852982
39.1,39.0842026620466,Fixed dual fusion,0.015797337953401325,0.015797337953401325
38.6,38.6213353639004,Fixed dual fusion,-0.021335363900398363,0.021335363900398363
39.2,39.133644982995,Fixed dual fusion,0.06635501700500157,0.06635501700500157
38.1,38.0533427544484,Fixed dual fusion,0.04665724555160011,0.04665724555160011
38.1,38.0464591547127,Fixed dual fusion,0.05354084528730141,0.05354084528730141
39.4,39.3314208276174,Fixed dual fusion,0.06857917238259859,0.06857917238259859
38.7,38.0636073994573,Fixed dual fusion,0.6363926005427061,0.6363926005427061
38.7,38.0644697407205,Fixed dual fusion,0.6355302592795056,0.6355302592795056
38.2,38.5875242934166,Fixed dual fusion,-0.3875242934165968,0.3875242934165968
38.2,38.6000876535416,Fixed dual fusion,-0.4000876535415969,0.4000876535415969
38.0,38.0708094079234,Fixed dual fusion,-0.07080940792339874,0.07080940792339874
38.2,38.2247001825376,Fixed dual fusion,-0.024700182537600313,0.024700182537600313
38.5,38.3756757122485,Fixed dual fusion,0.12432428775149873,0.12432428775149873
38.1,38.1038464476857,Fixed dual fusion,-0.003846447685695864,0.003846447685695864
39.2,39.1318650792465,Fixed dual fusion,0.0681349207535007,0.0681349207535007
38.8,38.7701396638788,Fixed dual fusion,0.029860336121195985,0.029860336121195985
38.4,38.4495647475231,Fixed dual fusion,-0.049564747523099584,0.049564747523099584
38.8,38.6729892279842,Fixed dual fusion,0.1270107720157938,0.1270107720157938
38.9,38.8916091167866,Fixed dual fusion,0.008390883213401423,0.008390883213401423
38.9,38.8943012348073,Fixed dual fusion,0.005698765192697408,0.005698765192697408
39.9,39.8315377053272,Fixed dual fusion,0.06846229467279841,0.06846229467279841
39.4,39.3731299464489,Fixed dual fusion,0.02687005355110017,0.02687005355110017
39.3,39.3015128872877,Fixed dual fusion,-0.0015128872877028243,0.0015128872877028243
38.0,38.2631039672493,Fixed dual fusion,-0.2631039672493003,0.2631039672493003
39.1,38.1967435987178,Fixed dual fusion,0.9032564012821993,0.9032564012821993
39.0,38.8584720229326,Fixed dual fusion,0.14152797706739761,0.14152797706739761
38.5,38.3232583438055,Fixed dual fusion,0.17674165619450122,0.17674165619450122
38.2,38.4575172121332,Fixed dual fusion,-0.25751721213319456,0.25751721213319456
39.1,39.128931463796,Fixed dual fusion,-0.02893146379599898,0.02893146379599898
38.5,38.6797053301402,Fixed dual fusion,-0.17970533014020162,0.17970533014020162
38.5,38.4149387338343,Fixed dual fusion,0.08506126616570242,0.08506126616570242
38.5,38.4033102528965,Fixed dual fusion,0.09668974710349687,0.09668974710349687
38.0,38.0692703505716,Fixed dual fusion,-0.06927035057159969,0.06927035057159969
38.0,38.1054600287959,Fixed dual fusion,-0.10546002879590333,0.10546002879590333
38.1,38.2887371681873,Fixed dual fusion,-0.18873716818730202,0.18873716818730202
41.5,40.8320035302143,Fixed dual fusion,0.6679964697856988,0.6679964697856988
38.5,38.5186969656812,Fixed dual fusion,-0.01869696568120105,0.01869696568120105
38.0,38.1687034644126,Fixed dual fusion,-0.16870346441260153,0.16870346441260153
38.1,38.1590544205682,Fixed dual fusion,-0.0590544205681951,0.0590544205681951
38.1,38.2956657226663,Fixed dual fusion,-0.19566572266629834,0.19566572266629834
38.7,38.144668493478,Fixed dual fusion,0.5553315065220019,0.5553315065220019
38.2,38.8610829442764,Fixed dual fusion,-0.6610829442763944,0.6610829442763944
38.1,38.1226415532583,Fixed dual fusion,-0.0226415532582962,0.0226415532582962
37.5,37.6520734831301,Fixed dual fusion,-0.15207348313010272,0.15207348313010272
38.4,38.5014912388186,Fixed dual fusion,-0.10149123881860334,0.10149123881860334
38.3,38.4619570338612,Fixed dual fusion,-0.1619570338611993,0.1619570338611993
39.4,39.3280827405974,Fixed dual fusion,0.0719172594025963,0.0719172594025963
39.0,38.9564779225952,Fixed dual fusion,0.04352207740480196,0.04352207740480196
39.1,39.3295191836627,Fixed dual fusion,-0.22951918366269553,0.22951918366269553
40.0,39.9416576508074,Fixed dual fusion,0.05834234919259984,0.05834234919259984
39.8,39.9562885429636,Fixed dual fusion,-0.15628854296360117,0.15628854296360117
38.6,38.8670820357351,Fixed dual fusion,-0.2670820357351005,0.2670820357351005
39.6,39.6585696193308,Fixed dual fusion,-0.05856961933079674,0.05856961933079674
38.6,39.4928175407004,Fixed dual fusion,-0.8928175407003991,0.8928175407003991
39.3,39.3279677005761,Fixed dual fusion,-0.02796770057610587,0.02796770057610587
40.6,40.4661081662117,Fixed dual fusion,0.13389183378830438,0.13389183378830438
39.0,39.067180272133,Fixed dual fusion,-0.06718027213300104,0.06718027213300104
39.5,39.5061293991821,Fixed dual fusion,-0.006129399182100315,0.006129399182100315
39.4,39.5325970154576,Fixed dual fusion,-0.1325970154575984,0.1325970154575984
39.3,38.9873389515635,Fixed dual fusion,0.312661048436496,0.312661048436496
39.4,39.6787799201283,Fixed dual fusion,-0.2787799201283008,0.2787799201283008
38.5,38.7593254410993,Fixed dual fusion,-0.2593254410992998,0.2593254410992998
38.2,38.28311290911,Fixed dual fusion,-0.08311290910999958,0.08311290910999958
38.2,38.2947523490055,Fixed dual fusion,-0.09475234900549623,0.09475234900549623
40.0,39.2375900836066,Fixed dual fusion,0.7624099163934019,0.7624099163934019
38.5,38.5707060442058,Fixed dual fusion,-0.0707060442057994,0.0707060442057994
39.7,39.4497552744412,Fixed dual fusion,0.25024472555880095,0.25024472555880095
39.6,39.4049723017371,Fixed dual fusion,0.1950276982629049,0.1950276982629049
40.7,39.3032259526578,Fixed dual fusion,1.3967740473422054,1.3967740473422054
40.6,39.3079297659016,Fixed dual fusion,1.2920702340984036,1.2920702340984036
39.3,39.1599827100762,Fixed dual fusion,0.14001728992379725,0.14001728992379725
39.0,39.1751307201297,Fixed dual fusion,-0.175130720129701,0.175130720129701
38.0,38.3073981091748,Fixed dual fusion,-0.30739810917479815,0.30739810917479815
38.4,38.5118241061879,Fixed dual fusion,-0.11182410618790328,0.11182410618790328
40.5,40.4304476915044,Fixed dual fusion,0.06955230849560223,0.06955230849560223
38.3,38.117887751335,Fixed dual fusion,0.18211224866499975,0.18211224866499975
38.2,38.2560582939981,Fixed dual fusion,-0.05605829399809892,0.05605829399809892
39.0,38.9078333674088,Fixed dual fusion,0.09216663259120139,0.09216663259120139
38.8,38.7772282471652,Fixed dual fusion,0.022771752834799486,0.022771752834799486
39.0,38.9124603774519,Fixed dual fusion,0.08753962254809977,0.08753962254809977
38.6,38.4506533245324,Fixed dual fusion,0.14934667546760494,0.14934667546760494
38.6,38.4098237029071,Fixed dual fusion,0.19017629709290418,0.19017629709290418
38.2,38.2882725337194,Fixed dual fusion,-0.08827253371939747,0.08827253371939747
38.5,38.5901380702406,Fixed dual fusion,-0.09013807024059872,0.09013807024059872
39.3,39.2339068354013,Fixed dual fusion,0.06609316459869774,0.06609316459869774
39.7,39.7379762470958,Fixed dual fusion,-0.0379762470957985,0.0379762470957985
39.7,39.7083030192698,Fixed dual fusion,-0.008303019269796152,0.008303019269796152
38.0,38.0446259149215,Fixed dual fusion,-0.0446259149214967,0.0446259149214967
38.1,38.1264848072154,Fixed dual fusion,-0.0264848072153967,0.0264848072153967
38.5,38.4557220472087,Fixed dual fusion,0.04427795279129754,0.04427795279129754
38.4,38.4388244963905,Fixed dual fusion,-0.03882449639050378,0.03882449639050378
38.4,38.4462734168796,Fixed dual fusion,-0.046273416879600404,0.046273416879600404
38.0,38.0264820181155,Fixed dual fusion,-0.02648201811550166,0.02648201811550166
39.2,39.0978742405927,Fixed dual fusion,0.10212575940730062,0.10212575940730062
38.0,38.0599766506009,Fixed dual fusion,-0.05997665060090185,0.05997665060090185
38.0,38.0640490107338,Fixed dual fusion,-0.06404901073379676,0.06404901073379676
38.1,38.2565909228252,Fixed dual fusion,-0.15659092282519538,0.15659092282519538
41.5,41.1078467489611,Fixed dual fusion,0.39215325103889853,0.39215325103889853
38.5,38.1169754299382,Fixed dual fusion,0.38302457006179935,0.38302457006179935
38.5,38.1815859033388,Fixed dual fusion,0.3184140966612006,0.3184140966612006
38.5,38.5589929921078,Fixed dual fusion,-0.05899299210779674,0.05899299210779674
38.2,38.3172711709333,Fixed dual fusion,-0.11727117093330008,0.11727117093330008
38.3,38.3366466987218,Fixed dual fusion,-0.03664669872180326,0.03664669872180326
39.0,38.3986285213588,Fixed dual fusion,0.6013714786411981,0.6013714786411981
39.0,38.3743713525555,Fixed dual fusion,0.6256286474445005,0.6256286474445005
38.9,38.856292550089,Fixed dual fusion,0.04370744991099684,0.04370744991099684
38.3,38.3430647070532,Fixed dual fusion,-0.04306470705320464,0.04306470705320464
38.7,38.664588607152,Fixed dual fusion,0.03541139284800465,0.03541139284800465
38.1,38.114489123743,Fixed dual fusion,-0.014489123742997378,0.014489123742997378
38.1,38.2402105213726,Fixed dual fusion,-0.1402105213726017,0.1402105213726017
38.1,38.2637616911642,Fixed dual fusion,-0.16376169116419703,0.16376169116419703
39.0,38.8932799133247,Fixed dual fusion,0.10672008667530264,0.10672008667530264
38.2,38.2639979631591,Fixed dual fusion,-0.06399796315909612,0.06399796315909612
38.5,38.4649708271937,Fixed dual fusion,0.035029172806297026,0.035029172806297026
38.1,38.0964855150002,Fixed dual fusion,0.003514484999804779,0.003514484999804779
38.1,38.0577595539181,Fixed dual fusion,0.04224044608189814,0.04224044608189814
38.0,38.0254154230603,Fixed dual fusion,-0.02541542306030209,0.02541542306030209
38.4,38.4484888327115,Fixed dual fusion,-0.04848883271149873,0.04848883271149873
39.4,39.3537408748266,Fixed dual fusion,0.046259125173399696,0.046259125173399696
39.2,39.1317459690972,Fixed dual fusion,0.06825403090279991,0.06825403090279991
38.6,38.6507203545274,Fixed dual fusion,-0.050720354527399536,0.050720354527399536
39.1,39.425072734757,Fixed dual fusion,-0.3250727347570006,0.3250727347570006
39.3,39.3010221608015,Fixed dual fusion,-0.0010221608015044126,0.0010221608015044126
37.9,38.2276130808507,Fixed dual fusion,-0.3276130808507034,0.3276130808507034
38.1,38.1824975347364,Fixed dual fusion,-0.08249753473639743,0.08249753473639743
38.4,38.4016379582534,Fixed dual fusion,-0.0016379582534042925,0.0016379582534042925
38.6,38.4213662113323,Fixed dual fusion,0.17863378866770319,0.17863378866770319
39.3,39.2758143792539,Fixed dual fusion,0.024185620746095537,0.024185620746095537
39.0,38.9952226112687,Fixed dual fusion,0.004777388731298515,0.004777388731298515
38.0,38.012218226222,Fixed dual fusion,-0.012218226221996531,0.012218226221996531
38.9,38.8658671409423,Fixed dual fusion,0.03413285905769925,0.03413285905769925
39.2,39.1569751922615,Fixed dual fusion,0.04302480773850448,0.04302480773850448
38.4,38.3910221868746,Fixed dual fusion,0.008977813125397915,0.008977813125397915
